Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57358.raw
Q99287	SEY1_YEAST	SEY1	Protein SEY1	24	24	2.96075e+06
Q99288	DET1_YEAST	DET1	Broad-range acid phosphatase DET1	10	10	435090
Q99296	YL149_YEAST	YLR149C	Uncharacterized protein YLR149C	4	4	248282
Q99297	ODC2_YEAST	ODC2	Mitochondrial 2-oxodicarboxylate carrier 2	3	3	92573.7
Q99312	ISN1_YEAST	ISN1	IMP-specific 5'-nucleotidase 1	10	10	670368
Q99316	MPD2_YEAST	MPD2	Protein disulfide isomerase MPD2	9	9	1.98022e+06
Q99321	DDP1_YEAST	DDP1	Diphosphoinositol polyphosphate phosphohydrolase DDP1	7	7	4.3085e+06
Q99325	ATG40_YEAST	ATG40	Autophagy-related protein 40	4	4	374050
Q99344	UBA3_YEAST	UBA3	NEDD8-activating enzyme E1 catalytic subunit	2	2	2.65498e+07
Q99369	FSH3_YEAST	FSH3	Family of serine hydrolases 3	11	11	760327
Q99382	ENV10_YEAST	ENV10	SRP-independent targeting protein 2	1	1	46363.1
Q99383	HRP1_YEAST	HRP1	Nuclear polyadenylated RNA-binding protein 4	15	15	9.37295e+06
Q99385	VCX1_YEAST	VCX1	Vacuolar calcium ion transporter	1	1	408239
Q99394	TRS33_YEAST	TRS33	Trafficking protein particle complex subunit 33	3	3	6853.97
Q99395	YP229_YEAST	YPL229W	Uncharacterized protein YPL229W	2	2	192681
Q99417	MYCBP_HUMAN	MYCBP	c-Myc-binding protein	5	5	368692
Q99426	TBCB_HUMAN	TBCB	Tubulin-folding cofactor B	9	9	2.14659e+06
Q99436	PSB7_HUMAN	PSMB7	Proteasome subunit beta type-7	7	7	2.91401e+06
Q99439	CNN2_HUMAN	CNN2	Calponin-2	10	9	4.94809e+06
Q99442	SEC62_HUMAN	SEC62	Translocation protein SEC62	6	6	1.93659e+06
Q99447	PCY2_HUMAN	PCYT2	Ethanolamine-phosphate cytidylyltransferase	2	2	626379
Q99459	CDC5L_HUMAN	CDC5L	Cell division cycle 5-like protein	24	24	1.37551e+06
Q99460	PSMD1_HUMAN	PSMD1	26S proteasome non-ATPase regulatory subunit 1	30	30	7.51547e+06
Q99470	SDF2_HUMAN	SDF2	Stromal cell-derived factor 2	7	7	354665
Q99471	PFD5_HUMAN	PFDN5	Prefoldin subunit 5	4	4	1.1706e+06
Q99487	PAFA2_HUMAN	PAFAH2	Platelet-activating factor acetylhydrolase 2, cytoplasmic	1	1	1377.94
Q99496	RING2_HUMAN	RNF2	E3 ubiquitin-protein ligase RING2	2	2	100009
Q99497	PARK7_HUMAN	PARK7	Parkinson disease protein 7	13	13	1.03396e+07
Q99504	EYA3_HUMAN	EYA3	Eyes absent homolog 3	2	2	5354.13
Q99519	NEUR1_HUMAN	NEU1	Sialidase-1	4	4	114746
Q99523	SORT_HUMAN	SORT1	Sortilin	2	2	68305.5
Q99536	VAT1_HUMAN	VAT1	Synaptic vesicle membrane protein VAT-1 homolog	12	12	6.34097e+06
Q99538	LGMN_HUMAN	LGMN	Legumain	2	2	4459
Q99543	DNJC2_HUMAN	DNAJC2	DnaJ homolog subfamily C member 2	13	13	3.70999e+06
Q99549	MPP8_HUMAN	MPHOSPH8	M-phase phosphoprotein 8	3	3	316833
Q99567	NUP88_HUMAN	NUP88	Nuclear pore complex protein Nup88	14	14	1.8102e+06
Q99570	PI3R4_HUMAN	PIK3R4	Phosphoinositide 3-kinase regulatory subunit 4	9	9	117215
Q99575	POP1_HUMAN	POP1	Ribonucleases P/MRP protein subunit POP1	18	18	2.42811e+06
Q99584	S10AD_HUMAN	S100A13	Protein S100-A13	3	3	6.49719e+06
Q99590	SCAFB_HUMAN	SCAF11	Protein SCAF11	19	19	685787
Q99593	TBX5_HUMAN	TBX5	T-box transcription factor TBX5	1	1	3556.03
Q99598	TSNAX_HUMAN	TSNAX	Translin-associated protein X	5	5	1.14459e+06
Q99613	EIF3C_HUMAN	EIF3C	Eukaryotic translation initiation factor 3 subunit C	22	1	3.8836e+06
Q99614	TTC1_HUMAN	TTC1	Tetratricopeptide repeat protein 1	9	9	1.62609e+06
Q99615	DNJC7_HUMAN	DNAJC7	DnaJ homolog subfamily C member 7	18	18	1.50816e+07
Q99618	CDCA3_HUMAN	CDCA3	Cell division cycle-associated protein 3	1	1	2087.68
Q99622	C10_HUMAN	C12orf57	Protein C10	3	3	161433
Q99623	PHB2_HUMAN	PHB2	Prohibitin-2	16	16	1.07908e+07
Q99627	CSN8_HUMAN	COPS8	COP9 signalosome complex subunit 8	5	5	1.33265e+06
Q99643	C560_HUMAN	SDHC	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial	2	2	1.30459e+06
Q99650	OSMR_HUMAN	OSMR	Oncostatin-M-specific receptor subunit beta	3	3	159433
Q99653	CHP1_HUMAN	CHP1	Calcineurin B homologous protein 1	5	5	2.47653e+07
Q99661	KIF2C_HUMAN	KIF2C	Kinesin-like protein KIF2C	9	9	796245
Q99685	MGLL_HUMAN	MGLL	Monoglyceride lipase	1	1	2115.68
Q99700	ATX2_HUMAN	ATXN2	Ataxin-2	9	9	2.6879e+06
Q99707	METH_HUMAN	MTR	Methionine synthase	12	12	408745
Q99714	HCD2_HUMAN	HSD17B10	3-hydroxyacyl-CoA dehydrogenase type-2	12	12	7.28848e+06
Q99715	COCA1_HUMAN	COL12A1	Collagen alpha-1(XII) chain	15	15	667954
Q99717	SMAD5_HUMAN	SMAD5	Mothers against decapentaplegic homolog 5	2	1	249151
Q99720	SGMR1_HUMAN	SIGMAR1	Sigma non-opioid intracellular receptor 1	3	3	2.13845e+06
Q99729	ROAA_HUMAN	HNRNPAB	Heterogeneous nuclear ribonucleoprotein A/B	5	5	3.64328e+06
Q99733	NP1L4_HUMAN	NAP1L4	Nucleosome assembly protein 1-like 4	7	6	8.19118e+06
Q99735	MGST2_HUMAN	MGST2	Microsomal glutathione S-transferase 2	1	1	953572
Q99747	SNAG_HUMAN	NAPG	Gamma-soluble NSF attachment protein	8	8	1.85244e+06
Q99755	PI51A_HUMAN	PIP5K1A	Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha	4	2	172701
Q99757	THIOM_HUMAN	TXN2	Thioredoxin, mitochondrial	3	3	599031
Q99766	ATP5S_HUMAN	DMAC2L	ATP synthase subunit s, mitochondrial	1	1	5821.63
Q99797	MIPEP_HUMAN	MIPEP	Mitochondrial intermediate peptidase	8	8	8.04226e+06
Q99798	ACON_HUMAN	ACO2	Aconitate hydratase, mitochondrial	30	30	2.15117e+06
Q99805	TM9S2_HUMAN	TM9SF2	Transmembrane 9 superfamily member 2	6	6	955212
Q99807	COQ7_HUMAN	COQ7	5-demethoxyubiquinone hydroxylase, mitochondrial	3	3	289482
Q99808	S29A1_HUMAN	SLC29A1	Equilibrative nucleoside transporter 1	4	4	2.18216e+06
Q99816	TS101_HUMAN	TSG101	Tumor susceptibility gene 101 protein	9	9	506187
Q99828	CIB1_HUMAN	CIB1	Calcium and integrin-binding protein 1	1	1	4972.27
Q99829	CPNE1_HUMAN	CPNE1	Copine-1	12	12	4.74521e+06
Q99832	TCPH_HUMAN	CCT7	T-complex protein 1 subunit eta	22	22	6.33321e+06
Q99835	SMO_HUMAN	SMO	Smoothened homolog	1	1	271299
Q99836	MYD88_HUMAN	MYD88	Myeloid differentiation primary response protein MyD88	1	1	2270.11
Q99848	EBP2_HUMAN	EBNA1BP2	Probable rRNA-processing protein EBP2	12	12	4.07003e+06
Q99865;Q9BPZ2	SPI2A_HUMAN;SPI2B_HUMAN	SPIN2A;SPIN2B	Spindlin-2A	1	0	1184.57
Q99871	HAUS7_HUMAN	HAUS7	HAUS augmin-like complex subunit 7	2	2	147997
Q99873	ANM1_HUMAN	PRMT1	Protein arginine N-methyltransferase 1	16	13	1.39941e+07
Q99933	BAG1_HUMAN	BAG1	BAG family molecular chaperone regulator 1	6	6	866998
Q99943	PLCA_HUMAN	AGPAT1	1-acyl-sn-glycerol-3-phosphate acyltransferase alpha	2	2	1.80693e+06
Q99959	PKP2_HUMAN	PKP2	Plakophilin-2	10	10	703880
Q99961	SH3G1_HUMAN	SH3GL1	Endophilin-A2	10	8	1.28104e+06
Q99962	SH3G2_HUMAN	SH3GL2	Endophilin-A1	8	8	6.10367e+06
Q99973	TEP1_HUMAN	TEP1	Telomerase protein component 1	2	2	2061.18
Q99986	VRK1_HUMAN	VRK1	Serine/threonine-protein kinase VRK1	5	5	914476
Q99988	GDF15_HUMAN	GDF15	Growth/differentiation factor 15	5	5	4.07871e+07
Q99996	AKAP9_HUMAN	AKAP9	A-kinase anchor protein 9	5	5	118117
Q9BPW8	NIPS1_HUMAN	NIPSNAP1	Protein NipSnap homolog 1	5	5	2.25231e+06
Q9BPX3	CND3_HUMAN	NCAPG	Condensin complex subunit 3	18	18	767704
Q9BPX5	ARP5L_HUMAN	ARPC5L	Actin-related protein 2/3 complex subunit 5-like protein	7	6	1.22799e+06
Q9BPX6	MICU1_HUMAN	MICU1	Calcium uptake protein 1, mitochondrial	3	3	528169
Q9BPY3	F118B_HUMAN	FAM118B	Protein FAM118B	1	1	1226.6
Q9BQ04	RBM4B_HUMAN	RBM4B	RNA-binding protein 4B	14	3	1.42888e+06
Q9BQ15	SOSB1_HUMAN	NABP2	SOSS complex subunit B1	3	2	610722
Q9BQ39	DDX50_HUMAN	DDX50	ATP-dependent RNA helicase DDX50	9	9	243457
Q9BQ48	RM34_HUMAN	MRPL34	39S ribosomal protein L34, mitochondrial	2	2	308912
Q9BQ52	RNZ2_HUMAN	ELAC2	Zinc phosphodiesterase ELAC protein 2	17	17	737557
Q9BQ61	TRIR_HUMAN	TRIR	Telomerase RNA component interacting RNase	4	4	1.46067e+06
Q9BQ67	GRWD1_HUMAN	GRWD1	Glutamate-rich WD repeat-containing protein 1	10	10	943087
Q9BQ69	MACD1_HUMAN	MACROD1	ADP-ribose glycohydrolase MACROD1	5	5	797517
Q9BQ70	TCF25_HUMAN	TCF25	Transcription factor 25	2	2	16178.8
Q9BQ75	CMS1_HUMAN	CMSS1	Protein CMSS1	6	6	612322
Q9BQ95	ECSIT_HUMAN	ECSIT	Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial	5	5	169039
Q9BQA1	MEP50_HUMAN	WDR77	Methylosome protein 50	8	8	1.49236e+06
Q9BQA9	CYBC1_HUMAN	CYBC1	Cytochrome b-245 chaperone 1	2	2	64674.7
Q9BQB6	VKOR1_HUMAN	VKORC1	Vitamin K epoxide reductase complex subunit 1	2	2	426722
Q9BQC3	DPH2_HUMAN	DPH2	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2	1	1	1753.56
Q9BQC6	RT63_HUMAN	MRPL57	Ribosomal protein 63, mitochondrial	1	1	1.82032e+06
Q9BQD3	KXDL1_HUMAN	KXD1	KxDL motif-containing protein 1	1	1	4230.99
Q9BQE3	TBA1C_HUMAN	TUBA1C	Tubulin alpha-1C chain	7	2	7.29163e+07
Q9BQE4	SELS_HUMAN	SELENOS	Selenoprotein S	4	4	349148
Q9BQE5	APOL2_HUMAN	APOL2	Apolipoprotein L2	6	6	1.351e+06
Q9BQE9	BCL7B_HUMAN	BCL7B	B-cell CLL/lymphoma 7 protein family member B	3	2	158718
Q9BQG0	MBB1A_HUMAN	MYBBP1A	Myb-binding protein 1A	36	36	2.63786e+06
Q9BQG2	NUD12_HUMAN	NUDT12	Peroxisomal NADH pyrophosphatase NUDT12	2	2	1.08507e+06
Q9BQI0	AIF1L_HUMAN	AIF1L	Allograft inflammatory factor 1-like	2	2	121086
Q9BQI6	SLF1_HUMAN	SLF1	SMC5-SMC6 complex localization factor protein 1	1	1	2309.91
Q9BQL6	FERM1_HUMAN	FERMT1	Fermitin family homolog 1	9	9	142996
Q9BQN1	FA83C_HUMAN	FAM83C	Protein FAM83C	1	1	127796
Q9BQP7	MGME1_HUMAN	MGME1	Mitochondrial genome maintenance exonuclease 1	6	6	948972
Q9BQS8	FYCO1_HUMAN	FYCO1	FYVE and coiled-coil domain-containing protein 1	6	6	360753
Q9BR61	ACBD6_HUMAN	ACBD6	Acyl-CoA-binding domain-containing protein 6	3	3	293908
Q9BR76	COR1B_HUMAN	CORO1B	Coronin-1B	9	9	5.94352e+06
Q9BRA0	LSMD1_HUMAN	NAA38	N-alpha-acetyltransferase 38, NatC auxiliary subunit	1	1	3112.41
Q9BRA2	TXD17_HUMAN	TXNDC17	Thioredoxin domain-containing protein 17	6	6	6.26945e+06
Q9BRF8	CPPED_HUMAN	CPPED1	Serine/threonine-protein phosphatase CPPED1	2	2	93234.8
Q9BRG1	VPS25_HUMAN	VPS25	Vacuolar protein-sorting-associated protein 25	4	4	3.4283e+06
Q9BRJ2	RM45_HUMAN	MRPL45	39S ribosomal protein L45, mitochondrial	9	9	8.79926e+06
Q9BRJ6	CG050_HUMAN	C7orf50	Uncharacterized protein C7orf50	5	5	341630
Q9BRK5	CAB45_HUMAN	SDF4	45 kDa calcium-binding protein	4	4	823391
Q9BRL6	SRSF8_HUMAN	SRSF8	Serine/arginine-rich splicing factor 8	1	1	2381.55
Q9BRP1	PDD2L_HUMAN	PDCD2L	Programmed cell death protein 2-like	5	5	461876
Q9BRP4	PAAF1_HUMAN	PAAF1	Proteasomal ATPase-associated factor 1	3	3	560984
Q9BRP8	PYM1_HUMAN	PYM1	Partner of Y14 and mago	7	7	2.01424e+06
Q9BRQ0	PYGO2_HUMAN	PYGO2	Pygopus homolog 2	3	3	103940
Q9BRQ6	MIC25_HUMAN	CHCHD6	MICOS complex subunit MIC25	2	2	405819
Q9BRQ8	FSP1_HUMAN	AIFM2	Ferroptosis suppressor protein 1	9	9	2.34268e+06
Q9BRR6	ADPGK_HUMAN	ADPGK	ADP-dependent glucokinase	7	7	7.45365e+06
Q9BRS2	RIOK1_HUMAN	RIOK1	Serine/threonine-protein kinase RIO1	5	5	1.55622e+06
Q9BRT2	UQCC2_HUMAN	UQCC2	Ubiquinol-cytochrome-c reductase complex assembly factor 2	3	3	20054.2
Q9BRT3	MIEN1_HUMAN	MIEN1	Migration and invasion enhancer 1	3	3	393900
Q9BRT6	LLPH_HUMAN	LLPH	Protein LLP homolog	3	3	2.25056e+06
Q9BRT9	SLD5_HUMAN	GINS4	DNA replication complex GINS protein SLD5	5	5	291072
Q9BRU9	UTP23_HUMAN	UTP23	rRNA-processing protein UTP23 homolog	3	3	3.81857e+06
Q9BRX2	PELO_HUMAN	PELO	Protein pelota homolog	5	5	358624
Q9BRX5	PSF3_HUMAN	GINS3	DNA replication complex GINS protein PSF3	6	6	561148
Q9BRX8	PXL2A_HUMAN	PRXL2A	Peroxiredoxin-like 2A	3	3	458070
Q9BRZ2	TRI56_HUMAN	TRIM56	E3 ubiquitin-protein ligase TRIM56	6	6	352759
Q9BS18	APC13_HUMAN	ANAPC13	Anaphase-promoting complex subunit 13	1	1	524713
Q9BS26	ERP44_HUMAN	ERP44	Endoplasmic reticulum resident protein 44	12	12	1.62634e+06
Q9BS40	LXN_HUMAN	LXN	Latexin	2	2	1.78331e+06
Q9BSC4	NOL10_HUMAN	NOL10	Nucleolar protein 10	9	9	1.37971e+06
Q9BSD7	NTPCR_HUMAN	NTPCR	Cancer-related nucleoside-triphosphatase	9	9	848424
Q9BSE5	SPEB_HUMAN	AGMAT	Agmatinase, mitochondrial	5	5	154893
Q9BSF4	TIM29_HUMAN	TIMM29	Mitochondrial import inner membrane translocase subunit Tim29	1	1	709946
Q9BSH4	TACO1_HUMAN	TACO1	Translational activator of cytochrome c oxidase 1	5	5	1.02157e+06
Q9BSH5	HDHD3_HUMAN	HDHD3	Haloacid dehalogenase-like hydrolase domain-containing protein 3	2	2	348948
Q9BSJ2	GCP2_HUMAN	TUBGCP2	Gamma-tubulin complex component 2	16	16	5.52184e+06
Q9BSJ8	ESYT1_HUMAN	ESYT1	Extended synaptotagmin-1	19	19	1.33111e+06
Q9BSK0	MALD1_HUMAN	MARVELD1	MARVEL domain-containing protein 1	1	1	834411
Q9BSL1	UBAC1_HUMAN	UBAC1	Ubiquitin-associated domain-containing protein 1	4	4	2.18086e+06
Q9BSR8	YIPF4_HUMAN	YIPF4	Protein YIPF4	2	2	59836.4
Q9BSU1	CP070_HUMAN	C16orf70	UPF0183 protein C16orf70	1	1	1833.01
Q9BSV6	SEN34_HUMAN	TSEN34	tRNA-splicing endonuclease subunit Sen34	5	5	4.47475e+06
Q9BSY4	CHCH5_HUMAN	CHCHD5	Coiled-coil-helix-coiled-coil-helix domain-containing protein 5	3	3	1.97368e+06
Q9BT09	CNPY3_HUMAN	CNPY3	Protein canopy homolog 3	4	4	424248
Q9BT17	MTG1_HUMAN	MTG1	Mitochondrial ribosome-associated GTPase 1	3	3	282599
Q9BT22	ALG1_HUMAN	ALG1	Chitobiosyldiphosphodolichol beta-mannosyltransferase	6	5	891675
Q9BT25	HAUS8_HUMAN	HAUS8	HAUS augmin-like complex subunit 8	3	3	60116.7
Q9BT40	INP5K_HUMAN	INPP5K	Inositol polyphosphate 5-phosphatase K	1	1	1265.67
Q9BT73	PSMG3_HUMAN	PSMG3	Proteasome assembly chaperone 3	4	4	758168
Q9BT78	CSN4_HUMAN	COPS4	COP9 signalosome complex subunit 4	15	15	9.23536e+06
Q9BTA9	WAC_HUMAN	WAC	WW domain-containing adapter protein with coiled-coil	6	6	455871
Q9BTC0	DIDO1_HUMAN	DIDO1	Death-inducer obliterator 1	41	41	1.16764e+07
Q9BTC8	MTA3_HUMAN	MTA3	Metastasis-associated protein MTA3	2	2	6439.86
Q9BTD8	RBM42_HUMAN	RBM42	RNA-binding protein 42	4	4	241248
Q9BTE1	DCTN5_HUMAN	DCTN5	Dynactin subunit 5	2	2	428732
Q9BTE3	MCMBP_HUMAN	MCMBP	Mini-chromosome maintenance complex-binding protein	20	20	1.97605e+06
Q9BTE6	AASD1_HUMAN	AARSD1	Alanyl-tRNA editing protein Aarsd1	11	11	6.61375e+06
Q9BTE7	DCNL5_HUMAN	DCUN1D5	DCN1-like protein 5	4	3	479571
Q9BTM9	URM1_HUMAN	URM1	Ubiquitin-related modifier 1	2	2	780544
Q9BTT0	AN32E_HUMAN	ANP32E	Acidic leucine-rich nuclear phosphoprotein 32 family member E	3	3	3.41031e+06
Q9BTT6	LRRC1_HUMAN	LRRC1	Leucine-rich repeat-containing protein 1	2	2	24656.2
Q9BTU6	P4K2A_HUMAN	PI4K2A	Phosphatidylinositol 4-kinase type 2-alpha	6	6	1.18724e+06
Q9BTV4	TMM43_HUMAN	TMEM43	Transmembrane protein 43	12	12	2.63229e+06
Q9BTW9	TBCD_HUMAN	TBCD	Tubulin-specific chaperone D	14	14	4.51109e+06
Q9BTX1	NDC1_HUMAN	NDC1	Nucleoporin NDC1	7	7	297000
Q9BTY2	FUCO2_HUMAN	FUCA2	Plasma alpha-L-fucosidase	3	3	699165
Q9BTY7	HGH1_HUMAN	HGH1	Protein HGH1 homolog	6	6	269322
Q9BTZ2	DHRS4_HUMAN	DHRS4	Dehydrogenase/reductase SDR family member 4	6	2	1.68328e+06
Q9BU02	THTPA_HUMAN	THTPA	Thiamine-triphosphatase	4	4	113894
Q9BU23	LMF2_HUMAN	LMF2	Lipase maturation factor 2	2	2	2.42567e+06
Q9BU61	NDUF3_HUMAN	NDUFAF3	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3	4	4	621686
Q9BU76	MMTA2_HUMAN	MMTAG2	Multiple myeloma tumor-associated protein 2	3	3	540205
Q9BU89	DOHH_HUMAN	DOHH	Deoxyhypusine hydroxylase	7	7	966280
Q9BUB7	TMM70_HUMAN	TMEM70	Transmembrane protein 70, mitochondrial	5	5	973344
Q9BUE6	ISCA1_HUMAN	ISCA1	Iron-sulfur cluster assembly 1 homolog, mitochondrial	2	2	1.94251e+06
Q9BUF5	TBB6_HUMAN	TUBB6	Tubulin beta-6 chain	15	6	1.31782e+08
Q9BUH6	PAXX_HUMAN	PAXX	Protein PAXX	8	8	1.15967e+06
Q9BUI4	RPC3_HUMAN	POLR3C	DNA-directed RNA polymerase III subunit RPC3	7	7	101049
Q9BUJ2	HNRL1_HUMAN	HNRNPUL1	Heterogeneous nuclear ribonucleoprotein U-like protein 1	16	16	3.25987e+06
Q9BUK6	MSTO1_HUMAN	MSTO1	Protein misato homolog 1	6	6	723304
Q9BUL5	PHF23_HUMAN	PHF23	PHD finger protein 23	4	4	318202
Q9BUL8	PDC10_HUMAN	PDCD10	Programmed cell death protein 10	7	7	1.18025e+06
Q9BUL9	RPP25_HUMAN	RPP25	Ribonuclease P protein subunit p25	5	5	1.41291e+06
Q9BUM1	G6PC3_HUMAN	G6PC3	Glucose-6-phosphatase 3	1	1	6978.63
Q9BUN8	DERL1_HUMAN	DERL1	Derlin-1	2	2	1.42094e+06
Q9BUP3	HTAI2_HUMAN	HTATIP2	Oxidoreductase HTATIP2	11	11	1.67338e+06
Q9BUQ8	DDX23_HUMAN	DDX23	Probable ATP-dependent RNA helicase DDX23	26	26	5.10758e+06
Q9BUR4	TCAB1_HUMAN	WRAP53	Telomerase Cajal body protein 1	1	1	4391.67
Q9BUR5	MIC26_HUMAN	APOO	MICOS complex subunit MIC26	3	3	1.77067e+06
Q9BUT1	BDH2_HUMAN	BDH2	3-hydroxybutyrate dehydrogenase type 2	4	2	8.32101e+06
Q9BUT9	MCRI2_HUMAN	MCRIP2	MAPK regulated corepressor interacting protein 2	1	1	50014.5
Q9BUV8	RCAF1_HUMAN	RAB5IF	Respirasome Complex Assembly Factor 1	1	1	61669.6
Q9BUZ4	TRAF4_HUMAN	TRAF4	TNF receptor-associated factor 4	3	3	700110
Q9BV20	MTNA_HUMAN	MRI1	Methylthioribose-1-phosphate isomerase	8	8	352053
Q9BV23	ABHD6_HUMAN	ABHD6	Monoacylglycerol lipase ABHD6	1	1	8854.15
Q9BV38	WDR18_HUMAN	WDR18	WD repeat-containing protein 18	9	9	2.57701e+06
Q9BV40	VAMP8_HUMAN	VAMP8	Vesicle-associated membrane protein 8	3	3	1.89482e+06
Q9BV44	THUM3_HUMAN	THUMPD3	THUMP domain-containing protein 3	12	12	1.12563e+06
Q9BV57	MTND_HUMAN	ADI1	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	6	6	1.47514e+07
Q9BV68	RN126_HUMAN	RNF126	E3 ubiquitin-protein ligase RNF126	3	3	990316
Q9BV79	MECR_HUMAN	MECR	Enoyl-[acyl-carrier-protein] reductase, mitochondrial	1	1	10769.7
Q9BV81	EMC6_HUMAN	EMC6	ER membrane protein complex subunit 6	3	3	167277
Q9BV86	NTM1A_HUMAN	NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1	5	5	2.37172e+06
Q9BV94	EDEM2_HUMAN	EDEM2	ER degradation-enhancing alpha-mannosidase-like protein 2	1	1	59263.1
Q9BVA0	KTNB1_HUMAN	KATNB1	Katanin p80 WD40 repeat-containing subunit B1	3	3	187398
Q9BVC3	DCC1_HUMAN	DSCC1	Sister chromatid cohesion protein DCC1	2	2	137216
Q9BVC4	LST8_HUMAN	MLST8	Target of rapamycin complex subunit LST8	2	2	450905
Q9BVC5	ASHWN_HUMAN	C2orf49	Ashwin	5	5	1.26462e+06
Q9BVC6	TM109_HUMAN	TMEM109	Transmembrane protein 109	5	5	5.17327e+06
Q9BVG8	KIFC3_HUMAN	KIFC3	Kinesin-like protein KIFC3	2	2	4918.89
Q9BVG9	PTSS2_HUMAN	PTDSS2	Phosphatidylserine synthase 2	3	3	719380
Q9BVI4	NOC4L_HUMAN	NOC4L	Nucleolar complex protein 4 homolog	14	14	1.54702e+06
Q9BVJ6	UT14A_HUMAN	UTP14A	U3 small nucleolar RNA-associated protein 14 homolog A	18	13	5.52797e+06
Q9BVK2	ALG8_HUMAN	ALG8	Probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase	3	3	327620
Q9BVK6	TMED9_HUMAN	TMED9	Transmembrane emp24 domain-containing protein 9	4	4	1.95187e+06
Q9BVK8	TM147_HUMAN	TMEM147	Transmembrane protein 147	1	1	5285.42
Q9BVL2	NUP58_HUMAN	NUP58	Nucleoporin p58/p45	4	4	1.71491e+06
Q9BVL4	SELO_HUMAN	SELENOO	Protein adenylyltransferase SelO, mitochondrial	1	1	4116.67
Q9BVM2	DPCD_HUMAN	DPCD	Protein DPCD	4	4	103109
Q9BVN2	RUSC1_HUMAN	RUSC1	RUN and SH3 domain-containing protein 1	1	1	4339.21
Q9BVP2	GNL3_HUMAN	GNL3	Guanine nucleotide-binding protein-like 3	24	24	3.32978e+06
Q9BVQ7	SPA5L_HUMAN	SPATA5L1	Spermatogenesis-associated protein 5-like protein 1	8	8	443204
Q9BVS4	RIOK2_HUMAN	RIOK2	Serine/threonine-protein kinase RIO2	9	9	1.10594e+06
Q9BVS5	TR61B_HUMAN	TRMT61B	tRNA (adenine(58)-N(1))-methyltransferase, mitochondrial	3	3	5175.5
Q9BVT8	TMUB1_HUMAN	TMUB1	Transmembrane and ubiquitin-like domain-containing protein 1	2	2	427326
Q9BVV7	TIM21_HUMAN	TIMM21	Mitochondrial import inner membrane translocase subunit Tim21	4	4	594255
Q9BVW5	TIPIN_HUMAN	TIPIN	TIMELESS-interacting protein	1	1	69641.5
Q9BW19	KIFC1_HUMAN	KIFC1	Kinesin-like protein KIFC1	6	6	86918.6
Q9BW27	NUP85_HUMAN	NUP85	Nuclear pore complex protein Nup85	12	12	4.04886e+06
Q9BW60	ELOV1_HUMAN	ELOVL1	Elongation of very long chain fatty acids protein 1	2	2	376316
Q9BW61	DDA1_HUMAN	DDA1	DET1- and DDB1-associated protein 1	2	2	119409
Q9BW71	HIRP3_HUMAN	HIRIP3	HIRA-interacting protein 3	4	4	101007
Q9BW83	IFT27_HUMAN	IFT27	Intraflagellar transport protein 27 homolog	2	2	387301
Q9BW85	YJU2_HUMAN	YJU2	Splicing factor YJU2	2	2	6899.5
Q9BW91	NUDT9_HUMAN	NUDT9	ADP-ribose pyrophosphatase, mitochondrial	4	4	460161
Q9BW92	SYTM_HUMAN	TARS2	Threonine--tRNA ligase, mitochondrial	9	9	1.85613e+06
Q9BWD1	THIC_HUMAN	ACAT2	Acetyl-CoA acetyltransferase, cytosolic	7	7	6.23143e+06
Q9BWE0	REPI1_HUMAN	REPIN1	Replication initiator 1	3	3	45586.2
Q9BWF3	RBM4_HUMAN	RBM4	RNA-binding protein 4	3	3	913472
Q9BWG4	SSBP4_HUMAN	SSBP4	Single-stranded DNA-binding protein 4	1	1	6918.33
Q9BWH2	FUND2_HUMAN	FUNDC2	FUN14 domain-containing protein 2	4	4	781656
Q9BWH6	RPAP1_HUMAN	RPAP1	RNA polymerase II-associated protein 1	8	8	1.34052e+06
Q9BWJ5	SF3B5_HUMAN	SF3B5	Splicing factor 3B subunit 5	4	4	1.76618e+06
Q9BWM7	SFXN3_HUMAN	SFXN3	Sideroflexin-3	11	11	1.68208e+06
Q9BWS9	CHID1_HUMAN	CHID1	Chitinase domain-containing protein 1	4	4	471811
Q9BWT3	PAPOG_HUMAN	PAPOLG	Poly(A) polymerase gamma	2	2	68272.1
Q9BWU0	NADAP_HUMAN	SLC4A1AP	Kanadaptin	12	12	731606
Q9BWU1	CDK19_HUMAN	CDK19	Cyclin-dependent kinase 19	1	0	1943.48
Q9BX10	GTPB2_HUMAN	GTPBP2	GTP-binding protein 2	8	8	446850
Q9BX40	LS14B_HUMAN	LSM14B	Protein LSM14 homolog B	6	6	702231
Q9BX68	HINT2_HUMAN	HINT2	Histidine triad nucleotide-binding protein 2, mitochondrial	5	5	2.60695e+06
Q9BX69	CARD6_HUMAN	CARD6	Caspase recruitment domain-containing protein 6	2	2	3282.69
