Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57372.raw
Q9NVU7	SDA1_HUMAN	SDAD1	Protein SDA1 homolog	9	9	1.23832e+06
Q9NVV0	TM38B_HUMAN	TMEM38B	Trimeric intracellular cation channel type B	1	1	300362
Q9NVV4	PAPD1_HUMAN	MTPAP	Poly(A) RNA polymerase, mitochondrial	6	6	656313
Q9NVX0	HAUS2_HUMAN	HAUS2	HAUS augmin-like complex subunit 2	3	3	46935.8
Q9NVX2	NLE1_HUMAN	NLE1	Notchless protein homolog 1	7	7	1.2308e+07
Q9NVX7	KBTB4_HUMAN	KBTBD4	Kelch repeat and BTB domain-containing protein 4	4	4	1.29346e+06
Q9NVZ3	NECP2_HUMAN	NECAP2	Adaptin ear-binding coat-associated protein 2	2	2	25332.8
Q9NW08	RPC2_HUMAN	POLR3B	DNA-directed RNA polymerase III subunit RPC2	4	4	186391
Q9NW13	RBM28_HUMAN	RBM28	RNA-binding protein 28	15	15	1.1061e+06
Q9NW15	ANO10_HUMAN	ANO10	Anoctamin-10	2	2	50356.5
Q9NW64	RBM22_HUMAN	RBM22	Pre-mRNA-splicing factor RBM22	5	5	715713
Q9NW81	DMAC2_HUMAN	DMAC2	Distal membrane-arm assembly complex protein 2	1	1	172820
Q9NW82	WDR70_HUMAN	WDR70	WD repeat-containing protein 70	8	8	564913
Q9NWB6	ARGL1_HUMAN	ARGLU1	Arginine and glutamate-rich protein 1	4	4	2.66415e+06
Q9NWH9	SLTM_HUMAN	SLTM	SAFB-like transcription modulator	13	13	4.86157e+06
Q9NWM8	FKB14_HUMAN	FKBP14	Peptidyl-prolyl cis-trans isomerase FKBP14	1	1	821.007
Q9NWS0	PIHD1_HUMAN	PIH1D1	PIH1 domain-containing protein 1	6	6	2.58125e+07
Q9NWS8	RMND1_HUMAN	RMND1	Required for meiotic nuclear division protein 1 homolog	1	1	212842
Q9NWT1	PK1IP_HUMAN	PAK1IP1	p21-activated protein kinase-interacting protein 1	8	8	794068
Q9NWT6	HIF1N_HUMAN	HIF1AN	Hypoxia-inducible factor 1-alpha inhibitor	1	1	69399.2
Q9NWU1	OXSM_HUMAN	OXSM	3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial	2	2	221955
Q9NWU2	GID8_HUMAN	GID8	Glucose-induced degradation protein 8 homolog	3	3	3896.74
Q9NWU5	RM22_HUMAN	MRPL22	39S ribosomal protein L22, mitochondrial	5	5	722851
Q9NWV4	CZIB_HUMAN	CZIB	CXXC motif containing zinc binding protein	5	5	1.2314e+06
Q9NWV8	BABA1_HUMAN	BABAM1	BRISC and BRCA1-A complex member 1	6	6	4.31487e+06
Q9NWW5	CLN6_HUMAN	CLN6	Ceroid-lipofuscinosis neuronal protein 6	1	1	1.14641e+06
Q9NWX6	THG1_HUMAN	THG1L	Probable tRNA(His) guanylyltransferase	1	1	238264
Q9NWY4	HPF1_HUMAN	HPF1	Histone PARylation factor 1	3	3	5.28054e+06
Q9NWZ5	UCKL1_HUMAN	UCKL1	Uridine-cytidine kinase-like 1	2	2	70407.9
Q9NWZ8	GEMI8_HUMAN	GEMIN8	Gem-associated protein 8	1	1	2700.12
Q9NX01	TXN4B_HUMAN	TXNL4B	Thioredoxin-like protein 4B	1	1	212311
Q9NX05	F120C_HUMAN	FAM120C	Constitutive coactivator of PPAR-gamma-like protein 2	9	9	1.6178e+06
Q9NX14	NDUBB_HUMAN	NDUFB11	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial	5	5	2.21432e+06
Q9NX18	SDHF2_HUMAN	SDHAF2	Succinate dehydrogenase assembly factor 2, mitochondrial	1	1	281052
Q9NX20	RM16_HUMAN	MRPL16	39S ribosomal protein L16, mitochondrial	1	1	3306.58
Q9NX24	NHP2_HUMAN	NHP2	H/ACA ribonucleoprotein complex subunit 2	5	5	1.58669e+06
Q9NX40	OCAD1_HUMAN	OCIAD1	OCIA domain-containing protein 1	5	5	878131
Q9NX46	ADPRS_HUMAN	ADPRS	ADP-ribose glycohydrolase ARH3	5	5	189819
Q9NX47	MARH5_HUMAN	MARCHF5	E3 ubiquitin-protein ligase MARCHF5	6	6	406792
Q9NX55	HYPK_HUMAN	HYPK	Huntingtin-interacting protein K	4	4	513614
Q9NX58	LYAR_HUMAN	LYAR	Cell growth-regulating nucleolar protein	9	9	377321
Q9NX61	T161A_HUMAN	TMEM161A	Transmembrane protein 161A	1	1	55359.2
Q9NX62	IMPA3_HUMAN	BPNT2	Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase	2	2	3.30608e+06
Q9NX63	MIC19_HUMAN	CHCHD3	MICOS complex subunit MIC19	9	9	3.79629e+06
Q9NX70	MED29_HUMAN	MED29	Mediator of RNA polymerase II transcription subunit 29	2	2	1904.21
Q9NX74	DUS2L_HUMAN	DUS2	tRNA-dihydrouridine(20) synthase [NAD(P)+]-like	6	6	51239.1
Q9NXA8	SIR5_HUMAN	SIRT5	NAD-dependent protein deacylase sirtuin-5, mitochondrial	2	2	11002.2
Q9NXC5	MIO_HUMAN	MIOS	GATOR complex protein MIOS	3	3	7130.46
Q9NXE4	NSMA3_HUMAN	SMPD4	Sphingomyelin phosphodiesterase 4	7	7	478524
Q9NXF1	TEX10_HUMAN	TEX10	Testis-expressed protein 10	16	16	1.0107e+06
Q9NXF7	DCA16_HUMAN	DCAF16	DDB1- and CUL4-associated factor 16	2	2	1.22223e+06
Q9NXG2	THUM1_HUMAN	THUMPD1	THUMP domain-containing protein 1	8	8	2.43466e+06
Q9NXG6	P4HTM_HUMAN	P4HTM	Transmembrane prolyl 4-hydroxylase	2	2	2278.05
Q9NXH8	TOR4A_HUMAN	TOR4A	Torsin-4A	6	6	237307
Q9NXH9	TRM1_HUMAN	TRMT1	tRNA (guanine(26)-N(2))-dimethyltransferase	11	11	1.99119e+06
Q9NXJ5	PGPI_HUMAN	PGPEP1	Pyroglutamyl-peptidase 1	1	1	91700.5
Q9NXN4	GDAP2_HUMAN	GDAP2	Ganglioside-induced differentiation-associated protein 2	3	3	3.51206e+06
Q9NXR1	NDE1_HUMAN	NDE1	Nuclear distribution protein nudE homolog 1	2	2	4179.4
Q9NXR7	BABA2_HUMAN	BABAM2	BRISC and BRCA1-A complex member 2	5	5	302886
Q9NXS2	QPCTL_HUMAN	QPCTL	Glutaminyl-peptide cyclotransferase-like protein	2	2	1.03459e+06
Q9NXV6	CARF_HUMAN	CDKN2AIP	CDKN2A-interacting protein	18	18	1.519e+06
Q9NXW2	DJB12_HUMAN	DNAJB12	DnaJ homolog subfamily B member 12	10	10	570144
Q9NXW9	ALKB4_HUMAN	ALKBH4	Alpha-ketoglutarate-dependent dioxygenase alkB homolog 4	1	1	4093.7
Q9NXX6	NSE4A_HUMAN	NSMCE4A	Non-structural maintenance of chromosomes element 4 homolog A	2	2	435883
Q9NY12	GAR1_HUMAN	GAR1	H/ACA ribonucleoprotein complex subunit 1	6	6	2.65863e+06
Q9NY26	S39A1_HUMAN	SLC39A1	Zinc transporter ZIP1	1	1	7979.48
Q9NY27	PP4R2_HUMAN	PPP4R2	Serine/threonine-protein phosphatase 4 regulatory subunit 2	11	11	700440
Q9NY33	DPP3_HUMAN	DPP3	Dipeptidyl peptidase 3	11	11	3.12513e+06
Q9NY61	AATF_HUMAN	AATF	Protein AATF	5	5	54651.7
Q9NY93	DDX56_HUMAN	DDX56	Probable ATP-dependent RNA helicase DDX56	10	10	985678
Q9NYB0	TE2IP_HUMAN	TERF2IP	Telomeric repeat-binding factor 2-interacting protein 1	9	9	205263
Q9NYB9	ABI2_HUMAN	ABI2	Abl interactor 2	2	2	61073.9
Q9NYF8	BCLF1_HUMAN	BCLAF1	Bcl-2-associated transcription factor 1	14	14	1.4421e+06
Q9NYG2	ZDHC3_HUMAN	ZDHHC3	Palmitoyltransferase ZDHHC3	1	1	3335.52
Q9NYG5	APC11_HUMAN	ANAPC11	Anaphase-promoting complex subunit 11	1	1	1375.31
Q9NYH9	UTP6_HUMAN	UTP6	U3 small nucleolar RNA-associated protein 6 homolog	9	9	1.28044e+06
Q9NYJ1	COA4_HUMAN	COA4	Cytochrome c oxidase assembly factor 4 homolog, mitochondrial	3	3	181165
Q9NYK5	RM39_HUMAN	MRPL39	39S ribosomal protein L39, mitochondrial	6	6	376738
Q9NYL2	M3K20_HUMAN	MAP3K20	Mitogen-activated protein kinase kinase kinase 20	5	5	953073
Q9NYL4	FKB11_HUMAN	FKBP11	Peptidyl-prolyl cis-trans isomerase FKBP11	2	2	1.62324e+06
Q9NYL9	TMOD3_HUMAN	TMOD3	Tropomodulin-3	12	11	8.28702e+06
Q9NYM9	BET1L_HUMAN	BET1L	BET1-like protein	2	2	1.9011e+06
Q9NYP7	ELOV5_HUMAN	ELOVL5	Elongation of very long chain fatty acids protein 5	1	1	79964.1
Q9NYT0	PLEK2_HUMAN	PLEK2	Pleckstrin-2	2	2	5979.49
Q9NYU1	UGGG2_HUMAN	UGGT2	UDP-glucose:glycoprotein glucosyltransferase 2	4	4	122841
Q9NYU2	UGGG1_HUMAN	UGGT1	UDP-glucose:glycoprotein glucosyltransferase 1	29	27	3.60825e+06
Q9NYV4	CDK12_HUMAN	CDK12	Cyclin-dependent kinase 12	12	11	304348
Q9NYV6	RRN3_HUMAN	RRN3	RNA polymerase I-specific transcription initiation factor RRN3	2	0	98631.5
Q9NYY8	FAKD2_HUMAN	FASTKD2	FAST kinase domain-containing protein 2, mitochondrial	8	8	593277
Q9NYZ3	GTSE1_HUMAN	GTSE1	G2 and S phase-expressed protein 1	3	3	9082.47
Q9NZ01	TECR_HUMAN	TECR	Very-long-chain enoyl-CoA reductase	6	6	2.58563e+06
Q9NZ08	ERAP1_HUMAN	ERAP1	Endoplasmic reticulum aminopeptidase 1	9	9	547692
Q9NZ32	ARP10_HUMAN	ACTR10	Actin-related protein 10	5	5	2.30346e+06
Q9NZ42	PEN2_HUMAN	PSENEN	Gamma-secretase subunit PEN-2	1	1	45917
Q9NZ43	USE1_HUMAN	USE1	Vesicle transport protein USE1	3	3	301242
Q9NZ45	CISD1_HUMAN	CISD1	CDGSH iron-sulfur domain-containing protein 1	3	3	4.13296e+06
Q9NZ52	GGA3_HUMAN	GGA3	ADP-ribosylation factor-binding protein GGA3	3	3	28070.6
Q9NZ63	TLS1_HUMAN	C9orf78	Telomere length and silencing protein 1 homolog	6	6	4.56791e+06
Q9NZB2	F120A_HUMAN	FAM120A	Constitutive coactivator of PPAR-gamma-like protein 1	28	25	2.68054e+06
Q9NZC3	GDE1_HUMAN	GDE1	Glycerophosphodiester phosphodiesterase 1	1	1	183287
Q9NZD2	GLTP_HUMAN	GLTP	Glycolipid transfer protein	2	2	448058
Q9NZD8	SPG21_HUMAN	SPG21	Maspardin	2	2	115508
Q9NZE8	RM35_HUMAN	MRPL35	39S ribosomal protein L35, mitochondrial	2	2	2.02186e+06
Q9NZI8	IF2B1_HUMAN	IGF2BP1	Insulin-like growth factor 2 mRNA-binding protein 1	10	10	607792
Q9NZJ0	DTL_HUMAN	DTL	Denticleless protein homolog	6	6	231611
Q9NZJ6	COQ3_HUMAN	COQ3	Ubiquinone biosynthesis O-methyltransferase, mitochondrial	3	3	2.45792e+06
Q9NZJ7	MTCH1_HUMAN	MTCH1	Mitochondrial carrier homolog 1	2	2	435174
Q9NZJ9	NUDT4_HUMAN	NUDT4	Diphosphoinositol polyphosphate phosphohydrolase 2	3	1	6407.05
Q9NZL4	HPBP1_HUMAN	HSPBP1	Hsp70-binding protein 1	9	9	1.48397e+06
Q9NZL9	MAT2B_HUMAN	MAT2B	Methionine adenosyltransferase 2 subunit beta	13	13	1.44637e+06
Q9NZM1	MYOF_HUMAN	MYOF	Myoferlin	63	63	4.93303e+06
Q9NZM3	ITSN2_HUMAN	ITSN2	Intersectin-2	5	5	140489
Q9NZM5	NOP53_HUMAN	NOP53	Ribosome biogenesis protein NOP53	4	4	1.85712e+06
Q9NZN4	EHD2_HUMAN	EHD2	EH domain-containing protein 2	4	4	569191
Q9NZN8	CNOT2_HUMAN	CNOT2	CCR4-NOT transcription complex subunit 2	8	8	717975
Q9NZQ3	SPN90_HUMAN	NCKIPSD	NCK-interacting protein with SH3 domain	4	4	1.20252e+06
Q9NZT2	OGFR_HUMAN	OGFR	Opioid growth factor receptor	14	14	3.68032e+06
Q9NZV1	CRIM1_HUMAN	CRIM1	Cysteine-rich motor neuron 1 protein	2	2	5437.21
Q9NZW5	MPP6_HUMAN	MPP6	MAGUK p55 subfamily member 6	7	7	918475
Q9NZZ3	CHMP5_HUMAN	CHMP5	Charged multivesicular body protein 5	2	2	103103
Q9P000	COMD9_HUMAN	COMMD9	COMM domain-containing protein 9	5	5	1.17129e+06
Q9P003	CNIH4_HUMAN	CNIH4	Protein cornichon homolog 4	1	1	466987
Q9P013	CWC15_HUMAN	CWC15	Spliceosome-associated protein CWC15 homolog	3	3	6.56259e+06
Q9P015	RM15_HUMAN	MRPL15	39S ribosomal protein L15, mitochondrial	7	7	255988
Q9P016	THYN1_HUMAN	THYN1	Thymocyte nuclear protein 1	1	1	76859.5
Q9P021	CRIPT_HUMAN	CRIPT	Cysteine-rich PDZ-binding protein	1	1	621002
Q9P031	TAP26_HUMAN	CCDC59	Thyroid transcription factor 1-associated protein 26	3	3	279482
Q9P032	NDUF4_HUMAN	NDUFAF4	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4	6	6	774257
Q9P035	HACD3_HUMAN	HACD3	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3	6	6	2.94451e+06
Q9P086	MED11_HUMAN	MED11	Mediator of RNA polymerase II transcription subunit 11	1	1	3838.41
Q9P0I2	EMC3_HUMAN	EMC3	ER membrane protein complex subunit 3	4	4	236059
Q9P0J0	NDUAD_HUMAN	NDUFA13	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	4	4	529053
Q9P0J1	PDP1_HUMAN	PDP1	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial	4	4	65615
Q9P0J7	KCMF1_HUMAN	KCMF1	E3 ubiquitin-protein ligase KCMF1	1	1	1284.25
Q9P0K7	RAI14_HUMAN	RAI14	Ankycorbin	3	3	288461
Q9P0L0	VAPA_HUMAN	VAPA	Vesicle-associated membrane protein-associated protein A	9	8	8.52538e+06
Q9P0M9	RM27_HUMAN	MRPL27	39S ribosomal protein L27, mitochondrial	5	5	586087
Q9P0P0	RN181_HUMAN	RNF181	E3 ubiquitin-protein ligase RNF181	1	1	46562.8
Q9P0R6	GSKIP_HUMAN	GSKIP	GSK3B-interacting protein	1	1	5867.84
Q9P0T7	TMEM9_HUMAN	TMEM9	Transmembrane protein 9	1	1	129452
Q9P0U3	SENP1_HUMAN	SENP1	Sentrin-specific protease 1	3	3	60696.5
Q9P0U4	CXXC1_HUMAN	CXXC1	CXXC-type zinc finger protein 1	5	5	5634.59
Q9P0V9	SEP10_HUMAN	SEPTIN10	Septin-10	10	9	944337
Q9P0W2	HM20B_HUMAN	HMG20B	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related	2	2	3371.09
Q9P1U1	ARP3B_HUMAN	ACTR3B	Actin-related protein 3B	1	0	3686.36
Q9P1Y5	CAMP3_HUMAN	CAMSAP3	Calmodulin-regulated spectrin-associated protein 3	3	3	85395.8
Q9P206	K1522_HUMAN	KIAA1522	Uncharacterized protein KIAA1522	1	1	59811.4
Q9P215	POGK_HUMAN	POGK	Pogo transposable element with KRAB domain	3	3	2.54516e+06
Q9P253	VPS18_HUMAN	VPS18	Vacuolar protein sorting-associated protein 18 homolog	5	5	476027
Q9P258	RCC2_HUMAN	RCC2	Protein RCC2	15	15	2.10943e+06
Q9P260	RELCH_HUMAN	RELCH	RAB11-binding protein RELCH	8	8	336508
Q9P265	DIP2B_HUMAN	DIP2B	Disco-interacting protein 2 homolog B	16	16	1.82346e+07
Q9P270	SLAI2_HUMAN	SLAIN2	SLAIN motif-containing protein 2	4	4	1.07864e+06
Q9P275	UBP36_HUMAN	USP36	Ubiquitin carboxyl-terminal hydrolase 36	6	6	43817
Q9P287	BCCIP_HUMAN	BCCIP	BRCA2 and CDKN1A-interacting protein	9	9	1.39048e+06
Q9P289	STK26_HUMAN	STK26	Serine/threonine-protein kinase 26	9	6	1.09929e+06
Q9P2B2	FPRP_HUMAN	PTGFRN	Prostaglandin F2 receptor negative regulator	12	12	523529
Q9P2B4	CT2NL_HUMAN	CTTNBP2NL	CTTNBP2 N-terminal-like protein	4	4	139059
Q9P2C4	TM181_HUMAN	TMEM181	Transmembrane protein 181	2	2	126770
Q9P2D0	IBTK_HUMAN	IBTK	Inhibitor of Bruton tyrosine kinase	7	7	779847
Q9P2D3	HTR5B_HUMAN	HEATR5B	HEAT repeat-containing protein 5B	5	5	89057.1
Q9P2E3	ZNFX1_HUMAN	ZNFX1	NFX1-type zinc finger-containing protein 1	5	5	49721.4
Q9P2E9	RRBP1_HUMAN	RRBP1	Ribosome-binding protein 1	38	37	2.04231e+07
Q9P2I0	CPSF2_HUMAN	CPSF2	Cleavage and polyadenylation specificity factor subunit 2	10	10	4.17276e+06
Q9P2J3;Q9P2N7	KLH13_HUMAN;KLHL9_HUMAN	KLHL13;KLHL9	Kelch-like protein 9	2	0	183798
Q9P2J5	SYLC_HUMAN	LARS1	Leucine--tRNA ligase, cytoplasmic	28	28	7.00451e+06
Q9P2K3	RCOR3_HUMAN	RCOR3	REST corepressor 3	1	1	1270.27
Q9P2K8	E2AK4_HUMAN	EIF2AK4	eIF-2-alpha kinase GCN2	1	1	74047.2
Q9P2N5	RBM27_HUMAN	RBM27	RNA-binding protein 27	13	13	3.86011e+06
Q9P2N6	KANL3_HUMAN	KANSL3	KAT8 regulatory NSL complex subunit 3	1	1	1866.42
Q9P2R3	ANFY1_HUMAN	ANKFY1	Rabankyrin-5	13	13	3.89968e+06
Q9P2R7	SUCB1_HUMAN	SUCLA2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	10	10	882260
Q9P2T1	GMPR2_HUMAN	GMPR2	GMP reductase 2	2	1	9576.78
Q9P2W9	STX18_HUMAN	STX18	Syntaxin-18	1	1	192931
Q9P2X0	DPM3_HUMAN	DPM3	Dolichol-phosphate mannosyltransferase subunit 3	2	2	1.01135e+06
Q9P2X3	IMPCT_HUMAN	IMPACT	Protein IMPACT	2	2	4858.11
Q9P2Y5	UVRAG_HUMAN	UVRAG	UV radiation resistance-associated gene protein	2	2	4528.81
Q9P305	IGO2_YEAST	IGO2	mRNA stability protein IGO2	4	4	1.04492e+06
Q9UBB4	ATX10_HUMAN	ATXN10	Ataxin-10	10	10	848459
Q9UBB5	MBD2_HUMAN	MBD2	Methyl-CpG-binding domain protein 2	7	7	714695
Q9UBB6	NCDN_HUMAN	NCDN	Neurochondrin	2	2	25408.2
Q9UBB9	TFP11_HUMAN	TFIP11	Tuftelin-interacting protein 11	15	15	1.04564e+06
Q9UBC2	EP15R_HUMAN	EPS15L1	Epidermal growth factor receptor substrate 15-like 1	17	17	423140
Q9UBD5	ORC3_HUMAN	ORC3	Origin recognition complex subunit 3	5	5	76184
Q9UBE0	SAE1_HUMAN	SAE1	SUMO-activating enzyme subunit 1	9	9	1.73004e+06
Q9UBF2	COPG2_HUMAN	COPG2	Coatomer subunit gamma-2	5	5	276234
Q9UBF6	RBX2_HUMAN	RNF7	RING-box protein 2	1	1	218154
Q9UBH6	XPR1_HUMAN	XPR1	Xenotropic and polytropic retrovirus receptor 1	3	3	207703
Q9UBI1	COMD3_HUMAN	COMMD3	COMM domain-containing protein 3	4	4	88271.1
Q9UBI6	GBG12_HUMAN	GNG12	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	2	2	472840
Q9UBK8	MTRR_HUMAN	MTRR	Methionine synthase reductase	6	6	195926
Q9UBL3	ASH2L_HUMAN	ASH2L	Set1/Ash2 histone methyltransferase complex subunit ASH2	8	8	812290
Q9UBM7	DHCR7_HUMAN	DHCR7	7-dehydrocholesterol reductase	5	5	1.03402e+06
Q9UBN7	HDAC6_HUMAN	HDAC6	Histone deacetylase 6	4	4	245419
Q9UBP0	SPAST_HUMAN	SPAST	Spastin	10	10	9.24512e+06
Q9UBP6	TRMB_HUMAN	METTL1	tRNA (guanine-N(7)-)-methyltransferase	6	6	4.90003e+06
Q9UBQ0	VPS29_HUMAN	VPS29	Vacuolar protein sorting-associated protein 29	5	5	4.53132e+06
Q9UBQ5	EIF3K_HUMAN	EIF3K	Eukaryotic translation initiation factor 3 subunit K	4	4	2.87752e+06
Q9UBQ7	GRHPR_HUMAN	GRHPR	Glyoxylate reductase/hydroxypyruvate reductase	10	10	926138
Q9UBR2	CATZ_HUMAN	CTSZ	Cathepsin Z	4	4	86848.8
Q9UBS4	DJB11_HUMAN	DNAJB11	DnaJ homolog subfamily B member 11	11	11	1.68426e+06
Q9UBS8	RNF14_HUMAN	RNF14	E3 ubiquitin-protein ligase RNF14	2	2	2823.24
Q9UBS9	SUCO_HUMAN	SUCO	SUN domain-containing ossification factor	1	1	5874.09
Q9UBT2	SAE2_HUMAN	UBA2	SUMO-activating enzyme subunit 2	14	14	1.84049e+06
Q9UBU6	FA8A1_HUMAN	FAM8A1	Protein FAM8A1	5	5	36957.7
Q9UBU8	MO4L1_HUMAN	MORF4L1	Mortality factor 4-like protein 1	4	4	1.03887e+06
Q9UBU9	NXF1_HUMAN	NXF1	Nuclear RNA export factor 1	16	16	4.07222e+06
Q9UBV2	SE1L1_HUMAN	SEL1L	Protein sel-1 homolog 1	8	8	165078
Q9UBV7	B4GT7_HUMAN	B4GALT7	Beta-1,4-galactosyltransferase 7	1	1	4308.23
Q9UBV8	PEF1_HUMAN	PEF1	Peflin	2	2	347618
Q9UBW7	ZMYM2_HUMAN	ZMYM2	Zinc finger MYM-type protein 2	2	2	350136
Q9UBW8	CSN7A_HUMAN	COPS7A	COP9 signalosome complex subunit 7a	5	5	968042
Q9UBX3	DIC_HUMAN	SLC25A10	Mitochondrial dicarboxylate carrier	7	7	487433
Q9UBZ4	APEX2_HUMAN	APEX2	DNA-(apurinic or apyrimidinic site) endonuclease 2	2	2	5099.93
Q9UDW1	QCR9_HUMAN	UQCR10	Cytochrome b-c1 complex subunit 9	2	2	720493
Q9UDX5	MTFP1_HUMAN	MTFP1	Mitochondrial fission process protein 1	4	4	57233.8
Q9UDY2	ZO2_HUMAN	TJP2	Tight junction protein ZO-2	14	14	1.31607e+06
Q9UDY4	DNJB4_HUMAN	DNAJB4	DnaJ homolog subfamily B member 4	5	5	87590.5
Q9UDY8	MALT1_HUMAN	MALT1	Mucosa-associated lymphoid tissue lymphoma translocation protein 1	1	1	3871.04
Q9UEE9	CFDP1_HUMAN	CFDP1	Craniofacial development protein 1	3	3	584759
Q9UEG4	ZN629_HUMAN	ZNF629	Zinc finger protein 629	1	1	1.42609e+06
Q9UER7	DAXX_HUMAN	DAXX	Death domain-associated protein 6	3	3	65650.3
Q9UET6	TRM7_HUMAN	FTSJ1	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase	3	3	61065.8
Q9UEU0	VTI1B_HUMAN	VTI1B	Vesicle transport through interaction with t-SNAREs homolog 1B	2	2	54379.5
Q9UEW8	STK39_HUMAN	STK39	STE20/SPS1-related proline-alanine-rich protein kinase	3	3	971131
Q9UEY8	ADDG_HUMAN	ADD3	Gamma-adducin	4	4	94622.9
Q9UFC0	LRWD1_HUMAN	LRWD1	Leucine-rich repeat and WD repeat-containing protein 1	3	3	65668.8
Q9UFN0	NPS3A_HUMAN	NIPSNAP3A	Protein NipSnap homolog 3A	4	4	1.5171e+06
Q9UFW8	CGBP1_HUMAN	CGGBP1	CGG triplet repeat-binding protein 1	3	3	634813
Q9UG63	ABCF2_HUMAN	ABCF2	ATP-binding cassette sub-family F member 2	20	20	4.36666e+06
Q9UGI8	TES_HUMAN	TES	Testin	14	14	1.71753e+06
Q9UGJ1	GCP4_HUMAN	TUBGCP4	Gamma-tubulin complex component 4	5	5	2.12294e+06
Q9UGM3	DMBT1_HUMAN	DMBT1	Deleted in malignant brain tumors 1 protein	4	4	358243
Q9UGM6	SYWM_HUMAN	WARS2	Tryptophan--tRNA ligase, mitochondrial	4	4	1.63895e+06
Q9UGN5	PARP2_HUMAN	PARP2	Poly [ADP-ribose] polymerase 2	3	3	12024.5
Q9UGP4	LIMD1_HUMAN	LIMD1	LIM domain-containing protein 1	4	4	6864.49
Q9UGP8	SEC63_HUMAN	SEC63	Translocation protein SEC63 homolog	20	20	1.39551e+06
Q9UGR2	Z3H7B_HUMAN	ZC3H7B	Zinc finger CCCH domain-containing protein 7B	2	2	14411.1
Q9UGU0	TCF20_HUMAN	TCF20	Transcription factor 20	2	2	1699.9
Q9UGU5	HMGX4_HUMAN	HMGXB4	HMG domain-containing protein 4	1	1	198792
Q9UGV2	NDRG3_HUMAN	NDRG3	Protein NDRG3	7	7	1.18155e+07
Q9UGY1	NOL12_HUMAN	NOL12	Nucleolar protein 12	2	2	17951.2
Q9UH62	ARMX3_HUMAN	ARMCX3	Armadillo repeat-containing X-linked protein 3	9	9	3.40987e+06
Q9UH65	SWP70_HUMAN	SWAP70	Switch-associated protein 70	15	15	2.21169e+06
Q9UH99	SUN2_HUMAN	SUN2	SUN domain-containing protein 2	4	4	362830
Q9UHA2	S18L2_HUMAN	SS18L2	SS18-like protein 2	1	1	317401
Q9UHA3	RLP24_HUMAN	RSL24D1	Probable ribosome biogenesis protein RLP24	1	1	158325
Q9UHA4	LTOR3_HUMAN	LAMTOR3	Ragulator complex protein LAMTOR3	1	1	392308
Q9UHB4	NDOR1_HUMAN	NDOR1	NADPH-dependent diflavin oxidoreductase 1	4	4	389699
Q9UHB6	LIMA1_HUMAN	LIMA1	LIM domain and actin-binding protein 1	15	15	1.08848e+06
Q9UHB7	AFF4_HUMAN	AFF4	AF4/FMR2 family member 4	5	5	64609.1
Q9UHB9	SRP68_HUMAN	SRP68	Signal recognition particle subunit SRP68	15	15	1.0452e+06
Q9UHC7	MKRN1_HUMAN	MKRN1	E3 ubiquitin-protein ligase makorin-1	1	1	72432.2
Q9UHD1	CHRD1_HUMAN	CHORDC1	Cysteine and histidine-rich domain-containing protein 1	8	8	1.28789e+06
Q9UHD2	TBK1_HUMAN	TBK1	Serine/threonine-protein kinase TBK1	4	4	291692
Q9UHD8	SEPT9_HUMAN	SEPTIN9	Septin-9	25	24	2.3931e+06
Q9UHD9	UBQL2_HUMAN	UBQLN2	Ubiquilin-2	9	5	814508
Q9UHF1	EGFL7_HUMAN	EGFL7	Epidermal growth factor-like protein 7	1	1	1486.36
Q9UHG3	PCYOX_HUMAN	PCYOX1	Prenylcysteine oxidase 1	11	11	1.99826e+06
Q9UHI6	DDX20_HUMAN	DDX20	Probable ATP-dependent RNA helicase DDX20	11	11	453092
Q9UHK6	AMACR_HUMAN	AMACR	Alpha-methylacyl-CoA racemase	4	4	288137
Q9UHL4	DPP2_HUMAN	DPP7	Dipeptidyl peptidase 2	4	4	376788
Q9UHN1	DPOG2_HUMAN	POLG2	DNA polymerase subunit gamma-2, mitochondrial	4	4	168723
Q9UHQ9	NB5R1_HUMAN	CYB5R1	NADH-cytochrome b5 reductase 1	7	7	977708
Q9UHR4	BI2L1_HUMAN	BAIAP2L1	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1	8	8	652753
Q9UHR5	S30BP_HUMAN	SAP30BP	SAP30-binding protein	3	3	236076
Q9UHR6	ZNHI2_HUMAN	ZNHIT2	Zinc finger HIT domain-containing protein 2	5	5	88003.9
