Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57382.raw
Q32P44	EMAL3_HUMAN	EML3	Echinoderm microtubule-associated protein-like 3	6	6	871120
Q3B726	RPA43_HUMAN	POLR1F	DNA-directed RNA polymerase I subunit RPA43	4	4	2.39721e+06
Q3B7T1	EDRF1_HUMAN	EDRF1	Erythroid differentiation-related factor 1	1	1	56281.2
Q3E6R5	YD381_YEAST	YDR381C-A	Uncharacterized mitochondrial outer membrane protein YDR381C-A	3	3	251696
Q3E705	EFG1P_YEAST	EFG1	rRNA-processing protein EFG1	5	5	280321
Q3E756	YB029_YEAST	YBL029C-A	UPF0768 protein YBL029C-A	1	1	1.39503e+06
Q3E764	TMA7_YEAST	TMA7	Translation machinery-associated protein 7	2	2	3.21334e+06
Q3E772	LSO2_YEAST	LSO2	Protein LSO2	2	2	3.0694e+06
Q3E776	YB255_YEAST	YBR255C-A	Uncharacterized protein YBR255C-A	1	1	22872.4
Q3E784	SLO1_YEAST	SLO1	SCOCO-like protein 1	1	1	12370.9
Q3E790	TSC3_YEAST	TSC3	Serine palmitoyltransferase-regulating protein TSC3	1	1	77442.2
Q3E793	BOL1_YEAST	BOL1	BolA-like protein 1	2	2	1.82758e+06
Q3E795	YL361_YEAST	YLR361C-A	Uncharacterized protein YLR361C-A	3	3	2.0412e+06
Q3E7A3	YJ133_YEAST	YJL133C-A	Uncharacterized protein YJL133C-A	2	2	12531.7
Q3E7A4	COXM2_YEAST	CMC2	COX assembly mitochondrial protein 2	2	2	35094.9
Q3E7A7	YK018_YEAST	YKL018C-A	Uncharacterized protein YKL018C-A	1	1	4332.56
Q3E7A9	CMC4_YEAST	CMC4	Cx9C motif-containing protein 4, mitochondrial	1	1	3639.08
Q3E7B6	VA0E_YEAST	VMA9	V-type proton ATPase subunit e	1	1	8.36019e+06
Q3E7B7	YD85C_YEAST	YDL085C-A	SERF-like protein YDL085C-A	1	1	1.33052e+07
Q3E7C1	TFB5_YEAST	TFB5	General transcription and DNA repair factor IIH subunit TFB5	1	1	52040.8
Q3E7Y6	NBL1_YEAST	NBL1	N-terminal-borealin-like protein	1	1	8514.75
Q3E7Z5	YI002_YEAST	YIL002W-A	Uncharacterized protein YIL002W-A	2	2	382667
Q3E824	YO020_YEAST	YOR020W-A	Uncharacterized protein YOR020W-A	2	2	182744
Q3E829	CENPX_YEAST	MHF2	Inner kinetochore subunit MHF2	3	3	29656.3
Q3E830	EGO2_YEAST	EGO2	Protein EGO2	2	2	928714
Q3E833	PCC1_YEAST	PCC1	EKC/KEOPS complex subunit PCC1	2	2	294646
Q3E834	YOS1_YEAST	YOS1	Protein transport protein YOS1	1	1	431175
Q3E835	CENPS_YEAST	MHF1	Inner kinetochore subunit MHF1	1	1	459448
Q3E841	YN034_YEAST	YNR034W-A	Uncharacterized protein YNR034W-A	6	6	1.41154e+07
Q3E846	COA6_YEAST	COA6	Cytochrome c oxidase assembly factor 6	4	4	969530
Q3KQU3	MA7D1_HUMAN	MAP7D1	MAP7 domain-containing protein 1	3	3	5393.11
Q3KQZ1	S2535_HUMAN	SLC25A35	Solute carrier family 25 member 35	1	1	2123.36
Q3KR37	ASTRB_HUMAN	GRAMD1B	Protein Aster-B	2	2	680937
Q3LXA3	TKFC_HUMAN	TKFC	Triokinase/FMN cyclase	15	15	4.56916e+06
Q3MHD2	LSM12_HUMAN	LSM12	Protein LSM12 homolog	2	2	279103
Q3SXM5	HSDL1_HUMAN	HSDL1	Inactive hydroxysteroid dehydrogenase-like protein 1	6	6	122821
Q3YEC7	RABL6_HUMAN	RABL6	Rab-like protein 6	8	8	4.12306e+07
Q3ZAQ7	VMA21_HUMAN	VMA21	Vacuolar ATPase assembly integral membrane protein VMA21	3	3	539719
Q3ZCQ8	TIM50_HUMAN	TIMM50	Mitochondrial import inner membrane translocase subunit TIM50	9	9	1.92014e+06
Q460N5	PAR14_HUMAN	PARP14	Protein mono-ADP-ribosyltransferase PARP14	4	4	175225
Q46845	YGHU_ECOLI	yghU	Disulfide-bond oxidoreductase YghU	2	2	52891.9
Q46851	GPR_ECOLI	gpr	L-glyceraldehyde 3-phosphate reductase	2	2	80373.4
Q46857	DKGA_ECOLI	dkgA	2,5-diketo-D-gluconic acid reductase A	1	1	16782.2
Q46938	KDUI_ECOLI	kduI	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase	5	5	1.91279e+06
Q49A26	GLYR1_HUMAN	GLYR1	Putative oxidoreductase GLYR1	8	8	704242
Q49AR2	CE022_HUMAN	C5orf22	UPF0489 protein C5orf22	1	1	1954.2
Q4G0F5	VP26B_HUMAN	VPS26B	Vacuolar protein sorting-associated protein 26B	7	7	673676
Q4G0J3	LARP7_HUMAN	LARP7	La-related protein 7	9	9	2.82669e+06
Q4G0N4	NAKD2_HUMAN	NADK2	NAD kinase 2, mitochondrial	10	10	1.12073e+06
Q4G0X4	KCD21_HUMAN	KCTD21	BTB/POZ domain-containing protein KCTD21	1	1	208962
Q4G176	ACSF3_HUMAN	ACSF3	Malonate--CoA ligase ACSF3, mitochondrial	4	4	118147
Q4J6C6	PPCEL_HUMAN	PREPL	Prolyl endopeptidase-like	5	5	456375
Q4KMP7	TB10B_HUMAN	TBC1D10B	TBC1 domain family member 10B	6	6	387288
Q4KMQ2	ANO6_HUMAN	ANO6	Anoctamin-6	1	1	21289
Q4U2R6	RM51_HUMAN	MRPL51	39S ribosomal protein L51, mitochondrial	1	1	592112
Q4V328	GRAP1_HUMAN	GRIPAP1	GRIP1-associated protein 1	12	12	495096
Q4VC31	CCD58_HUMAN	CCDC58	Coiled-coil domain-containing protein 58	6	6	9.51413e+06
Q4ZIN3	MBRL_HUMAN	TMEM259	Membralin	3	3	66316.3
Q52LJ0	FA98B_HUMAN	FAM98B	Protein FAM98B	9	8	3.92997e+06
Q53EL6	PDCD4_HUMAN	PDCD4	Programmed cell death protein 4	16	16	2.27296e+06
Q53EP0	FND3B_HUMAN	FNDC3B	Fibronectin type III domain-containing protein 3B	13	13	2.23751e+06
Q53EZ4	CEP55_HUMAN	CEP55	Centrosomal protein of 55 kDa	1	1	62607.8
Q53F19	NCBP3_HUMAN	NCBP3	Nuclear cap-binding protein subunit 3	6	6	800045
Q53FA7	QORX_HUMAN	TP53I3	Quinone oxidoreductase PIG3	7	7	666952
Q53FT3	HIKES_HUMAN	HIKESHI	Protein Hikeshi	4	4	751776
Q53FV1;Q8N138;Q9P0S3	ORML1_HUMAN;ORML2_HUMAN;ORML3_HUMAN	ORMDL1;ORMDL2;ORMDL3	ORM1-like protein 2	1	0	44831.2
Q53GA4	PHLA2_HUMAN	PHLDA2	Pleckstrin homology-like domain family A member 2	2	2	230173
Q53GL7	PAR10_HUMAN	PARP10	Protein mono-ADP-ribosyltransferase PARP10	1	1	2566.26
Q53GQ0	DHB12_HUMAN	HSD17B12	Very-long-chain 3-oxoacyl-CoA reductase	4	4	684474
Q53GS7	GLE1_HUMAN	GLE1	Nucleoporin GLE1	5	5	55701.2
Q53GS9	SNUT2_HUMAN	USP39	U4/U6.U5 tri-snRNP-associated protein 2	7	7	1.26185e+06
Q53H12	AGK_HUMAN	AGK	Acylglycerol kinase, mitochondrial	10	10	963360
Q53H82	LACB2_HUMAN	LACTB2	Endoribonuclease LACTB2	8	8	3.00379e+06
Q53H96	P5CR3_HUMAN	PYCR3	Pyrroline-5-carboxylate reductase 3	7	7	7.70888e+06
Q53HC9	EIPR1_HUMAN	EIPR1	EARP and GARP complex-interacting protein 1	2	2	203162
Q53HL2	BOREA_HUMAN	CDCA8	Borealin	2	2	65939.6
Q53HV7	SMUG1_HUMAN	SMUG1	Single-strand selective monofunctional uracil DNA glycosylase	1	1	102910
Q53LP3	SWAHC_HUMAN	SOWAHC	Ankyrin repeat domain-containing protein SOWAHC	4	4	150470
Q53S33	BOLA3_HUMAN	BOLA3	BolA-like protein 3	2	2	1.75556e+06
Q53SF7	COBL1_HUMAN	COBLL1	Cordon-bleu protein-like 1	5	5	1.96954e+06
Q53T59	H1BP3_HUMAN	HS1BP3	HCLS1-binding protein 3	2	2	607306
Q562R1	ACTBL_HUMAN	ACTBL2	Beta-actin-like protein 2	5	3	1.16895e+08
Q567U6	CCD93_HUMAN	CCDC93	Coiled-coil domain-containing protein 93	2	2	32935.4
Q567V2	M17L2_HUMAN	MPV17L2	Mpv17-like protein 2	2	2	69347.8
Q56P03	EAPP_HUMAN	EAPP	E2F-associated phosphoprotein	2	2	72161.7
Q56VL3	OCAD2_HUMAN	OCIAD2	OCIA domain-containing protein 2	3	3	607683
Q58FF6	H90B4_HUMAN	HSP90AB4P	Putative heat shock protein HSP 90-beta 4	1	1	5.35736e+06
Q58WW2	DCAF6_HUMAN	DCAF6	DDB1- and CUL4-associated factor 6	1	1	2525.07
Q5BJD5	TM41B_HUMAN	TMEM41B	Transmembrane protein 41B	1	1	10060.5
Q5BJF2	SGMR2_HUMAN	TMEM97	Sigma intracellular receptor 2	2	2	2.19429e+06
Q5BJH7	YIF1B_HUMAN	YIF1B	Protein YIF1B	2	2	101794
Q5BKT4	AG10A_HUMAN	ALG10	Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase	1	0	230587
Q5BKU9	OXLD1_HUMAN	OXLD1	Oxidoreductase-like domain-containing protein 1	1	1	204734
Q5BKY9	F133B_HUMAN	FAM133B	Protein FAM133B	2	2	456178
Q5BKZ1	ZN326_HUMAN	ZNF326	DBIRD complex subunit ZNF326	13	13	558712
Q5C9Z4	NOM1_HUMAN	NOM1	Nucleolar MIF4G domain-containing protein 1	1	1	2630.06
Q5EG05	CAR16_HUMAN	CARD16	Caspase recruitment domain-containing protein 16	1	1	364460
Q5F1R6	DJC21_HUMAN	DNAJC21	DnaJ homolog subfamily C member 21	5	5	361299
Q5GLZ8	HERC4_HUMAN	HERC4	Probable E3 ubiquitin-protein ligase HERC4	2	2	69510.8
Q5H8A4	PIGG_HUMAN	PIGG	GPI ethanolamine phosphate transferase 2	2	2	14376
Q5H943	KKLC1_HUMAN	CT83	Kita-kyushu lung cancer antigen 1	2	2	350388
Q5H9R7	PP6R3_HUMAN	PPP6R3	Serine/threonine-protein phosphatase 6 regulatory subunit 3	18	18	1.378e+07
Q5HYI7	MTX3_HUMAN	MTX3	Metaxin-3	3	3	5700.12
Q5HYI8	RABL3_HUMAN	RABL3	Rab-like protein 3	1	1	83579.1
Q5HYJ3	FA76B_HUMAN	FAM76B	Protein FAM76B	2	2	10761.5
Q5HYK3	COQ5_HUMAN	COQ5	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	3	3	255177
Q5J8M3	EMC4_HUMAN	EMC4	ER membrane protein complex subunit 4	3	3	936358
Q5JPH6	SYEM_HUMAN	EARS2	Probable glutamate--tRNA ligase, mitochondrial	1	1	7118.47
Q5JPI9	EFMT2_HUMAN	EEF1AKMT2	EEF1A lysine methyltransferase 2	1	1	11858.7
Q5JRA6	TGO1_HUMAN	MIA3	Transport and Golgi organization protein 1 homolog	11	11	3.15507e+06
Q5JRX3	PREP_HUMAN	PITRM1	Presequence protease, mitochondrial	16	16	1.01149e+06
Q5JS54	PSMG4_HUMAN	PSMG4	Proteasome assembly chaperone 4	3	3	431297
Q5JSH3	WDR44_HUMAN	WDR44	WD repeat-containing protein 44	13	13	3.95135e+06
Q5JSZ5	PRC2B_HUMAN	PRRC2B	Protein PRRC2B	5	5	109228
Q5JTD0	TJAP1_HUMAN	TJAP1	Tight junction-associated protein 1	2	2	9232.57
Q5JTH9	RRP12_HUMAN	RRP12	RRP12-like protein	28	27	2.52786e+06
Q5JTJ3	COA6_HUMAN	COA6	Cytochrome c oxidase assembly factor 6 homolog	3	3	1.43812e+06
Q5JTV8	TOIP1_HUMAN	TOR1AIP1	Torsin-1A-interacting protein 1	17	16	1.99216e+06
Q5JTW2	CEP78_HUMAN	CEP78	Centrosomal protein of 78 kDa	3	3	928702
Q5JTZ9	SYAM_HUMAN	AARS2	Alanine--tRNA ligase, mitochondrial	9	9	2.90277e+06
Q5JVF3	PCID2_HUMAN	PCID2	PCI domain-containing protein 2	7	7	236265
Q5K4L6	S27A3_HUMAN	SLC27A3	Solute carrier family 27 member 3	1	1	22833.2
Q5K651	SAMD9_HUMAN	SAMD9	Sterile alpha motif domain-containing protein 9	6	6	180786
Q5M775	CYTSB_HUMAN	SPECC1	Cytospin-B	8	8	1.58051e+06
Q5MIZ7	P4R3B_HUMAN	PPP4R3B	Serine/threonine-protein phosphatase 4 regulatory subunit 3B	2	2	283421
Q5NDL2	EOGT_HUMAN	EOGT	EGF domain-specific O-linked N-acetylglucosamine transferase	3	3	33972.3
Q5QJE6	TDIF2_HUMAN	DNTTIP2	Deoxynucleotidyltransferase terminal-interacting protein 2	11	11	1.72747e+06
Q5R3I4	TTC38_HUMAN	TTC38	Tetratricopeptide repeat protein 38	5	5	724680
Q5RI15	COX20_HUMAN	COX20	Cytochrome c oxidase assembly protein COX20, mitochondrial	2	2	2.23399e+06
Q5RKV6	EXOS6_HUMAN	EXOSC6	Exosome complex component MTR3	7	7	1.32823e+06
Q5SRE5	NU188_HUMAN	NUP188	Nucleoporin NUP188 homolog	20	20	934071
Q5SSJ5	HP1B3_HUMAN	HP1BP3	Heterochromatin protein 1-binding protein 3	15	15	1.64548e+07
Q5SW79	CE170_HUMAN	CEP170	Centrosomal protein of 170 kDa	14	12	333064
Q5SW96	ARH_HUMAN	LDLRAP1	Low density lipoprotein receptor adapter protein 1	2	2	1.42997e+06
Q5SWA1	PR15B_HUMAN	PPP1R15B	Protein phosphatase 1 regulatory subunit 15B	1	1	5545.07
Q5SWX8	ODR4_HUMAN	ODR4	Protein odr-4 homolog	8	8	205498
Q5SXM8	DNLZ_HUMAN	DNLZ	DNL-type zinc finger protein	1	1	8289.39
Q5SY16	NOL9_HUMAN	NOL9	Polynucleotide 5'-hydroxyl-kinase NOL9	5	5	569848
Q5T0F9	C2D1B_HUMAN	CC2D1B	Coiled-coil and C2 domain-containing protein 1B	1	1	3840.04
Q5T0W9	FA83B_HUMAN	FAM83B	Protein FAM83B	1	1	8290.28
Q5T160	SYRM_HUMAN	RARS2	Probable arginine--tRNA ligase, mitochondrial	2	2	2.18973e+06
Q5T1C6	THEM4_HUMAN	THEM4	Acyl-coenzyme A thioesterase THEM4	3	3	328747
Q5T1J5	CHCH9_HUMAN	CHCHD2P9	Putative coiled-coil-helix-coiled-coil-helix domain-containing protein CHCHD2P9, mitochondrial	4	0	965589
Q5T1M5	FKB15_HUMAN	FKBP15	FK506-binding protein 15	9	9	167431
Q5T1V6	DDX59_HUMAN	DDX59	Probable ATP-dependent RNA helicase DDX59	2	2	45427.2
Q5T200	ZC3HD_HUMAN	ZC3H13	Zinc finger CCCH domain-containing protein 13	3	3	1.77737e+06
Q5T280	CI114_HUMAN	SPOUT1	Putative methyltransferase C9orf114	2	2	132205
Q5T3I0	GPTC4_HUMAN	GPATCH4	G patch domain-containing protein 4	6	6	757969
Q5T3J3	LRIF1_HUMAN	LRIF1	Ligand-dependent nuclear receptor-interacting factor 1	1	1	5207.38
Q5T440	CAF17_HUMAN	IBA57	Putative transferase CAF17, mitochondrial	1	1	85103.7
Q5T447	HECD3_HUMAN	HECTD3	E3 ubiquitin-protein ligase HECTD3	3	3	77327.6
Q5T4S7	UBR4_HUMAN	UBR4	E3 ubiquitin-protein ligase UBR4	53	53	7.1352e+06
Q5T5X7	BEND3_HUMAN	BEND3	BEN domain-containing protein 3	2	2	2192.41
Q5T5Y3	CAMP1_HUMAN	CAMSAP1	Calmodulin-regulated spectrin-associated protein 1	4	4	381007
Q5T653	RM02_HUMAN	MRPL2	39S ribosomal protein L2, mitochondrial	6	6	849354
Q5T6F2	UBAP2_HUMAN	UBAP2	Ubiquitin-associated protein 2	11	11	2.10992e+06
Q5T6V5	QSPP_HUMAN	C9orf64	Queuosine salvage protein	8	8	2.09962e+06
Q5T8D3	ACBD5_HUMAN	ACBD5	Acyl-CoA-binding domain-containing protein 5	6	5	503045
Q5T8I3	F102B_HUMAN	FAM102B	Protein FAM102B	4	4	10312.2
Q5T8P6	RBM26_HUMAN	RBM26	RNA-binding protein 26	15	14	689429
Q5T9A4	ATD3B_HUMAN	ATAD3B	ATPase family AAA domain-containing protein 3B	2	2	1.13631e+06
Q5T9L3	WLS_HUMAN	WLS	Protein wntless homolog	1	1	6849.64
Q5TA45	INT11_HUMAN	INTS11	Integrator complex subunit 11	2	2	47575.8
Q5TAQ9	DCAF8_HUMAN	DCAF8	DDB1- and CUL4-associated factor 8	4	3	2.13908e+06
Q5TBB1	RNH2B_HUMAN	RNASEH2B	Ribonuclease H2 subunit B	6	6	1.63073e+06
Q5TC12	ATPF1_HUMAN	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1	2	2	6876.39
Q5TDH0	DDI2_HUMAN	DDI2	Protein DDI1 homolog 2	5	5	167989
Q5TFE4	NT5D1_HUMAN	NT5DC1	5'-nucleotidase domain-containing protein 1	11	11	1.02643e+06
Q5U3C3	TM164_HUMAN	TMEM164	Transmembrane protein 164	1	1	161064
Q5U5X0	LYRM7_HUMAN	LYRM7	Complex III assembly factor LYRM7	3	3	465131
Q5UCC4	EMC10_HUMAN	EMC10	ER membrane protein complex subunit 10	2	2	793492
Q5UIP0	RIF1_HUMAN	RIF1	Telomere-associated protein RIF1	22	22	265591
Q5VIR6	VPS53_HUMAN	VPS53	Vacuolar protein sorting-associated protein 53 homolog	4	4	462746
Q5VSL9	STRP1_HUMAN	STRIP1	Striatin-interacting protein 1	3	3	165223
Q5VT52	RPRD2_HUMAN	RPRD2	Regulation of nuclear pre-mRNA domain-containing protein 2	18	18	447407
Q5VT66	MARC1_HUMAN	MTARC1	Mitochondrial amidoxime-reducing component 1	3	2	233769
Q5VT79	AXA81_HUMAN	ANXA8L1	Annexin A8-like protein 1	8	1	1.39263e+07
Q5VTE6	ANGE2_HUMAN	ANGEL2	Protein angel homolog 2	1	1	557302
Q5VTL8	PR38B_HUMAN	PRPF38B	Pre-mRNA-splicing factor 38B	3	3	254145
Q5VTR2	BRE1A_HUMAN	RNF20	E3 ubiquitin-protein ligase BRE1A	8	8	208411
Q5VW32	BROX_HUMAN	BROX	BRO1 domain-containing protein BROX	2	2	811014
Q5VW36	FOCAD_HUMAN	FOCAD	Focadhesin	4	4	242593
Q5VW38	GP107_HUMAN	GPR107	Protein GPR107	2	2	1.44486e+06
Q5VWQ8;Q9UJF2	DAB2P_HUMAN;NGAP_HUMAN	DAB2IP;RASAL2	Disabled homolog 2-interacting protein	1	0	3560.35
Q5VYK3	ECM29_HUMAN	ECPAS	Proteasome adapter and scaffold protein ECM29	26	26	1.88614e+06
Q5VYS8	TUT7_HUMAN	TUT7	Terminal uridylyltransferase 7	2	2	13382.1
Q5VZ89	DEN4C_HUMAN	DENND4C	DENN domain-containing protein 4C	3	3	1.72925e+06
Q5VZE5	NAA35_HUMAN	NAA35	N-alpha-acetyltransferase 35, NatC auxiliary subunit	7	7	836666
Q5VZK9	CARL1_HUMAN	CARMIL1	F-actin-uncapping protein LRRC16A	7	7	661383
Q5VZL5	ZMYM4_HUMAN	ZMYM4	Zinc finger MYM-type protein 4	2	1	80780.5
Q5VZM2;Q7L523	RRAGA_HUMAN;RRAGB_HUMAN	RRAGA;RRAGB	Ras-related GTP-binding protein B	1	0	21734.3
Q5W0V3	F16B1_HUMAN	FAM160B1	Protein FAM160B1	1	0	1.21892e+06
Q5W111	SPRY7_HUMAN	SPRYD7	SPRY domain-containing protein 7	2	2	2917.7
Q5XPI4	RN123_HUMAN	RNF123	E3 ubiquitin-protein ligase RNF123	3	3	69073.7
Q5ZPR3	CD276_HUMAN	CD276	CD276 antigen	5	5	503787
Q629K1	TRIQK_HUMAN	TRIQK	Triple QxxK/R motif-containing protein	1	1	349926
Q63HN8	RN213_HUMAN	RNF213	E3 ubiquitin-protein ligase RNF213	29	29	403124
Q63ZY3	KANK2_HUMAN	KANK2	KN motif and ankyrin repeat domain-containing protein 2	6	6	71419.5
Q641Q2	WAC2A_HUMAN	WASHC2A	WASH complex subunit 2A	11	1	704780
Q643R3	LPCT4_HUMAN	LPCAT4	Lysophospholipid acyltransferase LPCAT4	2	2	270828
Q658P3	STEA3_HUMAN	STEAP3	Metalloreductase STEAP3	1	1	9683.4
Q658Y4	F91A1_HUMAN	FAM91A1	Protein FAM91A1	7	6	1.62749e+06
Q659A1	ICE2_HUMAN	ICE2	Little elongation complex subunit 2	1	1	155074
Q66K14	TBC9B_HUMAN	TBC1D9B	TBC1 domain family member 9B	4	4	12468.7
Q66K74	MAP1S_HUMAN	MAP1S	Microtubule-associated protein 1S	17	17	1.92474e+06
Q66PJ3	AR6P4_HUMAN	ARL6IP4	ADP-ribosylation factor-like protein 6-interacting protein 4	5	5	337163
Q676U5	A16L1_HUMAN	ATG16L1	Autophagy-related protein 16-1	2	2	22791.6
Q68CP9	ARID2_HUMAN	ARID2	AT-rich interactive domain-containing protein 2	2	2	88746.2
Q68CQ4	DIEXF_HUMAN	DIEXF	Digestive organ expansion factor homolog	6	6	212532
Q68D10	SPT2_HUMAN	SPTY2D1	Protein SPT2 homolog	2	2	9358.86
Q68D91	MBLC2_HUMAN	MBLAC2	Metallo-beta-lactamase domain-containing protein 2	2	2	50980.4
Q68E01	INT3_HUMAN	INTS3	Integrator complex subunit 3	8	8	1.27256e+06
Q68EM7	RHG17_HUMAN	ARHGAP17	Rho GTPase-activating protein 17	10	10	1.84331e+06
Q69YL0	NCAS2_HUMAN	NCBP2AS2	Protein NCBP2AS2	1	1	16906.4
Q69YN2	C19L1_HUMAN	CWF19L1	CWF19-like protein 1	6	6	385494
Q69YN4	VIR_HUMAN	VIRMA	Protein virilizer homolog	4	4	1.39648e+06
Q69YQ0	CYTSA_HUMAN	SPECC1L	Cytospin-A	4	4	379926
Q6AI08	HEAT6_HUMAN	HEATR6	HEAT repeat-containing protein 6	3	3	61383.4
Q6BDS2	URFB1_HUMAN	UHRF1BP1	UHRF1-binding protein 1	4	4	354157
Q6DD87	ZN787_HUMAN	ZNF787	Zinc finger protein 787	3	3	54586.7
Q6DD88	ATLA3_HUMAN	ATL3	Atlastin-3	17	17	7.36396e+06
Q6DKI1	RL7L_HUMAN	RPL7L1	60S ribosomal protein L7-like 1	7	7	2.06882e+06
Q6DKK2	TTC19_HUMAN	TTC19	Tetratricopeptide repeat protein 19, mitochondrial	2	2	749462
Q6EEV4	GL1AD_HUMAN	POLR2M	DNA-directed RNA polymerase II subunit GRINL1A, isoforms 4/5	3	3	64191.1
Q6FI81	CPIN1_HUMAN	CIAPIN1	Anamorsin	9	9	1.47354e+06
Q6FIF0	ZFAN6_HUMAN	ZFAND6	AN1-type zinc finger protein 6	3	2	358924
Q6GMV2	SMYD5_HUMAN	SMYD5	SET and MYND domain-containing protein 5	5	5	301432
Q6GMV3	PTRD1_HUMAN	PTRHD1	Putative peptidyl-tRNA hydrolase PTRHD1	4	4	2.54918e+06
Q6GQQ9	OTU7B_HUMAN	OTUD7B	OTU domain-containing protein 7B	2	2	43711.5
Q6I9Y2	THOC7_HUMAN	THOC7	THO complex subunit 7 homolog	3	3	1.05426e+06
Q6IA69	NADE_HUMAN	NADSYN1	Glutamine-dependent NAD(+) synthetase	2	2	603859
Q6IA86	ELP2_HUMAN	ELP2	Elongator complex protein 2	8	8	2.02934e+06
Q6IAA8	LTOR1_HUMAN	LAMTOR1	Ragulator complex protein LAMTOR1	5	5	1.15682e+06
Q6IAN0	DRS7B_HUMAN	DHRS7B	Dehydrogenase/reductase SDR family member 7B	5	5	185177
Q6IBS0	TWF2_HUMAN	TWF2	Twinfilin-2	5	5	1.7508e+06
Q6IBW4	CNDH2_HUMAN	NCAPH2	Condensin-2 complex subunit H2	2	2	8651.11
Q6ICB0	DESI1_HUMAN	DESI1	Desumoylating isopeptidase 1	1	1	178032
Q6IN84	MRM1_HUMAN	MRM1	rRNA methyltransferase 1, mitochondrial	2	2	347497
Q6IN85	P4R3A_HUMAN	PPP4R3A	Serine/threonine-protein phosphatase 4 regulatory subunit 3A	11	5	7.46039e+06
Q6IQ22	RAB12_HUMAN	RAB12	Ras-related protein Rab-12	2	2	4198.97
Q6IQ49	SDE2_HUMAN	SDE2	Replication stress response regulator SDE2	2	2	10714.5
Q6KB66	K2C80_HUMAN	KRT80	Keratin, type II cytoskeletal 80	8	8	1.64391e+06
Q6KC79	NIPBL_HUMAN	NIPBL	Nipped-B-like protein	9	9	134015
Q6L8Q7	PDE12_HUMAN	PDE12	2',5'-phosphodiesterase 12	9	9	3.05812e+06
Q6NS38	ALKB2_HUMAN	ALKBH2	DNA oxidative demethylase ALKBH2	1	1	14539.6
Q6NSJ5	LRC8E_HUMAN	LRRC8E	Volume-regulated anion channel subunit LRRC8E	1	1	12694.1
Q6NUK1	SCMC1_HUMAN	SLC25A24	Calcium-binding mitochondrial carrier protein SCaMC-1	16	16	2.33851e+06
Q6NUM9	RETST_HUMAN	RETSAT	All-trans-retinol 13,14-reductase	11	11	3.98972e+06
Q6NUQ4	TM214_HUMAN	TMEM214	Transmembrane protein 214	15	15	1.65336e+06
Q6NUT3	MFS12_HUMAN	MFSD12	Major facilitator superfamily domain-containing protein 12	1	1	1.2041e+06
Q6NVY1	HIBCH_HUMAN	HIBCH	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	4	4	259892
Q6NW29	RWDD4_HUMAN	RWDD4	RWD domain-containing protein 4	1	1	10932
Q6NW34	NEPRO_HUMAN	NEPRO	Nucleolus and neural progenitor protein	1	1	2454.27
Q6NXE6	ARMC6_HUMAN	ARMC6	Armadillo repeat-containing protein 6	3	3	248153
Q6NXR4	TTI2_HUMAN	TTI2	TELO2-interacting protein 2	1	1	42608.6
Q6NXT1	ANR54_HUMAN	ANKRD54	Ankyrin repeat domain-containing protein 54	1	1	12651.5
Q6NXT4	ZNT6_HUMAN	SLC30A6	Zinc transporter 6	3	3	41247.8
Q6NYC1	JMJD6_HUMAN	JMJD6	Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6	2	2	278507
Q6NYC8	PPR18_HUMAN	PPP1R18	Phostensin	8	8	172342
Q6NZ67	MZT2B_HUMAN	MZT2B	Mitotic-spindle organizing protein 2B	2	1	2.66123e+06
Q6NZI2	CAVN1_HUMAN	CAVIN1	Caveolae-associated protein 1	4	4	131024
Q6NZY4	ZCHC8_HUMAN	ZCCHC8	Zinc finger CCHC domain-containing protein 8	6	6	36573.5
Q6P087	RUSD3_HUMAN	RPUSD3	Mitochondrial mRNA pseudouridine synthase RPUSD3	2	2	96082.8
Q6P158	DHX57_HUMAN	DHX57	Putative ATP-dependent RNA helicase DHX57	3	3	122454
Q6P1A2	MBOA5_HUMAN	LPCAT3	Lysophospholipid acyltransferase 5	5	5	551651
Q6P1J9	CDC73_HUMAN	CDC73	Parafibromin	13	13	2.26004e+06
Q6P1L8	RM14_HUMAN	MRPL14	39S ribosomal protein L14, mitochondrial	3	3	1.57995e+06
Q6P1M0	S27A4_HUMAN	SLC27A4	Long-chain fatty acid transport protein 4	13	11	7.69854e+06
Q6P1M3	L2GL2_HUMAN	LLGL2	LLGL scribble cell polarity complex component 2	2	2	78215.4
Q6P1N0	C2D1A_HUMAN	CC2D1A	Coiled-coil and C2 domain-containing protein 1A	15	15	1.36559e+06
Q6P1N9	TATD1_HUMAN	TATDN1	Putative deoxyribonuclease TATDN1	8	8	1.28407e+06
Q6P1Q9	MET2B_HUMAN	METTL2B	tRNA N(3)-methylcytidine methyltransferase METTL2B	1	1	27314
Q6P1X5	TAF2_HUMAN	TAF2	Transcription initiation factor TFIID subunit 2	2	2	12217.8
