Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57368.raw
Q8IZL8	PELP1_HUMAN	PELP1	Proline-, glutamic acid- and leucine-rich protein 1	17	17	1.13154e+06
Q8IZP0	ABI1_HUMAN	ABI1	Abl interactor 1	7	4	7.76831e+07
Q8IZQ5	SELH_HUMAN	SELENOH	Selenoprotein H	4	4	1.66777e+06
Q8IZW8	TENS4_HUMAN	TNS4	Tensin-4	3	3	237508
Q8J0M4	YCB2_YEAST	YCL012C	UPF0357 protein YCL012C	2	2	66013.5
Q8N0U8	VKORL_HUMAN	VKORC1L1	Vitamin K epoxide reductase complex subunit 1-like protein 1	3	3	544073
Q8N0X7	SPART_HUMAN	SPART	Spartin	4	4	10539.6
Q8N0Z6	TTC5_HUMAN	TTC5	Tetratricopeptide repeat protein 5	4	4	866152
Q8N122	RPTOR_HUMAN	RPTOR	Regulatory-associated protein of mTOR	9	9	1.00915e+06
Q8N128	F177A_HUMAN	FAM177A1	Protein FAM177A1	1	1	220732
Q8N129	CNPY4_HUMAN	CNPY4	Protein canopy homolog 4	5	5	222217
Q8N142	PURA1_HUMAN	ADSS1	Adenylosuccinate synthetase isozyme 1	4	4	2.62629e+06
Q8N163	CCAR2_HUMAN	CCAR2	Cell cycle and apoptosis regulator protein 2	22	22	2.72379e+06
Q8N183	NDUF2_HUMAN	NDUFAF2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2	8	8	789458
Q8N1B4	VPS52_HUMAN	VPS52	Vacuolar protein sorting-associated protein 52 homolog	6	6	402681
Q8N1F7	NUP93_HUMAN	NUP93	Nuclear pore complex protein Nup93	29	29	1.92162e+06
Q8N1G0	ZN687_HUMAN	ZNF687	Zinc finger protein 687	3	3	157470
Q8N1G2	CMTR1_HUMAN	CMTR1	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1	10	10	241798
Q8N1G4	LRC47_HUMAN	LRRC47	Leucine-rich repeat-containing protein 47	15	15	1.04095e+07
Q8N201	INT1_HUMAN	INTS1	Integrator complex subunit 1	12	12	520505
Q8N257	H2B3B_HUMAN	H2BU1	Histone H2B type 3-B	1	0	4.74446e+07
Q8N2F6	ARM10_HUMAN	ARMC10	Armadillo repeat-containing protein 10	4	4	242799
Q8N2G8	GHDC_HUMAN	GHDC	GH3 domain-containing protein	6	6	2.56913e+06
Q8N2H4	SYS1_HUMAN	SYS1	Protein SYS1 homolog	1	1	1.20662e+07
Q8N2K0	ABD12_HUMAN	ABHD12	Lysophosphatidylserine lipase ABHD12	2	2	855644
Q8N2U0	TM256_HUMAN	TMEM256	Transmembrane protein 256	1	1	39369.7
Q8N335	GPD1L_HUMAN	GPD1L	Glycerol-3-phosphate dehydrogenase 1-like protein	9	9	1.57501e+06
Q8N357	S35F6_HUMAN	SLC35F6	Solute carrier family 35 member F6	3	3	422363
Q8N392	RHG18_HUMAN	ARHGAP18	Rho GTPase-activating protein 18	6	6	597187
Q8N3C0	ASCC3_HUMAN	ASCC3	Activating signal cointegrator 1 complex subunit 3	15	15	1.78102e+06
Q8N3D4	EH1L1_HUMAN	EHBP1L1	EH domain-binding protein 1-like protein 1	15	15	5.59882e+06
Q8N3E9	PLCD3_HUMAN	PLCD3	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3	5	5	70123.3
Q8N3F8	MILK1_HUMAN	MICALL1	MICAL-like protein 1	4	4	57747.5
Q8N3U4	STAG2_HUMAN	STAG2	Cohesin subunit SA-2	11	8	526929
Q8N3V7	SYNPO_HUMAN	SYNPO	Synaptopodin	6	6	165172
Q8N3X1	FNBP4_HUMAN	FNBP4	Formin-binding protein 4	8	8	199346
Q8N3Z3	GTPB8_HUMAN	GTPBP8	GTP-binding protein 8	2	2	5.74183e+06
Q8N442	GUF1_HUMAN	GUF1	Translation factor GUF1, mitochondrial	1	1	5432.33
Q8N490	PNKD_HUMAN	PNKD	Probable hydrolase PNKD	1	1	127776
Q8N4C8	MINK1_HUMAN	MINK1	Misshapen-like kinase 1	2	2	56607.7
Q8N4H5	TOM5_HUMAN	TOMM5	Mitochondrial import receptor subunit TOM5 homolog	2	2	974262
Q8N4J0	CARME_HUMAN	CARNMT1	Carnosine N-methyltransferase	1	1	43351.6
Q8N4P3	MESH1_HUMAN	HDDC3	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1	3	3	571318
Q8N4Q0	PTGR3_HUMAN	ZADH2	Prostaglandin reductase 3	7	7	2.35511e+06
Q8N4Q1	MIA40_HUMAN	CHCHD4	Mitochondrial intermembrane space import and assembly protein 40	5	5	270686
Q8N4S9	MALD2_HUMAN	MARVELD2	MARVEL domain-containing protein 2	1	1	2093.86
Q8N4T8	CBR4_HUMAN	CBR4	Carbonyl reductase family member 4	4	4	3.03465e+07
Q8N4V1	MMGT1_HUMAN	MMGT1	Membrane magnesium transporter 1	4	4	75221.1
Q8N531	FBXL6_HUMAN	FBXL6	F-box/LRR-repeat protein 6	3	3	51855.6
Q8N543	OGFD1_HUMAN	OGFOD1	Prolyl 3-hydroxylase OGFOD1	7	7	1.41054e+06
Q8N556	AFAP1_HUMAN	AFAP1	Actin filament-associated protein 1	2	2	118710
Q8N567	ZCHC9_HUMAN	ZCCHC9	Zinc finger CCHC domain-containing protein 9	1	1	51426.5
Q8N573	OXR1_HUMAN	OXR1	Oxidation resistance protein 1	4	4	1.39162e+06
Q8N5A5	ZGPAT_HUMAN	ZGPAT	Zinc finger CCCH-type with G patch domain-containing protein	4	4	41626.2
Q8N5C6	SRBD1_HUMAN	SRBD1	S1 RNA-binding domain-containing protein 1	3	3	77792.7
Q8N5C7	DTWD1_HUMAN	DTWD1	tRNA-uridine aminocarboxypropyltransferase 1	2	2	54067
Q8N5F7	NKAP_HUMAN	NKAP	NF-kappa-B-activating protein	2	1	1.19559e+06
Q8N5G0	SIM20_HUMAN	SMIM20	Small integral membrane protein 20	2	2	121712
Q8N5I2	ARRD1_HUMAN	ARRDC1	Arrestin domain-containing protein 1	4	4	319098
Q8N5K1	CISD2_HUMAN	CISD2	CDGSH iron-sulfur domain-containing protein 2	6	6	2.91479e+06
Q8N5M1	ATPF2_HUMAN	ATPAF2	ATP synthase mitochondrial F1 complex assembly factor 2	3	3	75340.7
Q8N5M4	TTC9C_HUMAN	TTC9C	Tetratricopeptide repeat protein 9C	1	1	207451
Q8N5M9	JAGN1_HUMAN	JAGN1	Protein jagunal homolog 1	2	2	851282
Q8N5N7	RM50_HUMAN	MRPL50	39S ribosomal protein L50, mitochondrial	6	6	181228
Q8N5P1	ZC3H8_HUMAN	ZC3H8	Zinc finger CCCH domain-containing protein 8	2	2	73505.4
Q8N5S9	KKCC1_HUMAN	CAMKK1	Calcium/calmodulin-dependent protein kinase kinase 1	2	2	2418.32
Q8N612	F16A2_HUMAN	FAM160A2	FTS and Hook-interacting protein	1	1	2866.86
Q8N684	CPSF7_HUMAN	CPSF7	Cleavage and polyadenylation specificity factor subunit 7	8	8	1.72022e+06
Q8N697	S15A4_HUMAN	SLC15A4	Solute carrier family 15 member 4	2	2	108644
Q8N6H7	ARFG2_HUMAN	ARFGAP2	ADP-ribosylation factor GTPase-activating protein 2	12	12	670572
Q8N6L1	KTAP2_HUMAN	KRTCAP2	Keratinocyte-associated protein 2	1	1	10965.9
Q8N6M0	OTU6B_HUMAN	OTUD6B	Deubiquitinase OTUD6B	4	4	1.98207e+06
Q8N6M3	FITM2_HUMAN	FITM2	Fat storage-inducing transmembrane protein 2	1	1	62126.1
Q8N6N3	CA052_HUMAN	C1orf52	UPF0690 protein C1orf52	2	2	72446.1
Q8N6R0	EFNMT_HUMAN	EEF1AKNMT	eEF1A lysine and N-terminal methyltransferase	4	4	2.14383e+06
Q8N6S5	AR6P6_HUMAN	ARL6IP6	ADP-ribosylation factor-like protein 6-interacting protein 6	2	2	69134.6
Q8N6T3	ARFG1_HUMAN	ARFGAP1	ADP-ribosylation factor GTPase-activating protein 1	8	8	773744
Q8N6Y1	PCD20_HUMAN	PCDH20	Protocadherin-20	1	1	55254.1
Q8N766	EMC1_HUMAN	EMC1	ER membrane protein complex subunit 1	9	9	3.39584e+06
Q8N7H5	PAF1_HUMAN	PAF1	RNA polymerase II-associated factor 1 homolog	10	10	1.19523e+06
Q8N806	UBR7_HUMAN	UBR7	Putative E3 ubiquitin-protein ligase UBR7	5	5	775043
Q8N884	CGAS_HUMAN	CGAS	Cyclic GMP-AMP synthase	5	5	1.25137e+06
Q8N8A6	DDX51_HUMAN	DDX51	ATP-dependent RNA helicase DDX51	12	11	1.57623e+07
Q8N8N7	PTGR2_HUMAN	PTGR2	Prostaglandin reductase 2	2	2	2.44173e+07
Q8N8R5	CB069_HUMAN	C2orf69	UPF0565 protein C2orf69	1	1	518756
Q8N8S7	ENAH_HUMAN	ENAH	Protein enabled homolog	8	8	494431
Q8N8U2	CDYL2_HUMAN	CDYL2	Chromodomain Y-like protein 2	3	3	70259.2
Q8N954	GPT11_HUMAN	GPATCH11	G patch domain-containing protein 11	2	2	3487.26
Q8N983	RM43_HUMAN	MRPL43	39S ribosomal protein L43, mitochondrial	4	4	1.95944e+07
Q8N999	CL029_HUMAN	C12orf29	Uncharacterized protein C12orf29	4	4	372116
Q8N9A8	NEPR1_HUMAN	CNEP1R1	Nuclear envelope phosphatase-regulatory subunit 1	1	1	5146.71
Q8N9B5	JMY_HUMAN	JMY	Junction-mediating and -regulatory protein	1	1	65627.1
Q8N9M1	CS047_HUMAN	C19orf47	Uncharacterized protein C19orf47	3	3	138272
Q8N9N2	ASCC1_HUMAN	ASCC1	Activating signal cointegrator 1 complex subunit 1	5	5	1.00231e+07
Q8N9N7	LRC57_HUMAN	LRRC57	Leucine-rich repeat-containing protein 57	5	5	994655
Q8N9N8	EIF1A_HUMAN	EIF1AD	Probable RNA-binding protein EIF1AD	3	3	5.11568e+06
Q8N9T8	KRI1_HUMAN	KRI1	Protein KRI1 homolog	8	8	293744
Q8NAF0	ZN579_HUMAN	ZNF579	Zinc finger protein 579	1	1	46120.3
Q8NAV1	PR38A_HUMAN	PRPF38A	Pre-mRNA-splicing factor 38A	4	4	319261
Q8NB15	ZN511_HUMAN	ZNF511	Zinc finger protein 511	2	2	6.50337e+06
Q8NB16	MLKL_HUMAN	MLKL	Mixed lineage kinase domain-like protein	14	14	1.36399e+06
Q8NB42	ZN527_HUMAN	ZNF527	Zinc finger protein 527	1	1	4498.87
Q8NB46	ANR52_HUMAN	ANKRD52	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C	1	1	88913.1
Q8NB49	AT11C_HUMAN	ATP11C	Phospholipid-transporting ATPase IG	1	1	2164.23
Q8NB90	AFG2H_HUMAN	SPATA5	ATPase family protein 2 homolog	15	12	5.63357e+06
Q8NBF2	NHLC2_HUMAN	NHLRC2	NHL repeat-containing protein 2	9	9	987151
Q8NBF6	AVL9_HUMAN	AVL9	Late secretory pathway protein AVL9 homolog	3	3	66149.4
Q8NBI2	CYAC3_HUMAN	CYB561A3	Cytochrome b ascorbate-dependent protein 3	1	1	104498
Q8NBI6	XXLT1_HUMAN	XXYLT1	Xyloside xylosyltransferase 1	3	3	194947
Q8NBJ4	GOLM1_HUMAN	GOLM1	Golgi membrane protein 1	3	3	101198
Q8NBJ5	GT251_HUMAN	COLGALT1	Procollagen galactosyltransferase 1	22	22	4.0367e+06
Q8NBJ7	SUMF2_HUMAN	SUMF2	Inactive C-alpha-formylglycine-generating enzyme 2	8	8	957917
Q8NBK3	SUMF1_HUMAN	SUMF1	Formylglycine-generating enzyme	2	2	70041.9
Q8NBL1	PGLT1_HUMAN	POGLUT1	Protein O-glucosyltransferase 1	4	4	1.17123e+06
Q8NBM4	UBAC2_HUMAN	UBAC2	Ubiquitin-associated domain-containing protein 2	3	3	1.24426e+06
Q8NBN3	TM87A_HUMAN	TMEM87A	Transmembrane protein 87A	7	7	1.45612e+06
Q8NBN7	RDH13_HUMAN	RDH13	Retinol dehydrogenase 13	6	6	277736
Q8NBP0	TTC13_HUMAN	TTC13	Tetratricopeptide repeat protein 13	5	5	164762
Q8NBP7	PCSK9_HUMAN	PCSK9	Proprotein convertase subtilisin/kexin type 9	1	1	1791.9
Q8NBQ5	DHB11_HUMAN	HSD17B11	Estradiol 17-beta-dehydrogenase 11	9	9	871928
Q8NBS9	TXND5_HUMAN	TXNDC5	Thioredoxin domain-containing protein 5	12	12	9.48603e+06
Q8NBT2	SPC24_HUMAN	SPC24	Kinetochore protein Spc24	1	1	154721
Q8NBU5	ATAD1_HUMAN	ATAD1	ATPase family AAA domain-containing protein 1	7	7	731187
Q8NBW4	S38A9_HUMAN	SLC38A9	Sodium-coupled neutral amino acid transporter 9	1	1	3452.52
Q8NBX0	SCPDL_HUMAN	SCCPDH	Saccharopine dehydrogenase-like oxidoreductase	1	1	153620
Q8NC51	PAIRB_HUMAN	SERBP1	Plasminogen activator inhibitor 1 RNA-binding protein	17	17	5.59229e+06
Q8NC54	KCT2_HUMAN	KCT2	Keratinocyte-associated transmembrane protein 2	2	2	504771
Q8NC56	LEMD2_HUMAN	LEMD2	LEM domain-containing protein 2	8	8	3.83511e+07
Q8NC96	NECP1_HUMAN	NECAP1	Adaptin ear-binding coat-associated protein 1	1	1	12908.6
Q8NCA5	FA98A_HUMAN	FAM98A	Protein FAM98A	5	5	1.26562e+06
Q8NCC3	PAG15_HUMAN	PLA2G15	Phospholipase A2 group XV	1	1	37199
Q8NCE0	SEN2_HUMAN	TSEN2	tRNA-splicing endonuclease subunit Sen2	4	4	97275.9
Q8NCF5	NF2IP_HUMAN	NFATC2IP	NFATC2-interacting protein	2	2	33306.5
Q8NCG7	DGLB_HUMAN	DAGLB	Diacylglycerol lipase-beta	6	6	2.96648e+06
Q8NCH0	CHSTE_HUMAN	CHST14	Carbohydrate sulfotransferase 14	1	1	766706
Q8NCN4	RN169_HUMAN	RNF169	E3 ubiquitin-protein ligase RNF169	1	1	1554.08
Q8NCN5	PDPR_HUMAN	PDPR	Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial	8	8	258376
Q8NCW5	NNRE_HUMAN	NAXE	NAD(P)H-hydrate epimerase	11	11	1.32504e+07
Q8ND04	SMG8_HUMAN	SMG8	Protein SMG8	2	2	3992.53
Q8ND24	RN214_HUMAN	RNF214	RING finger protein 214	5	5	1.47203e+06
Q8ND56	LS14A_HUMAN	LSM14A	Protein LSM14 homolog A	5	5	1.5912e+06
Q8ND76	CCNY_HUMAN	CCNY	Cyclin-Y	1	1	3111.99
Q8NDF8	PAPD5_HUMAN	TENT4B	Terminal nucleotidyltransferase 4B	3	3	3306.49
Q8NDH3	PEPL1_HUMAN	NPEPL1	Probable aminopeptidase NPEPL1	4	4	330605
Q8NDX5	PHC3_HUMAN	PHC3	Polyhomeotic-like protein 3	4	4	8363.29
Q8NDX6	ZN740_HUMAN	ZNF740	Zinc finger protein 740	2	2	4260.18
Q8NE01	CNNM3_HUMAN	CNNM3	Metal transporter CNNM3	5	5	504488
Q8NE71	ABCF1_HUMAN	ABCF1	ATP-binding cassette sub-family F member 1	21	21	6.13232e+06
Q8NE86	MCU_HUMAN	MCU	Calcium uniporter protein, mitochondrial	7	7	1.72049e+06
Q8NEB9	PK3C3_HUMAN	PIK3C3	Phosphatidylinositol 3-kinase catalytic subunit type 3	9	9	670182
Q8NEC7	GSTCD_HUMAN	GSTCD	Glutathione S-transferase C-terminal domain-containing protein	1	1	845.951
Q8NEF9	SRFB1_HUMAN	SRFBP1	Serum response factor-binding protein 1	10	10	1.86952e+06
Q8NEJ9	NGDN_HUMAN	NGDN	Neuroguidin	6	6	674315
Q8NEM2	SHCBP_HUMAN	SHCBP1	SHC SH2 domain-binding protein 1	2	2	1.27342e+06
Q8NEW0	ZNT7_HUMAN	SLC30A7	Zinc transporter 7	5	5	595494
Q8NEY8	PPHLN_HUMAN	PPHLN1	Periphilin-1	2	2	572492
Q8NEZ2	VP37A_HUMAN	VPS37A	Vacuolar protein sorting-associated protein 37A	2	2	41047.6
Q8NEZ3	WDR19_HUMAN	WDR19	WD repeat-containing protein 19	1	1	1015.95
Q8NEZ5	FBX22_HUMAN	FBXO22	F-box only protein 22	7	7	1.01681e+06
Q8NF37	PCAT1_HUMAN	LPCAT1	Lysophosphatidylcholine acyltransferase 1	9	9	3.31537e+06
Q8NFC6	BD1L1_HUMAN	BOD1L1	Biorientation of chromosomes in cell division protein 1-like 1	10	9	304637
Q8NFF5	FAD1_HUMAN	FLAD1	FAD synthase	4	4	1.35554e+06
Q8NFH3	NUP43_HUMAN	NUP43	Nucleoporin Nup43	5	5	639739
Q8NFH4	NUP37_HUMAN	NUP37	Nucleoporin Nup37	7	7	1.19018e+06
Q8NFH5	NUP35_HUMAN	NUP35	Nucleoporin NUP35	6	6	468696
Q8NFI3	ENASE_HUMAN	ENGASE	Cytosolic endo-beta-N-acetylglucosaminidase	1	1	530146
Q8NFJ5	RAI3_HUMAN	GPRC5A	Retinoic acid-induced protein 3	4	4	2.31729e+06
Q8NFQ8	TOIP2_HUMAN	TOR1AIP2	Torsin-1A-interacting protein 2	8	8	1.57636e+06
Q8NFV4	ABHDB_HUMAN	ABHD11	Protein ABHD11	4	4	313614
Q8NFW8	NEUA_HUMAN	CMAS	N-acylneuraminate cytidylyltransferase	9	9	1.58412e+06
Q8NFZ0	FBH1_HUMAN	FBH1	F-box DNA helicase 1	1	1	397704
Q8NG31	KNL1_HUMAN	KNL1	Kinetochore scaffold 1	1	1	681.872
Q8NHG7	SVIP_HUMAN	SVIP	Small VCP/p97-interacting protein	1	1	188785
Q8NHH9	ATLA2_HUMAN	ATL2	Atlastin-2	4	4	8.23143e+06
Q8NHP6	MSPD2_HUMAN	MOSPD2	Motile sperm domain-containing protein 2	5	5	2.70616e+06
Q8NHP8	PLBL2_HUMAN	PLBD2	Putative phospholipase B-like 2	7	7	447491
Q8NHQ9	DDX55_HUMAN	DDX55	ATP-dependent RNA helicase DDX55	6	6	187247
Q8NHV4	NEDD1_HUMAN	NEDD1	Protein NEDD1	5	5	173792
Q8NHZ8	CDC26_HUMAN	CDC26	Anaphase-promoting complex subunit CDC26	1	1	43787.9
Q8NI08	NCOA7_HUMAN	NCOA7	Nuclear receptor coactivator 7	4	4	335334
Q8NI22	MCFD2_HUMAN	MCFD2	Multiple coagulation factor deficiency protein 2	1	1	864814
Q8NI27	THOC2_HUMAN	THOC2	THO complex subunit 2	19	19	798618
Q8NI36	WDR36_HUMAN	WDR36	WD repeat-containing protein 36	16	16	596124
Q8NI60	COQ8A_HUMAN	COQ8A	Atypical kinase COQ8A, mitochondrial	3	3	56633.9
Q8NI77	KI18A_HUMAN	KIF18A	Kinesin-like protein KIF18A	3	2	406489
Q8TA86	RP9_HUMAN	RP9	Retinitis pigmentosa 9 protein	3	3	1.76929e+06
Q8TAA5	GRPE2_HUMAN	GRPEL2	GrpE protein homolog 2, mitochondrial	2	2	275559
Q8TAA9	VANG1_HUMAN	VANGL1	Vang-like protein 1	1	1	4264.55
Q8TAD4	ZNT5_HUMAN	SLC30A5	Zinc transporter 5	3	3	114758
Q8TAD8	SNIP1_HUMAN	SNIP1	Smad nuclear-interacting protein 1	1	1	80087.5
Q8TAE8	G45IP_HUMAN	GADD45GIP1	Growth arrest and DNA damage-inducible proteins-interacting protein 1	6	6	239954
Q8TAF3	WDR48_HUMAN	WDR48	WD repeat-containing protein 48	8	8	44363.3
Q8TAP8	PPR35_HUMAN	PPP1R35	Protein phosphatase 1 regulatory subunit 35	1	1	1696.65
Q8TAQ2	SMRC2_HUMAN	SMARCC2	SWI/SNF complex subunit SMARCC2	19	13	4.96499e+06
Q8TAT6	NPL4_HUMAN	NPLOC4	Nuclear protein localization protein 4 homolog	9	9	813025
Q8TB03	CX038_HUMAN	CXorf38	Uncharacterized protein CXorf38	3	3	127978
Q8TB36	GDAP1_HUMAN	GDAP1	Ganglioside-induced differentiation-associated protein 1	3	3	187014
Q8TB37	NUBPL_HUMAN	NUBPL	Iron-sulfur protein NUBPL	1	1	272732
Q8TB52	FBX30_HUMAN	FBXO30	F-box only protein 30	1	1	2940.08
Q8TB61	S35B2_HUMAN	SLC35B2	Adenosine 3'-phospho 5'-phosphosulfate transporter 1	6	6	537502
Q8TB72	PUM2_HUMAN	PUM2	Pumilio homolog 2	4	4	371343
Q8TB96	TIP_HUMAN	ITFG1	T-cell immunomodulatory protein	2	2	4159.17
Q8TBA6	GOGA5_HUMAN	GOLGA5	Golgin subfamily A member 5	2	2	255112
Q8TBB5	KLDC4_HUMAN	KLHDC4	Kelch domain-containing protein 4	9	9	1.07712e+06
Q8TBC3	SHKB1_HUMAN	SHKBP1	SH3KBP1-binding protein 1	1	1	2114.2
Q8TBC4	UBA3_HUMAN	UBA3	NEDD8-activating enzyme E1 catalytic subunit	10	10	847375
Q8TBX8	PI42C_HUMAN	PIP4K2C	Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma	4	4	172314
Q8TC07	TBC15_HUMAN	TBC1D15	TBC1 domain family member 15	13	13	884431
Q8TC12	RDH11_HUMAN	RDH11	Retinol dehydrogenase 11	6	6	1.62308e+06
Q8TCC3	RM30_HUMAN	MRPL30	39S ribosomal protein L30, mitochondrial	3	3	402730
Q8TCD1	CR032_HUMAN	C18orf32	UPF0729 protein C18orf32	2	2	99840.4
Q8TCD5	NT5C_HUMAN	NT5C	5'(3')-deoxyribonucleotidase, cytosolic type	4	4	214692
Q8TCE6	DEN10_HUMAN	DENND10	DENN domain-containing protein 10	2	1	61549
Q8TCF1	ZFAN1_HUMAN	ZFAND1	AN1-type zinc finger protein 1	1	1	105892
Q8TCJ2	STT3B_HUMAN	STT3B	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B	10	10	754491
Q8TCS8	PNPT1_HUMAN	PNPT1	Polyribonucleotide nucleotidyltransferase 1, mitochondrial	23	23	2.37119e+06
Q8TCT8	SPP2A_HUMAN	SPPL2A	Signal peptide peptidase-like 2A	1	1	592046
Q8TCT9	HM13_HUMAN	HM13	Minor histocompatibility antigen H13	8	8	1.95358e+06
Q8TCZ2	C99L2_HUMAN	CD99L2	CD99 antigen-like protein 2	3	3	371087
Q8TD06	AGR3_HUMAN	AGR3	Anterior gradient protein 3	1	0	8577.71
Q8TD16	BICD2_HUMAN	BICD2	Protein bicaudal D homolog 2	2	2	102247
Q8TD19	NEK9_HUMAN	NEK9	Serine/threonine-protein kinase Nek9	15	15	783457
Q8TD30	ALAT2_HUMAN	GPT2	Alanine aminotransferase 2	2	1	1683.64
Q8TDB6	DTX3L_HUMAN	DTX3L	E3 ubiquitin-protein ligase DTX3L	6	6	127013
Q8TDD1	DDX54_HUMAN	DDX54	ATP-dependent RNA helicase DDX54	18	18	2.76086e+06
Q8TDH9	BL1S5_HUMAN	BLOC1S5	Biogenesis of lysosome-related organelles complex 1 subunit 5	1	1	3.47082e+06
Q8TDN6	BRX1_HUMAN	BRIX1	Ribosome biogenesis protein BRX1 homolog	11	11	2.05002e+06
Q8TDP1	RNH2C_HUMAN	RNASEH2C	Ribonuclease H2 subunit C	3	3	589993
Q8TDQ7	GNPI2_HUMAN	GNPDA2	Glucosamine-6-phosphate isomerase 2	2	2	72337.3
Q8TDX7	NEK7_HUMAN	NEK7	Serine/threonine-protein kinase Nek7	11	10	554714
Q8TDY2	RBCC1_HUMAN	RB1CC1	RB1-inducible coiled-coil protein 1	3	3	1.28629e+06
Q8TE02	ELP5_HUMAN	ELP5	Elongator complex protein 5	1	1	1996.91
Q8TE77	SSH3_HUMAN	SSH3	Protein phosphatase Slingshot homolog 3	5	5	119433
Q8TEA8	DTD1_HUMAN	DTD1	D-aminoacyl-tRNA deacylase 1	2	2	7743.03
Q8TEB1	DCA11_HUMAN	DCAF11	DDB1- and CUL4-associated factor 11	3	3	53386.9
Q8TED0	UTP15_HUMAN	UTP15	U3 small nucleolar RNA-associated protein 15 homolog	15	15	718359
Q8TED1	GPX8_HUMAN	GPX8	Probable glutathione peroxidase 8	3	3	1.89435e+06
Q8TEH3	DEN1A_HUMAN	DENND1A	DENN domain-containing protein 1A	3	3	192221
Q8TEM1	PO210_HUMAN	NUP210	Nuclear pore membrane glycoprotein 210	32	32	1.15637e+07
Q8TEP8	CE192_HUMAN	CEP192	Centrosomal protein of 192 kDa	4	4	257297
Q8TEQ6	GEMI5_HUMAN	GEMIN5	Gem-associated protein 5	26	26	9.31992e+06
Q8TEQ8	PIGO_HUMAN	PIGO	GPI ethanolamine phosphate transferase 3	1	1	3696.49
Q8TER5	ARH40_HUMAN	ARHGEF40	Rho guanine nucleotide exchange factor 40	3	3	1544.08
Q8TEW0	PARD3_HUMAN	PARD3	Partitioning defective 3 homolog	1	1	440736
Q8TEX9	IPO4_HUMAN	IPO4	Importin-4	16	16	2.04551e+06
Q8TF01	PNISR_HUMAN	PNISR	Arginine/serine-rich protein PNISR	4	4	713914
Q8TF05	PP4R1_HUMAN	PPP4R1	Serine/threonine-protein phosphatase 4 regulatory subunit 1	6	6	1.57391e+06
Q8TF64	GIPC3_HUMAN	GIPC3	PDZ domain-containing protein GIPC3	1	1	592744
Q8TF68	ZN384_HUMAN	ZNF384	Zinc finger protein 384	2	2	1.10576e+06
Q8TF74	WIPF2_HUMAN	WIPF2	WAS/WASL-interacting protein family member 2	7	7	459112
Q8TGJ3	KISH_YEAST	KSH1	Protein Kish	2	2	122575
Q8TGU7	YB126_YEAST	YBR126W-A	Uncharacterized protein YBR126W-A	1	1	464475
Q8WTS1	ABHD5_HUMAN	ABHD5	1-acylglycerol-3-phosphate O-acyltransferase ABHD5	1	1	1300.06
Q8WTS6	SETD7_HUMAN	SETD7	Histone-lysine N-methyltransferase SETD7	5	5	688325
Q8WTT2	NOC3L_HUMAN	NOC3L	Nucleolar complex protein 3 homolog	11	11	1.49567e+06
Q8WTV0	SCRB1_HUMAN	SCARB1	Scavenger receptor class B member 1	5	5	1.11975e+06
Q8WTW3	COG1_HUMAN	COG1	Conserved oligomeric Golgi complex subunit 1	3	3	867884
Q8WU10	PYRD1_HUMAN	PYROXD1	Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1	1	1	1052.06
Q8WU76	SCFD2_HUMAN	SCFD2	Sec1 family domain-containing protein 2	3	3	8.57687e+06
Q8WU79	SMAP2_HUMAN	SMAP2	Stromal membrane-associated protein 2	3	3	69439.9
Q8WU90	ZC3HF_HUMAN	ZC3H15	Zinc finger CCCH domain-containing protein 15	10	10	1.7412e+06
Q8WUA2	PPIL4_HUMAN	PPIL4	Peptidyl-prolyl cis-trans isomerase-like 4	7	7	1.74348e+06
Q8WUA4	TF3C2_HUMAN	GTF3C2	General transcription factor 3C polypeptide 2	4	4	913044
Q8WUA7	TB22A_HUMAN	TBC1D22A	TBC1 domain family member 22A	3	3	538831
Q8WUB8	PHF10_HUMAN	PHF10	PHD finger protein 10	2	2	1.0997e+06
Q8WUD1	RAB2B_HUMAN	RAB2B	Ras-related protein Rab-2B	1	1	737.39
Q8WUD4	CCD12_HUMAN	CCDC12	Coiled-coil domain-containing protein 12	3	3	10894
Q8WUF5	IASPP_HUMAN	PPP1R13L	RelA-associated inhibitor	9	9	5.88381e+06
Q8WUH1	CHUR_HUMAN	CHURC1	Protein Churchill	1	1	187609
Q8WUH6	TM263_HUMAN	TMEM263	Transmembrane protein 263	5	5	6.59809e+06
Q8WUI4	HDAC7_HUMAN	HDAC7	Histone deacetylase 7	1	1	1.9564e+06
Q8WUK0	PTPM1_HUMAN	PTPMT1	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1	5	5	6.31875e+06
Q8WUM0	NU133_HUMAN	NUP133	Nuclear pore complex protein Nup133	19	19	1.38975e+06
