Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57377.raw
Q9NXS2	QPCTL_HUMAN	QPCTL	Glutaminyl-peptide cyclotransferase-like protein	2	2	757042
Q9NXU5	ARL15_HUMAN	ARL15	ADP-ribosylation factor-like protein 15	2	2	209873
Q9NXV6	CARF_HUMAN	CDKN2AIP	CDKN2A-interacting protein	20	20	1.56872e+06
Q9NXW2	DJB12_HUMAN	DNAJB12	DnaJ homolog subfamily B member 12	9	9	795570
Q9NXX6	NSE4A_HUMAN	NSMCE4A	Non-structural maintenance of chromosomes element 4 homolog A	2	2	147754
Q9NY12	GAR1_HUMAN	GAR1	H/ACA ribonucleoprotein complex subunit 1	5	5	3.45928e+06
Q9NY26	S39A1_HUMAN	SLC39A1	Zinc transporter ZIP1	1	1	69546.3
Q9NY27	PP4R2_HUMAN	PPP4R2	Serine/threonine-protein phosphatase 4 regulatory subunit 2	10	10	142683
Q9NY33	DPP3_HUMAN	DPP3	Dipeptidyl peptidase 3	19	19	4.11729e+06
Q9NY35	CLDN1_HUMAN	CLDND1	Claudin domain-containing protein 1	2	2	3.98457e+06
Q9NY61	AATF_HUMAN	AATF	Protein AATF	4	4	7.23939e+06
Q9NY93	DDX56_HUMAN	DDX56	Probable ATP-dependent RNA helicase DDX56	12	12	1.24874e+06
Q9NYB0	TE2IP_HUMAN	TERF2IP	Telomeric repeat-binding factor 2-interacting protein 1	8	8	637532
Q9NYB9	ABI2_HUMAN	ABI2	Abl interactor 2	6	4	301673
Q9NYD6	HXC10_HUMAN	HOXC10	Homeobox protein Hox-C10	2	2	2.95309e+06
Q9NYF8	BCLF1_HUMAN	BCLAF1	Bcl-2-associated transcription factor 1	18	18	6.01265e+06
Q9NYG2	ZDHC3_HUMAN	ZDHHC3	Palmitoyltransferase ZDHHC3	2	2	70554.4
Q9NYH9	UTP6_HUMAN	UTP6	U3 small nucleolar RNA-associated protein 6 homolog	8	8	559655
Q9NYJ1	COA4_HUMAN	COA4	Cytochrome c oxidase assembly factor 4 homolog, mitochondrial	3	3	506490
Q9NYK5	RM39_HUMAN	MRPL39	39S ribosomal protein L39, mitochondrial	10	10	3.50076e+06
Q9NYL2	M3K20_HUMAN	MAP3K20	Mitogen-activated protein kinase kinase kinase 20	6	6	495041
Q9NYL4	FKB11_HUMAN	FKBP11	Peptidyl-prolyl cis-trans isomerase FKBP11	2	2	1.9969e+06
Q9NYL9	TMOD3_HUMAN	TMOD3	Tropomodulin-3	12	11	4.12243e+06
Q9NYM9	BET1L_HUMAN	BET1L	BET1-like protein	1	1	12167.4
Q9NYP7	ELOV5_HUMAN	ELOVL5	Elongation of very long chain fatty acids protein 5	1	1	592683
Q9NYR9	KBRS2_HUMAN	NKIRAS2	NF-kappa-B inhibitor-interacting Ras-like protein 2	1	1	1.42629e+06
Q9NYT0	PLEK2_HUMAN	PLEK2	Pleckstrin-2	3	3	321809
Q9NYU1	UGGG2_HUMAN	UGGT2	UDP-glucose:glycoprotein glucosyltransferase 2	6	6	580310
Q9NYU2	UGGG1_HUMAN	UGGT1	UDP-glucose:glycoprotein glucosyltransferase 1	29	27	2.96646e+06
Q9NYV4	CDK12_HUMAN	CDK12	Cyclin-dependent kinase 12	9	9	193915
Q9NYV6	RRN3_HUMAN	RRN3	RNA polymerase I-specific transcription initiation factor RRN3	3	2	179902
Q9NYY8	FAKD2_HUMAN	FASTKD2	FAST kinase domain-containing protein 2, mitochondrial	5	5	257751
Q9NYZ3	GTSE1_HUMAN	GTSE1	G2 and S phase-expressed protein 1	4	4	162142
Q9NZ01	TECR_HUMAN	TECR	Very-long-chain enoyl-CoA reductase	8	8	9.34058e+06
Q9NZ08	ERAP1_HUMAN	ERAP1	Endoplasmic reticulum aminopeptidase 1	10	10	1.63199e+06
Q9NZ09	UBAP1_HUMAN	UBAP1	Ubiquitin-associated protein 1	2	2	13974.6
Q9NZ32	ARP10_HUMAN	ACTR10	Actin-related protein 10	3	3	4.89641e+06
Q9NZ42	PEN2_HUMAN	PSENEN	Gamma-secretase subunit PEN-2	1	1	67576.2
Q9NZ43	USE1_HUMAN	USE1	Vesicle transport protein USE1	3	3	6.33023e+06
Q9NZ45	CISD1_HUMAN	CISD1	CDGSH iron-sulfur domain-containing protein 1	5	5	4.53627e+06
Q9NZ52	GGA3_HUMAN	GGA3	ADP-ribosylation factor-binding protein GGA3	5	4	397265
Q9NZ63	TLS1_HUMAN	C9orf78	Telomere length and silencing protein 1 homolog	7	7	8.18762e+06
Q9NZB2	F120A_HUMAN	FAM120A	Constitutive coactivator of PPAR-gamma-like protein 1	28	26	5.35195e+06
Q9NZC3	GDE1_HUMAN	GDE1	Glycerophosphodiester phosphodiesterase 1	1	1	3432.51
Q9NZC9	SMAL1_HUMAN	SMARCAL1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1	2	2	29020.8
Q9NZD2	GLTP_HUMAN	GLTP	Glycolipid transfer protein	1	1	378839
Q9NZD8	SPG21_HUMAN	SPG21	Maspardin	4	4	219287
Q9NZE8	RM35_HUMAN	MRPL35	39S ribosomal protein L35, mitochondrial	3	3	117878
Q9NZI7	UBIP1_HUMAN	UBP1	Upstream-binding protein 1	2	2	145629
Q9NZI8	IF2B1_HUMAN	IGF2BP1	Insulin-like growth factor 2 mRNA-binding protein 1	12	12	2.73005e+06
Q9NZJ0	DTL_HUMAN	DTL	Denticleless protein homolog	3	3	370241
Q9NZJ6	COQ3_HUMAN	COQ3	Ubiquinone biosynthesis O-methyltransferase, mitochondrial	3	3	292911
Q9NZJ7	MTCH1_HUMAN	MTCH1	Mitochondrial carrier homolog 1	2	2	433697
Q9NZJ9	NUDT4_HUMAN	NUDT4	Diphosphoinositol polyphosphate phosphohydrolase 2	4	1	96668.3
Q9NZL4	HPBP1_HUMAN	HSPBP1	Hsp70-binding protein 1	11	11	2.31145e+06
Q9NZL9	MAT2B_HUMAN	MAT2B	Methionine adenosyltransferase 2 subunit beta	11	11	2.6995e+06
Q9NZM1	MYOF_HUMAN	MYOF	Myoferlin	68	68	6.74889e+06
Q9NZM3	ITSN2_HUMAN	ITSN2	Intersectin-2	6	6	106803
Q9NZM5	NOP53_HUMAN	NOP53	Ribosome biogenesis protein NOP53	3	3	2.85458e+06
Q9NZN4	EHD2_HUMAN	EHD2	EH domain-containing protein 2	5	5	313869
Q9NZN5	ARHGC_HUMAN	ARHGEF12	Rho guanine nucleotide exchange factor 12	3	3	93720.9
Q9NZN8	CNOT2_HUMAN	CNOT2	CCR4-NOT transcription complex subunit 2	8	8	445679
Q9NZP8	C1RL_HUMAN	C1RL	Complement C1r subcomponent-like protein	1	1	2129.58
Q9NZQ3	SPN90_HUMAN	NCKIPSD	NCK-interacting protein with SH3 domain	4	4	1.03653e+06
Q9NZT2	OGFR_HUMAN	OGFR	Opioid growth factor receptor	16	16	958939
Q9NZV1	CRIM1_HUMAN	CRIM1	Cysteine-rich motor neuron 1 protein	1	1	1920.82
Q9NZW5	MPP6_HUMAN	MPP6	MAGUK p55 subfamily member 6	13	12	1.08572e+06
Q9NZZ3	CHMP5_HUMAN	CHMP5	Charged multivesicular body protein 5	2	2	118280
Q9P000	COMD9_HUMAN	COMMD9	COMM domain-containing protein 9	5	5	841964
Q9P003	CNIH4_HUMAN	CNIH4	Protein cornichon homolog 4	1	1	248998
Q9P013	CWC15_HUMAN	CWC15	Spliceosome-associated protein CWC15 homolog	4	4	1.80167e+07
Q9P015	RM15_HUMAN	MRPL15	39S ribosomal protein L15, mitochondrial	9	9	4.19734e+06
Q9P016	THYN1_HUMAN	THYN1	Thymocyte nuclear protein 1	4	4	3.21249e+06
Q9P031	TAP26_HUMAN	CCDC59	Thyroid transcription factor 1-associated protein 26	3	3	85029.1
Q9P032	NDUF4_HUMAN	NDUFAF4	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4	6	6	1.03158e+06
Q9P035	HACD3_HUMAN	HACD3	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3	7	7	3.86619e+06
Q9P086	MED11_HUMAN	MED11	Mediator of RNA polymerase II transcription subunit 11	1	1	6428
Q9P0I2	EMC3_HUMAN	EMC3	ER membrane protein complex subunit 3	5	5	252017
Q9P0J0	NDUAD_HUMAN	NDUFA13	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	5	5	1.07261e+06
Q9P0J1	PDP1_HUMAN	PDP1	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial	1	1	1736.26
Q9P0K7	RAI14_HUMAN	RAI14	Ankycorbin	3	3	2462.78
Q9P0L0	VAPA_HUMAN	VAPA	Vesicle-associated membrane protein-associated protein A	10	9	1.33172e+07
Q9P0M9	RM27_HUMAN	MRPL27	39S ribosomal protein L27, mitochondrial	4	4	1.18574e+06
Q9P0N9	TBCD7_HUMAN	TBC1D7	TBC1 domain family member 7	2	2	3128.43
Q9P0P0	RN181_HUMAN	RNF181	E3 ubiquitin-protein ligase RNF181	2	2	221131
Q9P0R6	GSKIP_HUMAN	GSKIP	GSK3B-interacting protein	2	2	5804.85
Q9P0T7	TMEM9_HUMAN	TMEM9	Transmembrane protein 9	1	1	284296
Q9P0U3	SENP1_HUMAN	SENP1	Sentrin-specific protease 1	2	2	349671
Q9P0U4	CXXC1_HUMAN	CXXC1	CXXC-type zinc finger protein 1	5	5	301496
Q9P0V3	SH3B4_HUMAN	SH3BP4	SH3 domain-binding protein 4	3	3	266968
Q9P0V9	SEP10_HUMAN	SEPTIN10	Septin-10	8	8	2.02635e+06
Q9P0W2	HM20B_HUMAN	HMG20B	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related	2	2	57304.2
Q9P107	GMIP_HUMAN	GMIP	GEM-interacting protein	6	6	345886
Q9P1U1	ARP3B_HUMAN	ACTR3B	Actin-related protein 3B	2	1	53990.7
Q9P206	K1522_HUMAN	KIAA1522	Uncharacterized protein KIAA1522	2	2	10243.1
Q9P253	VPS18_HUMAN	VPS18	Vacuolar protein sorting-associated protein 18 homolog	9	9	1.77054e+07
Q9P258	RCC2_HUMAN	RCC2	Protein RCC2	17	17	5.06588e+06
Q9P260	RELCH_HUMAN	RELCH	RAB11-binding protein RELCH	8	8	288673
Q9P265	DIP2B_HUMAN	DIP2B	Disco-interacting protein 2 homolog B	19	16	1.30525e+07
Q9P270	SLAI2_HUMAN	SLAIN2	SLAIN motif-containing protein 2	7	7	1.51312e+06
Q9P275	UBP36_HUMAN	USP36	Ubiquitin carboxyl-terminal hydrolase 36	10	10	454247
Q9P287	BCCIP_HUMAN	BCCIP	BRCA2 and CDKN1A-interacting protein	9	9	2.67204e+06
Q9P289	STK26_HUMAN	STK26	Serine/threonine-protein kinase 26	10	4	1.14874e+06
Q9P2B2	FPRP_HUMAN	PTGFRN	Prostaglandin F2 receptor negative regulator	11	11	550189
Q9P2B4	CT2NL_HUMAN	CTTNBP2NL	CTTNBP2 N-terminal-like protein	2	2	66351.4
Q9P2C4	TM181_HUMAN	TMEM181	Transmembrane protein 181	1	1	4203.28
Q9P2D0	IBTK_HUMAN	IBTK	Inhibitor of Bruton tyrosine kinase	3	3	183591
Q9P2D1	CHD7_HUMAN	CHD7	Chromodomain-helicase-DNA-binding protein 7	2	1	3.9662e+06
Q9P2D3	HTR5B_HUMAN	HEATR5B	HEAT repeat-containing protein 5B	7	7	69824
Q9P2E3	ZNFX1_HUMAN	ZNFX1	NFX1-type zinc finger-containing protein 1	8	8	165442
Q9P2E9	RRBP1_HUMAN	RRBP1	Ribosome-binding protein 1	43	42	1.38661e+07
Q9P2I0	CPSF2_HUMAN	CPSF2	Cleavage and polyadenylation specificity factor subunit 2	8	8	1.73603e+06
Q9P2J5	SYLC_HUMAN	LARS1	Leucine--tRNA ligase, cytoplasmic	34	34	4.15281e+06
Q9P2K8	E2AK4_HUMAN	EIF2AK4	eIF-2-alpha kinase GCN2	3	3	1.69289e+06
Q9P2L0	WDR35_HUMAN	WDR35	WD repeat-containing protein 35	2	2	1733.04
Q9P2N5	RBM27_HUMAN	RBM27	RNA-binding protein 27	11	11	3.12191e+06
Q9P2N7	KLH13_HUMAN	KLHL13	Kelch-like protein 13	2	0	65727.1
Q9P2R3	ANFY1_HUMAN	ANKFY1	Rabankyrin-5	15	15	706357
Q9P2R7	SUCB1_HUMAN	SUCLA2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	13	13	1.22383e+06
Q9P2T1	GMPR2_HUMAN	GMPR2	GMP reductase 2	3	1	16541
Q9P2W9	STX18_HUMAN	STX18	Syntaxin-18	1	1	115317
Q9P2X0	DPM3_HUMAN	DPM3	Dolichol-phosphate mannosyltransferase subunit 3	2	2	1.30296e+06
Q9P2X3	IMPCT_HUMAN	IMPACT	Protein IMPACT	4	4	252157
Q9P2Y5	UVRAG_HUMAN	UVRAG	UV radiation resistance-associated gene protein	1	1	227296
Q9P305	IGO2_YEAST	IGO2	mRNA stability protein IGO2	4	4	3.11532e+06
Q9S1G2	DPO1_RHILE	polA	DNA polymerase I	1	1	14355.3
Q9UBB4	ATX10_HUMAN	ATXN10	Ataxin-10	12	12	1.14299e+06
Q9UBB5	MBD2_HUMAN	MBD2	Methyl-CpG-binding domain protein 2	7	7	590694
Q9UBB6	NCDN_HUMAN	NCDN	Neurochondrin	8	8	4.48116e+06
Q9UBB9	TFP11_HUMAN	TFIP11	Tuftelin-interacting protein 11	12	12	2.17088e+06
Q9UBC2	EP15R_HUMAN	EPS15L1	Epidermal growth factor receptor substrate 15-like 1	20	20	739070
Q9UBD5	ORC3_HUMAN	ORC3	Origin recognition complex subunit 3	7	7	257390
Q9UBE0	SAE1_HUMAN	SAE1	SUMO-activating enzyme subunit 1	10	10	2.16149e+06
Q9UBF2	COPG2_HUMAN	COPG2	Coatomer subunit gamma-2	5	5	593744
Q9UBF8	PI4KB_HUMAN	PI4KB	Phosphatidylinositol 4-kinase beta	1	1	165044
Q9UBH6	XPR1_HUMAN	XPR1	Xenotropic and polytropic retrovirus receptor 1	1	1	4027.32
Q9UBI1	COMD3_HUMAN	COMMD3	COMM domain-containing protein 3	3	3	111863
Q9UBI6	GBG12_HUMAN	GNG12	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	2	2	882653
Q9UBK8	MTRR_HUMAN	MTRR	Methionine synthase reductase	8	8	285395
Q9UBK9	UXT_HUMAN	UXT	Protein UXT	2	2	59655.3
Q9UBL3	ASH2L_HUMAN	ASH2L	Set1/Ash2 histone methyltransferase complex subunit ASH2	7	7	628031
Q9UBM7	DHCR7_HUMAN	DHCR7	7-dehydrocholesterol reductase	5	5	1.90347e+06
Q9UBN7	HDAC6_HUMAN	HDAC6	Histone deacetylase 6	3	3	388808
Q9UBP0	SPAST_HUMAN	SPAST	Spastin	9	9	734416
Q9UBP6	TRMB_HUMAN	METTL1	tRNA (guanine-N(7)-)-methyltransferase	6	6	9.06817e+06
Q9UBQ0	VPS29_HUMAN	VPS29	Vacuolar protein sorting-associated protein 29	7	7	5.8388e+06
Q9UBQ5	EIF3K_HUMAN	EIF3K	Eukaryotic translation initiation factor 3 subunit K	5	5	3.3333e+06
Q9UBQ7	GRHPR_HUMAN	GRHPR	Glyoxylate reductase/hydroxypyruvate reductase	8	8	1.12383e+06
Q9UBR2	CATZ_HUMAN	CTSZ	Cathepsin Z	5	5	1.22226e+06
Q9UBS4	DJB11_HUMAN	DNAJB11	DnaJ homolog subfamily B member 11	9	9	1.84728e+06
Q9UBS8	RNF14_HUMAN	RNF14	E3 ubiquitin-protein ligase RNF14	1	1	3559.63
Q9UBT2	SAE2_HUMAN	UBA2	SUMO-activating enzyme subunit 2	16	16	7.32266e+08
Q9UBT7	CTNL1_HUMAN	CTNNAL1	Alpha-catulin	2	2	57578.5
Q9UBU6	FA8A1_HUMAN	FAM8A1	Protein FAM8A1	4	4	61167.1
Q9UBU8	MO4L1_HUMAN	MORF4L1	Mortality factor 4-like protein 1	4	4	353827
Q9UBU9	NXF1_HUMAN	NXF1	Nuclear RNA export factor 1	15	15	7.70227e+06
Q9UBV2	SE1L1_HUMAN	SEL1L	Protein sel-1 homolog 1	5	5	629981
Q9UBV7	B4GT7_HUMAN	B4GALT7	Beta-1,4-galactosyltransferase 7	1	1	80699.7
Q9UBV8	PEF1_HUMAN	PEF1	Peflin	3	3	685702
Q9UBW7	ZMYM2_HUMAN	ZMYM2	Zinc finger MYM-type protein 2	1	1	4506.61
Q9UBW8	CSN7A_HUMAN	COPS7A	COP9 signalosome complex subunit 7a	7	7	718883
Q9UBX3	DIC_HUMAN	SLC25A10	Mitochondrial dicarboxylate carrier	7	7	763838
Q9UBZ4	APEX2_HUMAN	APEX2	DNA-(apurinic or apyrimidinic site) endonuclease 2	1	1	5782.34
Q9UDW1	QCR9_HUMAN	UQCR10	Cytochrome b-c1 complex subunit 9	3	3	1.21278e+06
Q9UDX3	S14L4_HUMAN	SEC14L4	SEC14-like protein 4	1	1	4207.85
Q9UDX5	MTFP1_HUMAN	MTFP1	Mitochondrial fission process protein 1	3	3	60030
Q9UDY2	ZO2_HUMAN	TJP2	Tight junction protein ZO-2	17	17	1.13727e+06
Q9UDY4	DNJB4_HUMAN	DNAJB4	DnaJ homolog subfamily B member 4	5	5	277749
Q9UDY8	MALT1_HUMAN	MALT1	Mucosa-associated lymphoid tissue lymphoma translocation protein 1	2	2	59106.7
Q9UEE9	CFDP1_HUMAN	CFDP1	Craniofacial development protein 1	6	6	2.46296e+06
Q9UEG4	ZN629_HUMAN	ZNF629	Zinc finger protein 629	2	2	49808.8
Q9UER7	DAXX_HUMAN	DAXX	Death domain-associated protein 6	2	2	10516.7
Q9UET6	TRM7_HUMAN	FTSJ1	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase	3	3	8104.14
Q9UEU0	VTI1B_HUMAN	VTI1B	Vesicle transport through interaction with t-SNAREs homolog 1B	3	3	65709.9
Q9UEW8	STK39_HUMAN	STK39	STE20/SPS1-related proline-alanine-rich protein kinase	2	2	1.03918e+06
Q9UEY8	ADDG_HUMAN	ADD3	Gamma-adducin	7	7	153836
Q9UFC0	LRWD1_HUMAN	LRWD1	Leucine-rich repeat and WD repeat-containing protein 1	8	8	212154
Q9UFF9	CNOT8_HUMAN	CNOT8	CCR4-NOT transcription complex subunit 8	2	2	1.21657e+06
Q9UFN0	NPS3A_HUMAN	NIPSNAP3A	Protein NipSnap homolog 3A	4	4	1.42232e+06
Q9UFW8	CGBP1_HUMAN	CGGBP1	CGG triplet repeat-binding protein 1	2	2	763240
Q9UG63	ABCF2_HUMAN	ABCF2	ATP-binding cassette sub-family F member 2	18	18	3.11487e+06
Q9UGI8	TES_HUMAN	TES	Testin	15	15	2.13654e+06
Q9UGJ0	AAKG2_HUMAN	PRKAG2	5'-AMP-activated protein kinase subunit gamma-2	1	1	10507.2
Q9UGJ1	GCP4_HUMAN	TUBGCP4	Gamma-tubulin complex component 4	4	4	883684
Q9UGM3	DMBT1_HUMAN	DMBT1	Deleted in malignant brain tumors 1 protein	2	2	389819
Q9UGM6	SYWM_HUMAN	WARS2	Tryptophan--tRNA ligase, mitochondrial	4	4	1.54067e+06
Q9UGN5	PARP2_HUMAN	PARP2	Poly [ADP-ribose] polymerase 2	5	5	266899
Q9UGP4	LIMD1_HUMAN	LIMD1	LIM domain-containing protein 1	3	3	174470
Q9UGP8	SEC63_HUMAN	SEC63	Translocation protein SEC63 homolog	24	24	8.61901e+06
Q9UGR2	Z3H7B_HUMAN	ZC3H7B	Zinc finger CCCH domain-containing protein 7B	1	1	10233.4
Q9UGU0	TCF20_HUMAN	TCF20	Transcription factor 20	5	5	2.97069e+07
Q9UGV2	NDRG3_HUMAN	NDRG3	Protein NDRG3	6	6	1.42339e+07
Q9UGY1	NOL12_HUMAN	NOL12	Nucleolar protein 12	2	2	312607
Q9UH62	ARMX3_HUMAN	ARMCX3	Armadillo repeat-containing X-linked protein 3	9	9	1.13498e+07
Q9UH65	SWP70_HUMAN	SWAP70	Switch-associated protein 70	10	10	997363
Q9UH99	SUN2_HUMAN	SUN2	SUN domain-containing protein 2	3	3	413989
Q9UHA3	RLP24_HUMAN	RSL24D1	Probable ribosome biogenesis protein RLP24	2	2	223476
Q9UHA4	LTOR3_HUMAN	LAMTOR3	Ragulator complex protein LAMTOR3	1	1	858093
Q9UHB4	NDOR1_HUMAN	NDOR1	NADPH-dependent diflavin oxidoreductase 1	1	1	124864
Q9UHB6	LIMA1_HUMAN	LIMA1	LIM domain and actin-binding protein 1	21	20	1.66615e+06
Q9UHB7	AFF4_HUMAN	AFF4	AF4/FMR2 family member 4	5	5	23138.9
Q9UHB9	SRP68_HUMAN	SRP68	Signal recognition particle subunit SRP68	15	15	1.36942e+06
Q9UHC7	MKRN1_HUMAN	MKRN1	E3 ubiquitin-protein ligase makorin-1	1	1	19722.2
Q9UHD1	CHRD1_HUMAN	CHORDC1	Cysteine and histidine-rich domain-containing protein 1	8	8	3.10258e+06
Q9UHD2	TBK1_HUMAN	TBK1	Serine/threonine-protein kinase TBK1	7	7	6.03022e+06
Q9UHD8	SEPT9_HUMAN	SEPTIN9	Septin-9	27	26	3.92532e+06
Q9UHD9	UBQL2_HUMAN	UBQLN2	Ubiquilin-2	9	6	910480
Q9UHG3	PCYOX_HUMAN	PCYOX1	Prenylcysteine oxidase 1	12	12	3.03247e+06
Q9UHI6	DDX20_HUMAN	DDX20	Probable ATP-dependent RNA helicase DDX20	17	17	654413
Q9UHJ6	SHPK_HUMAN	SHPK	Sedoheptulokinase	1	1	2354.22
Q9UHK6	AMACR_HUMAN	AMACR	Alpha-methylacyl-CoA racemase	4	4	59831.2
Q9UHL4	DPP2_HUMAN	DPP7	Dipeptidyl peptidase 2	5	5	417241
Q9UHN1	DPOG2_HUMAN	POLG2	DNA polymerase subunit gamma-2, mitochondrial	3	3	119478
Q9UHQ4	BAP29_HUMAN	BCAP29	B-cell receptor-associated protein 29	1	1	423335
Q9UHQ9	NB5R1_HUMAN	CYB5R1	NADH-cytochrome b5 reductase 1	8	8	1.56162e+06
Q9UHR4	BI2L1_HUMAN	BAIAP2L1	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1	8	8	513811
Q9UHR5	S30BP_HUMAN	SAP30BP	SAP30-binding protein	3	3	584590
Q9UHR6	ZNHI2_HUMAN	ZNHIT2	Zinc finger HIT domain-containing protein 2	3	3	126854
Q9UHV7	MED13_HUMAN	MED13	Mediator of RNA polymerase II transcription subunit 13	1	1	81878.7
Q9UHV9	PFD2_HUMAN	PFDN2	Prefoldin subunit 2	6	6	3.103e+06
Q9UHW5	GPN3_HUMAN	GPN3	GPN-loop GTPase 3	2	2	19716.8
Q9UHX1	PUF60_HUMAN	PUF60	Poly(U)-binding-splicing factor PUF60	18	18	4.11954e+06
Q9UHX3	AGRE2_HUMAN	ADGRE2	Adhesion G protein-coupled receptor E2	1	1	141846
Q9UHY1	NRBP_HUMAN	NRBP1	Nuclear receptor-binding protein	5	5	231375
Q9UHY7	ENOPH_HUMAN	ENOPH1	Enolase-phosphatase E1	2	2	356298
Q9UHY8	FEZ2_HUMAN	FEZ2	Fasciculation and elongation protein zeta-2	1	1	87927.7
Q9UI09	NDUAC_HUMAN	NDUFA12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	5	5	2.51892e+06
Q9UI10	EI2BD_HUMAN	EIF2B4	Translation initiation factor eIF-2B subunit delta	13	13	2.77211e+06
Q9UI12	VATH_HUMAN	ATP6V1H	V-type proton ATPase subunit H	7	7	464549
Q9UI14	PRAF1_HUMAN	RABAC1	Prenylated Rab acceptor protein 1	1	1	21765.2
Q9UI26	IPO11_HUMAN	IPO11	Importin-11	11	11	592464
Q9UI30	TR112_HUMAN	TRMT112	Multifunctional methyltransferase subunit TRM112-like protein	5	5	2.11658e+06
Q9UIA9	XPO7_HUMAN	XPO7	Exportin-7	23	23	1.65874e+06
Q9UIC8	LCMT1_HUMAN	LCMT1	Leucine carboxyl methyltransferase 1	4	4	194152
Q9UID3	VPS51_HUMAN	VPS51	Vacuolar protein sorting-associated protein 51 homolog	14	14	272154
Q9UIF9	BAZ2A_HUMAN	BAZ2A	Bromodomain adjacent to zinc finger domain protein 2A	6	6	1.05644e+06
Q9UIG0	BAZ1B_HUMAN	BAZ1B	Tyrosine-protein kinase BAZ1B	41	41	6.45447e+06
Q9UII2	ATIF1_HUMAN	ATP5IF1	ATPase inhibitor, mitochondrial	1	1	223383
Q9UIJ7	KAD3_HUMAN	AK3	GTP:AMP phosphotransferase AK3, mitochondrial	10	10	1.87752e+06
Q9UIQ6	LCAP_HUMAN	LNPEP	Leucyl-cystinyl aminopeptidase	15	15	958689
Q9UIS9	MBD1_HUMAN	MBD1	Methyl-CpG-binding domain protein 1	3	3	191719
Q9UIV1	CNOT7_HUMAN	CNOT7	CCR4-NOT transcription complex subunit 7	5	5	573592
Q9UJ41	RABX5_HUMAN	RABGEF1	Rab5 GDP/GTP exchange factor	3	3	85031.6
Q9UJ68	MSRA_HUMAN	MSRA	Mitochondrial peptide methionine sulfoxide reductase	3	3	912934
Q9UJ70	NAGK_HUMAN	NAGK	N-acetyl-D-glucosamine kinase	8	8	1.19429e+06
Q9UJ83	HACL1_HUMAN	HACL1	2-hydroxyacyl-CoA lyase 1	9	9	933696
Q9UJA5	TRM6_HUMAN	TRMT6	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6	6	6	1.15608e+06
Q9UJC3	HOOK1_HUMAN	HOOK1	Protein Hook homolog 1	5	4	550020
Q9UJS0	CMC2_HUMAN	SLC25A13	Calcium-binding mitochondrial carrier protein Aralar2	20	14	3.8609e+07
Q9UJU6	DBNL_HUMAN	DBNL	Drebrin-like protein	10	10	1.31281e+06
Q9UJV9	DDX41_HUMAN	DDX41	Probable ATP-dependent RNA helicase DDX41	4	4	1.10476e+06
Q9UJW0	DCTN4_HUMAN	DCTN4	Dynactin subunit 4	10	10	69585.2
Q9UJX2	CDC23_HUMAN	CDC23	Cell division cycle protein 23 homolog	5	5	260722
Q9UJX3	APC7_HUMAN	ANAPC7	Anaphase-promoting complex subunit 7	13	13	1.23968e+06
Q9UJX4	APC5_HUMAN	ANAPC5	Anaphase-promoting complex subunit 5	5	5	3.38796e+06
Q9UJX5	APC4_HUMAN	ANAPC4	Anaphase-promoting complex subunit 4	9	9	337295
Q9UJX6	ANC2_HUMAN	ANAPC2	Anaphase-promoting complex subunit 2	5	5	1.96804e+06
Q9UJY4	GGA2_HUMAN	GGA2	ADP-ribosylation factor-binding protein GGA2	1	1	2801.88
Q9UJY5	GGA1_HUMAN	GGA1	ADP-ribosylation factor-binding protein GGA1	3	3	117055
Q9UJZ1	STML2_HUMAN	STOML2	Stomatin-like protein 2, mitochondrial	9	9	1.36139e+06
Q9UK22	FBX2_HUMAN	FBXO2	F-box only protein 2	3	3	419135
Q9UK41	VPS28_HUMAN	VPS28	Vacuolar protein sorting-associated protein 28 homolog	4	4	558964
Q9UK45	LSM7_HUMAN	LSM7	U6 snRNA-associated Sm-like protein LSm7	2	2	2.13223e+06
Q9UK58	CCNL1_HUMAN	CCNL1	Cyclin-L1	1	1	84948.8
Q9UK59	DBR1_HUMAN	DBR1	Lariat debranching enzyme	11	11	1.10678e+06
Q9UK61	TASOR_HUMAN	TASOR	Protein TASOR	4	4	240938
Q9UK76	JUPI1_HUMAN	JPT1	Jupiter microtubule associated homolog 1	5	5	2.36147e+06
Q9UK99	FBX3_HUMAN	FBXO3	F-box only protein 3	2	2	225631
Q9UKA9	PTBP2_HUMAN	PTBP2	Polypyrimidine tract-binding protein 2	1	1	1.43742e+07
