Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57349.raw
Q6IBS0	TWF2_HUMAN	TWF2	Twinfilin-2	8	8	703362
Q6IBW4	CNDH2_HUMAN	NCAPH2	Condensin-2 complex subunit H2	4	4	110152
Q6ICB0	DESI1_HUMAN	DESI1	Desumoylating isopeptidase 1	1	1	388378
Q6ICG6	K0930_HUMAN	KIAA0930	Uncharacterized protein KIAA0930	1	1	1.20161e+06
Q6IN84	MRM1_HUMAN	MRM1	rRNA methyltransferase 1, mitochondrial	4	4	2.35366e+06
Q6IN85	P4R3A_HUMAN	PPP4R3A	Serine/threonine-protein phosphatase 4 regulatory subunit 3A	16	10	3.27175e+06
Q6IPR3	TYW3_HUMAN	TYW3	tRNA wybutosine-synthesizing protein 3 homolog	1	1	4922.48
Q6IQ21	ZN770_HUMAN	ZNF770	Zinc finger protein 770	1	1	1682.37
Q6IQ22	RAB12_HUMAN	RAB12	Ras-related protein Rab-12	4	4	85851
Q6IQ49	SDE2_HUMAN	SDE2	Replication stress response regulator SDE2	6	6	137195
Q6J4K2	NCLX_HUMAN	SLC8B1	Mitochondrial sodium/calcium exchanger protein	1	1	282974
Q6JQN1	ACD10_HUMAN	ACAD10	Acyl-CoA dehydrogenase family member 10	3	3	623690
Q6KB66	K2C80_HUMAN	KRT80	Keratin, type II cytoskeletal 80	15	15	2.60185e+06
Q6KC79	NIPBL_HUMAN	NIPBL	Nipped-B-like protein	25	25	2.85939e+06
Q6L8Q7	PDE12_HUMAN	PDE12	2',5'-phosphodiesterase 12	11	11	682672
Q6MZP7	LIN54_HUMAN	LIN54	Protein lin-54 homolog	2	2	3791.66
Q6N043	Z280D_HUMAN	ZNF280D	Zinc finger protein 280D	2	1	200434
Q6N069	NAA16_HUMAN	NAA16	N-alpha-acetyltransferase 16, NatA auxiliary subunit	5	5	120060
Q6NS38	ALKB2_HUMAN	ALKBH2	DNA oxidative demethylase ALKBH2	5	5	151938
Q6NSJ0	MYORG_HUMAN	MYORG	Myogenesis-regulating glycosidase	3	3	583357
Q6NSJ5	LRC8E_HUMAN	LRRC8E	Volume-regulated anion channel subunit LRRC8E	4	4	135315
Q6NT16	S18B1_HUMAN	SLC18B1	MFS-type transporter SLC18B1	1	1	5171.94
Q6NT76	HMBX1_HUMAN	HMBOX1	Homeobox-containing protein 1	1	1	124703
Q6NTF9	RHBD2_HUMAN	RHBDD2	Rhomboid domain-containing protein 2	2	2	249437
Q6NUK1	SCMC1_HUMAN	SLC25A24	Calcium-binding mitochondrial carrier protein SCaMC-1	18	18	4.21865e+06
Q6NUK4	REEP3_HUMAN	REEP3	Receptor expression-enhancing protein 3	1	1	496696
Q6NUM9	RETST_HUMAN	RETSAT	All-trans-retinol 13,14-reductase	13	13	2.87533e+06
Q6NUQ1	RINT1_HUMAN	RINT1	RAD50-interacting protein 1	1	1	122003
Q6NUQ4	TM214_HUMAN	TMEM214	Transmembrane protein 214	23	23	6.86053e+06
Q6NUT3	MFS12_HUMAN	MFSD12	Major facilitator superfamily domain-containing protein 12	4	4	898064
Q6NVY1	HIBCH_HUMAN	HIBCH	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	10	10	3.47566e+06
Q6NW29	RWDD4_HUMAN	RWDD4	RWD domain-containing protein 4	3	3	149659
Q6NW34	NEPRO_HUMAN	NEPRO	Nucleolus and neural progenitor protein	5	5	103057
Q6NXE6	ARMC6_HUMAN	ARMC6	Armadillo repeat-containing protein 6	6	6	1.59336e+06
Q6NXR4	TTI2_HUMAN	TTI2	TELO2-interacting protein 2	5	5	653023
Q6NXT1	ANR54_HUMAN	ANKRD54	Ankyrin repeat domain-containing protein 54	2	2	96100.4
Q6NXT4	ZNT6_HUMAN	SLC30A6	Zinc transporter 6	4	4	356416
Q6NYC1	JMJD6_HUMAN	JMJD6	Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6	6	6	249862
Q6NYC8	PPR18_HUMAN	PPP1R18	Phostensin	14	14	788478
Q6NZ67	MZT2B_HUMAN	MZT2B	Mitotic-spindle organizing protein 2B	2	1	2.09504e+06
Q6NZI2	CAVN1_HUMAN	CAVIN1	Caveolae-associated protein 1	6	6	1.16245e+06
Q6NZY4	ZCHC8_HUMAN	ZCCHC8	Zinc finger CCHC domain-containing protein 8	15	15	283063
Q6P087	RUSD3_HUMAN	RPUSD3	Mitochondrial mRNA pseudouridine synthase RPUSD3	4	4	128982
Q6P0N0	M18BP_HUMAN	MIS18BP1	Mis18-binding protein 1	1	1	2037.72
Q6P0Q8	MAST2_HUMAN	MAST2	Microtubule-associated serine/threonine-protein kinase 2	1	1	3078.25
Q6P158	DHX57_HUMAN	DHX57	Putative ATP-dependent RNA helicase DHX57	8	8	1.96497e+06
Q6P161	RM54_HUMAN	MRPL54	39S ribosomal protein L54, mitochondrial	1	1	1.41551e+06
Q6P1A2	MBOA5_HUMAN	LPCAT3	Lysophospholipid acyltransferase 5	6	6	725599
Q6P1J9	CDC73_HUMAN	CDC73	Parafibromin	21	21	1.27077e+06
Q6P1K2	PMF1_HUMAN	PMF1	Polyamine-modulated factor 1	2	2	192329
Q6P1L8	RM14_HUMAN	MRPL14	39S ribosomal protein L14, mitochondrial	4	4	936147
Q6P1M0	S27A4_HUMAN	SLC27A4	Long-chain fatty acid transport protein 4	19	17	1.66631e+06
Q6P1M3	L2GL2_HUMAN	LLGL2	LLGL scribble cell polarity complex component 2	4	4	135050
Q6P1N0	C2D1A_HUMAN	CC2D1A	Coiled-coil and C2 domain-containing protein 1A	25	25	5.00713e+06
Q6P1N9	TATD1_HUMAN	TATDN1	Putative deoxyribonuclease TATDN1	9	9	2.14781e+06
Q6P1Q0	LTMD1_HUMAN	LETMD1	LETM1 domain-containing protein 1	3	3	128981
Q6P1Q9	MET2B_HUMAN	METTL2B	tRNA N(3)-methylcytidine methyltransferase METTL2B	2	1	199386
Q6P1X5	TAF2_HUMAN	TAF2	Transcription initiation factor TFIID subunit 2	8	8	558687
Q6P1X6	CH082_HUMAN	C8orf82	UPF0598 protein C8orf82	1	1	7605.5
Q6P2C8	MED27_HUMAN	MED27	Mediator of RNA polymerase II transcription subunit 27	4	4	33586.6
Q6P2E9	EDC4_HUMAN	EDC4	Enhancer of mRNA-decapping protein 4	24	24	8.74737e+06
Q6P2Q9	PRP8_HUMAN	PRPF8	Pre-mRNA-processing-splicing factor 8	73	71	2.94797e+07
Q6P3W7	SCYL2_HUMAN	SCYL2	SCY1-like protein 2	11	11	2.82009e+06
Q6P3X3	TTC27_HUMAN	TTC27	Tetratricopeptide repeat protein 27	8	8	441144
Q6P4A7	SFXN4_HUMAN	SFXN4	Sideroflexin-4	3	3	1.11004e+06
Q6P4E1	GOLM2_HUMAN	GOLM2	Protein GOLM2	4	4	148693
Q6P4F2	FDX2_HUMAN	FDX2	Ferredoxin-2, mitochondrial	2	2	183078
Q6P4I2	WDR73_HUMAN	WDR73	WD repeat-containing protein 73	2	2	5219.97
Q6P4Q7	CNNM4_HUMAN	CNNM4	Metal transporter CNNM4	1	1	3954.54
Q6P4R8	NFRKB_HUMAN	NFRKB	Nuclear factor related to kappa-B-binding protein	6	6	148729
Q6P587	FAHD1_HUMAN	FAHD1	Acylpyruvase FAHD1, mitochondrial	7	7	1.97765e+06
Q6P5R6	RL22L_HUMAN	RPL22L1	60S ribosomal protein L22-like 1	2	2	1.59354e+06
Q6P6C2	ALKB5_HUMAN	ALKBH5	RNA demethylase ALKBH5	5	5	966403
Q6P996	PDXD1_HUMAN	PDXDC1	Pyridoxal-dependent decarboxylase domain-containing protein 1	13	10	446870
Q6P9B6	MEAK7_HUMAN	MEAK7	MTOR-associated protein MEAK7	2	2	350206
Q6P9B9	INT5_HUMAN	INTS5	Integrator complex subunit 5	8	8	546763
Q6PCB5	RSBNL_HUMAN	RSBN1L	Lysine-specific demethylase RSBN1L	4	4	948906
Q6PCE3	PGM2L_HUMAN	PGM2L1	Glucose 1,6-bisphosphate synthase	13	13	2.01458e+07
Q6PD62	CTR9_HUMAN	CTR9	RNA polymerase-associated protein CTR9 homolog	18	18	1.232e+06
Q6PD74	AAGAB_HUMAN	AAGAB	Alpha- and gamma-adaptin-binding protein p34	3	3	104908
Q6PEZ8	PONL1_HUMAN	PODNL1	Podocan-like protein 1	1	1	8470.66
Q6PFW1	VIP1_HUMAN	PPIP5K1	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1	1	1	1.38628e+06
Q6PGP7	TTC37_HUMAN	TTC37	Tetratricopeptide repeat protein 37	23	23	2.02008e+06
Q6PH81	CP087_HUMAN	C16orf87	UPF0547 protein C16orf87	1	1	1877.35
Q6PHR2	ULK3_HUMAN	ULK3	Serine/threonine-protein kinase ULK3	3	3	60300.1
Q6PI48	SYDM_HUMAN	DARS2	Aspartate--tRNA ligase, mitochondrial	18	18	1.46059e+06
Q6PI78	TMM65_HUMAN	TMEM65	Transmembrane protein 65	4	4	208569
Q6PI98	IN80C_HUMAN	INO80C	INO80 complex subunit C	2	2	99032.6
Q6PID6	TTC33_HUMAN	TTC33	Tetratricopeptide repeat protein 33	2	2	133010
Q6PIJ6	FBX38_HUMAN	FBXO38	F-box only protein 38	3	3	287714
Q6PIU2	NCEH1_HUMAN	NCEH1	Neutral cholesterol ester hydrolase 1	13	13	4.69324e+06
Q6PIW4	FIGL1_HUMAN	FIGNL1	Fidgetin-like protein 1	2	2	5172.14
Q6PJ69	TRI65_HUMAN	TRIM65	Tripartite motif-containing protein 65	6	6	199839
Q6PJG2	MDEAS_HUMAN	MIDEAS	Mitotic deacetylase-associated SANT domain protein	8	8	1.79132e+06
Q6PJG6	BRAT1_HUMAN	BRAT1	BRCA1-associated ATM activator 1	12	12	1.25443e+06
Q6PJT7	ZC3HE_HUMAN	ZC3H14	Zinc finger CCCH domain-containing protein 14	18	18	505386
Q6PK04	CC137_HUMAN	CCDC137	Coiled-coil domain-containing protein 137	4	4	92817.8
Q6PKG0	LARP1_HUMAN	LARP1	La-related protein 1	34	30	4.10872e+06
Q6PL18	ATAD2_HUMAN	ATAD2	ATPase family AAA domain-containing protein 2	32	28	557271
Q6PL24	TMED8_HUMAN	TMED8	Protein TMED8	5	5	100498
Q6PML9	ZNT9_HUMAN	SLC30A9	Zinc transporter 9	1	1	162850
Q6Q0C0	TRAF7_HUMAN	TRAF7	E3 ubiquitin-protein ligase TRAF7	2	2	80739.2
Q6Q546	HUB1_YEAST	HUB1	Ubiquitin-like modifier HUB1	3	3	264948
Q6Q547	NOP10_YEAST	NOP10	H/ACA ribonucleoprotein complex subunit NOP10	2	2	1.84704e+06
Q6Q560	ISD11_YEAST	ISD11	Protein ISD11	5	5	773780
Q6QNY0	BL1S3_HUMAN	BLOC1S3	Biogenesis of lysosome-related organelles complex 1 subunit 3	2	2	3.72231e+06
Q6QNY1	BL1S2_HUMAN	BLOC1S2	Biogenesis of lysosome-related organelles complex 1 subunit 2	2	2	5539.64
Q6R327	RICTR_HUMAN	RICTOR	Rapamycin-insensitive companion of mTOR	16	16	1.82323e+06
Q6RFH5	WDR74_HUMAN	WDR74	WD repeat-containing protein 74	12	12	1.65259e+06
Q6RW13	ATRAP_HUMAN	AGTRAP	Type-1 angiotensin II receptor-associated protein	4	4	2.15056e+06
Q6S8J3	POTEE_HUMAN	POTEE	POTE ankyrin domain family member E	2	0	7171.17
Q6SJ93	F111B_HUMAN	FAM111B	Protein FAM111B	4	4	254640
Q6SPF0	SAMD1_HUMAN	SAMD1	Atherin	6	6	392050
Q6T4R5	NHS_HUMAN	NHS	Nance-Horan syndrome protein	5	5	2.05159e+07
Q6UB35	C1TM_HUMAN	MTHFD1L	Monofunctional C1-tetrahydrofolate synthase, mitochondrial	25	24	3.99813e+06
Q6ULP2	AFTIN_HUMAN	AFTPH	Aftiphilin	2	2	1.94976e+06
Q6UN15	FIP1_HUMAN	FIP1L1	Pre-mRNA 3'-end-processing factor FIP1	5	5	5.93533e+06
Q6UUV7	CRTC3_HUMAN	CRTC3	CREB-regulated transcription coactivator 3	4	4	129365
Q6UUV9	CRTC1_HUMAN	CRTC1	CREB-regulated transcription coactivator 1	1	1	2921.58
Q6UVJ0	SAS6_HUMAN	SASS6	Spindle assembly abnormal protein 6 homolog	1	1	689148
Q6UVK1	CSPG4_HUMAN	CSPG4	Chondroitin sulfate proteoglycan 4	47	47	5.06946e+06
Q6UW02	CP20A_HUMAN	CYP20A1	Cytochrome P450 20A1	2	2	56213.7
Q6UW63	PLGT2_HUMAN	POGLUT2	Protein O-glucosyltransferase 2	12	12	1.4305e+06
Q6UW68	TM205_HUMAN	TMEM205	Transmembrane protein 205	3	3	1.90775e+06
Q6UW78	UQCC3_HUMAN	UQCC3	Ubiquinol-cytochrome-c reductase complex assembly factor 3	1	1	2.44981e+06
Q6UWE0	LRSM1_HUMAN	LRSAM1	E3 ubiquitin-protein ligase LRSAM1	17	17	1.89503e+06
Q6UWP2	DHR11_HUMAN	DHRS11	Dehydrogenase/reductase SDR family member 11	4	4	81434.6
Q6UWP7	LCLT1_HUMAN	LCLAT1	Lysocardiolipin acyltransferase 1	5	5	522107
Q6UX04	CWC27_HUMAN	CWC27	Spliceosome-associated protein CWC27 homolog	4	4	100497
Q6UX07	DHR13_HUMAN	DHRS13	Dehydrogenase/reductase SDR family member 13	4	4	186494
Q6UX53	MET7B_HUMAN	METTL7B	Methyltransferase-like protein 7B	2	2	1.02298e+06
Q6UX65	DRAM2_HUMAN	DRAM2	DNA damage-regulated autophagy modulator protein 2	1	1	8943.22
Q6UXD5	SE6L2_HUMAN	SEZ6L2	Seizure 6-like protein 2	3	3	2.60186e+06
Q6UXH1	CREL2_HUMAN	CRELD2	Protein disulfide isomerase CRELD2	4	4	412818
Q6UXN9	WDR82_HUMAN	WDR82	WD repeat-containing protein 82	10	10	1.77013e+06
Q6UXV4	MIC27_HUMAN	APOOL	MICOS complex subunit MIC27	7	7	283033
Q6V0I7	FAT4_HUMAN	FAT4	Protocadherin Fat 4	4	4	227577
Q6VMQ6	MCAF1_HUMAN	ATF7IP	Activating transcription factor 7-interacting protein 1	4	4	85242
Q6VN20	RBP10_HUMAN	RANBP10	Ran-binding protein 10	5	5	531855
Q6VY07	PACS1_HUMAN	PACS1	Phosphofurin acidic cluster sorting protein 1	11	11	246029
Q6WCQ1	MPRIP_HUMAN	MPRIP	Myosin phosphatase Rho-interacting protein	14	14	547183
Q6WKZ4	RFIP1_HUMAN	RAB11FIP1	Rab11 family-interacting protein 1	16	14	1.18273e+06
Q6WNK7	SUS1_YEAST	SUS1	Transcription and mRNA export factor SUS1	3	3	883507
Q6XQN6	PNCB_HUMAN	NAPRT	Nicotinate phosphoribosyltransferase	7	7	1.46744e+06
Q6XZF7	DNMBP_HUMAN	DNMBP	Dynamin-binding protein	2	2	522371
Q6Y1H2	HACD2_HUMAN	HACD2	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2	4	4	6.85638e+06
Q6Y288	B3GLT_HUMAN	B3GLCT	Beta-1,3-glucosyltransferase	1	1	6342.85
Q6Y7W6	GGYF2_HUMAN	GIGYF2	GRB10-interacting GYF protein 2	15	15	1.03383e+06
Q6YHK3	CD109_HUMAN	CD109	CD109 antigen	23	23	3.87889e+06
Q6YHU6	THADA_HUMAN	THADA	Thyroid adenoma-associated protein	7	7	1.99092e+06
Q6YN16	HSDL2_HUMAN	HSDL2	Hydroxysteroid dehydrogenase-like protein 2	19	19	3.22863e+06
Q6YP21	KAT3_HUMAN	KYAT3	Kynurenine--oxoglutarate transaminase 3	6	6	780114
Q6ZMB5	T184A_HUMAN	TMEM184A	Transmembrane protein 184A	1	1	1427.92
Q6ZMI0	PPR21_HUMAN	PPP1R21	Protein phosphatase 1 regulatory subunit 21	7	7	7.58665e+06
Q6ZMK1	CYHR1_HUMAN	CYHR1	Cysteine and histidine-rich protein 1	1	1	6635.67
Q6ZMP0	THSD4_HUMAN	THSD4	Thrombospondin type-1 domain-containing protein 4	6	6	1.18262e+06
Q6ZNB6	NFXL1_HUMAN	NFXL1	NF-X1-type zinc finger protein NFXL1	9	9	194782
Q6ZNJ1	NBEL2_HUMAN	NBEAL2	Neurobeachin-like protein 2	3	3	1.01624e+06
Q6ZRI6	CO039_HUMAN	C15orf39	Uncharacterized protein C15orf39	3	3	71277
Q6ZRP7	QSOX2_HUMAN	QSOX2	Sulfhydryl oxidase 2	12	12	2.57434e+06
Q6ZRQ5	MMS22_HUMAN	MMS22L	Protein MMS22-like	3	3	161754
Q6ZRS2	SRCAP_HUMAN	SRCAP	Helicase SRCAP	8	8	329203
Q6ZRV2	FA83H_HUMAN	FAM83H	Protein FAM83H	7	7	268895
Q6ZS17	RIPR1_HUMAN	RIPOR1	Rho family-interacting cell polarization regulator 1	4	4	2.76829e+06
Q6ZS30	NBEL1_HUMAN	NBEAL1	Neurobeachin-like protein 1	2	2	126497
Q6ZSJ8	CA122_HUMAN	C1orf122	Uncharacterized protein C1orf122	2	2	123340
Q6ZSR9	YJ005_HUMAN		Uncharacterized protein FLJ45252	6	6	1.50199e+06
Q6ZSZ5	ARHGI_HUMAN	ARHGEF18	Rho guanine nucleotide exchange factor 18	3	3	6865.41
Q6ZT21	TMPPE_HUMAN	TMPPE	Transmembrane protein with metallophosphoesterase domain	2	2	574565
Q6ZU65	UBN2_HUMAN	UBN2	Ubinuclein-2	3	3	315617
Q6ZUT1	NKAP1_HUMAN	NKAPD1	Uncharacterized protein NKAPD1	1	1	125098
Q6ZVM7	TM1L2_HUMAN	TOM1L2	TOM1-like protein 2	3	3	215219
Q6ZW49	PAXI1_HUMAN	PAXIP1	PAX-interacting protein 1	4	4	93443.2
Q6ZXV5	TMTC3_HUMAN	TMTC3	Protein O-mannosyl-transferase TMTC3	6	6	422911
Q709C8	VP13C_HUMAN	VPS13C	Vacuolar protein sorting-associated protein 13C	31	31	1.73346e+07
Q709F0	ACD11_HUMAN	ACAD11	Acyl-CoA dehydrogenase family member 11	4	4	752556
Q70CQ2	UBP34_HUMAN	USP34	Ubiquitin carboxyl-terminal hydrolase 34	10	10	221128
Q70CQ3	UBP30_HUMAN	USP30	Ubiquitin carboxyl-terminal hydrolase 30	2	2	307122
Q70E73	RAPH1_HUMAN	RAPH1	Ras-associated and pleckstrin homology domains-containing protein 1	11	11	9.97828e+06
Q70J99	UN13D_HUMAN	UNC13D	Protein unc-13 homolog D	14	14	1.07766e+07
Q70UQ0	IKIP_HUMAN	IKBIP	Inhibitor of nuclear factor kappa-B kinase-interacting protein	15	15	3.571e+06
Q712K3	UB2R2_HUMAN	UBE2R2	Ubiquitin-conjugating enzyme E2 R2	3	3	967978
Q71RC2	LARP4_HUMAN	LARP4	La-related protein 4	17	17	1.29992e+06
Q71SY5	MED25_HUMAN	MED25	Mediator of RNA polymerase II transcription subunit 25	1	1	17928.3
Q71UM5	RS27L_HUMAN	RPS27L	40S ribosomal protein S27-like	1	1	5.42133e+06
Q75N03	HAKAI_HUMAN	CBLL1	E3 ubiquitin-protein ligase Hakai	5	5	229591
Q75QN2	INT8_HUMAN	INTS8	Integrator complex subunit 8	7	7	1.49864e+06
Q76FK4	NOL8_HUMAN	NOL8	Nucleolar protein 8	10	10	3.68245e+06
Q76L83	ASXL2_HUMAN	ASXL2	Putative Polycomb group protein ASXL2	4	4	2.28543e+06
Q7KYR7	BT2A1_HUMAN	BTN2A1	Butyrophilin subfamily 2 member A1	1	0	111624
Q7KZ85	SPT6H_HUMAN	SUPT6H	Transcription elongation factor SPT6	32	32	1.55048e+07
Q7KZF4	SND1_HUMAN	SND1	Staphylococcal nuclease domain-containing protein 1	37	37	7.93767e+06
Q7KZI7	MARK2_HUMAN	MARK2	Serine/threonine-protein kinase MARK2	24	19	2.60415e+06
Q7KZN9	COX15_HUMAN	COX15	Cytochrome c oxidase assembly protein COX15 homolog	6	6	3.67263e+06
Q7L014	DDX46_HUMAN	DDX46	Probable ATP-dependent RNA helicase DDX46	35	35	2.72341e+06
Q7L0Y3	TM10C_HUMAN	TRMT10C	tRNA methyltransferase 10 homolog C	15	15	1.69413e+06
Q7L1Q6	BZW1_HUMAN	BZW1	Basic leucine zipper and W2 domain-containing protein 1	18	18	6.52695e+06
Q7L1T6	NB5R4_HUMAN	CYB5R4	Cytochrome b5 reductase 4	2	2	2734.21
Q7L1V2	MON1B_HUMAN	MON1B	Vacuolar fusion protein MON1 homolog B	1	1	3667.54
Q7L1W4	LRC8D_HUMAN	LRRC8D	Volume-regulated anion channel subunit LRRC8D	7	7	260392
Q7L266	ASGL1_HUMAN	ASRGL1	Isoaspartyl peptidase/L-asparaginase	3	3	6636.58
Q7L2E3	DHX30_HUMAN	DHX30	ATP-dependent RNA helicase DHX30	38	38	4.51473e+06
Q7L2H7	EIF3M_HUMAN	EIF3M	Eukaryotic translation initiation factor 3 subunit M	11	11	5.4735e+06
Q7L2J0	MEPCE_HUMAN	MEPCE	7SK snRNA methylphosphate capping enzyme	16	16	1.86869e+06
Q7L2Z9	CENPQ_HUMAN	CENPQ	Centromere protein Q	2	2	4218.98
Q7L3B6	CD37L_HUMAN	CDC37L1	Hsp90 co-chaperone Cdc37-like 1	1	1	4006.56
Q7L4E1	MIGA2_HUMAN	MIGA2	Mitoguardin 2	4	4	5.05657e+06
Q7L4I2	RSRC2_HUMAN	RSRC2	Arginine/serine-rich coiled-coil protein 2	5	5	921211
Q7L523	RRAGA_HUMAN	RRAGA	Ras-related GTP-binding protein A	3	0	671216
Q7L576	CYFP1_HUMAN	CYFIP1	Cytoplasmic FMR1-interacting protein 1	23	14	3.20435e+06
Q7L591	DOK3_HUMAN	DOK3	Docking protein 3	2	2	172621
Q7L592	NDUF7_HUMAN	NDUFAF7	Protein arginine methyltransferase NDUFAF7, mitochondrial	6	6	1.56142e+06
Q7L5D6	GET4_HUMAN	GET4	Golgi to ER traffic protein 4 homolog	6	6	690629
Q7L5L3	GDPD3_HUMAN	GDPD3	Lysophospholipase D GDPD3	5	5	271512
Q7L5N1	CSN6_HUMAN	COPS6	COP9 signalosome complex subunit 6	9	9	1.52661e+06
Q7L5Y1	ENOF1_HUMAN	ENOSF1	Mitochondrial enolase superfamily member 1	10	10	760512
Q7L5Y9	MAEA_HUMAN	MAEA	E3 ubiquitin-protein transferase MAEA	2	2	676725
Q7L775	EPMIP_HUMAN	EPM2AIP1	EPM2A-interacting protein 1	4	4	552218
Q7L7V1	DHX32_HUMAN	DHX32	Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX32	6	6	1.17402e+06
Q7L7X3	TAOK1_HUMAN	TAOK1	Serine/threonine-protein kinase TAO1	9	7	428767
Q7L8L6	FAKD5_HUMAN	FASTKD5	FAST kinase domain-containing protein 5, mitochondrial	5	5	1.1253e+06
Q7L9L4;Q9H8S9	MOB1A_HUMAN;MOB1B_HUMAN	MOB1A;MOB1B	MOB kinase activator 1B	5	0	1.39926e+06
Q7LBC6	KDM3B_HUMAN	KDM3B	Lysine-specific demethylase 3B	20	19	1.33643e+06
Q7LBR1	CHM1B_HUMAN	CHMP1B	Charged multivesicular body protein 1b	5	5	2.44179e+06
Q7LG56	RIR2B_HUMAN	RRM2B	Ribonucleoside-diphosphate reductase subunit M2 B	2	2	98296.4
Q7LGA3	HS2ST_HUMAN	HS2ST1	Heparan sulfate 2-O-sulfotransferase 1	4	4	199376
Q7LGC8	CHST3_HUMAN	CHST3	Carbohydrate sulfotransferase 3	2	2	2991.37
Q7RTP0	NIPA1_HUMAN	NIPA1	Magnesium transporter NIPA1	1	1	1059.29
Q7RTP6	MICA3_HUMAN	MICAL3	[F-actin]-monooxygenase MICAL3	6	6	66413.6
Q7RTS9	DYM_HUMAN	DYM	Dymeclin	2	2	3.16647e+07
Q7RTV0	PHF5A_HUMAN	PHF5A	PHD finger-like domain-containing protein 5A	5	5	3.24787e+06
Q7Z2E3	APTX_HUMAN	APTX	Aprataxin	6	6	1.54888e+06
Q7Z2K6	ERMP1_HUMAN	ERMP1	Endoplasmic reticulum metallopeptidase 1	14	14	4.83853e+07
Q7Z2K8	GRIN1_HUMAN	GPRIN1	G protein-regulated inducer of neurite outgrowth 1	2	2	5363.43
Q7Z2T5	TRM1L_HUMAN	TRMT1L	TRMT1-like protein	18	18	1.2113e+06
Q7Z2W4	ZCCHV_HUMAN	ZC3HAV1	Zinc finger CCCH-type antiviral protein 1	29	29	2.40303e+06
Q7Z2W9	RM21_HUMAN	MRPL21	39S ribosomal protein L21, mitochondrial	5	5	672225
Q7Z2Z2	EFL1_HUMAN	EFL1	Elongation factor-like GTPase 1	22	22	1.73304e+06
Q7Z309	F122B_HUMAN	FAM122B	Protein FAM122B	2	2	83524.9
Q7Z333	SETX_HUMAN	SETX	Probable helicase senataxin	19	19	1.3705e+07
Q7Z392	TPC11_HUMAN	TRAPPC11	Trafficking protein particle complex subunit 11	5	5	262377
Q7Z3B3	KANL1_HUMAN	KANSL1	KAT8 regulatory NSL complex subunit 1	1	1	7094.33
Q7Z3B4	NUP54_HUMAN	NUP54	Nucleoporin p54	13	13	6.97925e+06
Q7Z3C6	ATG9A_HUMAN	ATG9A	Autophagy-related protein 9A	7	7	2.23693e+07
Q7Z3J2	VP35L_HUMAN	VPS35L	VPS35 endosomal protein sorting factor-like	7	7	1.6364e+06
Q7Z3K3	POGZ_HUMAN	POGZ	Pogo transposable element with ZNF domain	16	16	1.47756e+06
Q7Z3T8	ZFY16_HUMAN	ZFYVE16	Zinc finger FYVE domain-containing protein 16	8	8	629100
Q7Z3U7	MON2_HUMAN	MON2	Protein MON2 homolog	16	16	441071
Q7Z3V4	UBE3B_HUMAN	UBE3B	Ubiquitin-protein ligase E3B	3	3	748773
Q7Z401	MYCPP_HUMAN	DENND4A	C-myc promoter-binding protein	6	6	123382
Q7Z403	TMC6_HUMAN	TMC6	Transmembrane channel-like protein 6	1	1	40735.1
Q7Z417	NUFP2_HUMAN	NUFIP2	Nuclear fragile X mental retardation-interacting protein 2	18	18	5.37879e+06
Q7Z422	SZRD1_HUMAN	SZRD1	SUZ domain-containing protein 1	4	4	5.86838e+06
Q7Z434	MAVS_HUMAN	MAVS	Mitochondrial antiviral-signaling protein	8	8	454966
Q7Z460	CLAP1_HUMAN	CLASP1	CLIP-associating protein 1	18	15	1.15556e+06
Q7Z478	DHX29_HUMAN	DHX29	ATP-dependent RNA helicase DHX29	19	18	2.38663e+06
Q7Z4G1	COMD6_HUMAN	COMMD6	COMM domain-containing protein 6	2	2	69938.8
Q7Z4H3	HDDC2_HUMAN	HDDC2	5'-deoxynucleotidase HDDC2	3	3	9130.4
Q7Z4H7	HAUS6_HUMAN	HAUS6	HAUS augmin-like complex subunit 6	11	11	926310
Q7Z4H8	PLGT3_HUMAN	POGLUT3	Protein O-glucosyltransferase 3	9	9	432955
Q7Z4L5	TT21B_HUMAN	TTC21B	Tetratricopeptide repeat protein 21B	2	2	2405.24
Q7Z4N8	P4HA3_HUMAN	P4HA3	Prolyl 4-hydroxylase subunit alpha-3	1	1	11548.5
Q7Z4Q2	HEAT3_HUMAN	HEATR3	HEAT repeat-containing protein 3	11	11	1.43213e+06
Q7Z4R8	CF120_HUMAN	C6orf120	UPF0669 protein C6orf120	1	1	10147.3
Q7Z4S6	KI21A_HUMAN	KIF21A	Kinesin-like protein KIF21A	19	17	3.79713e+06
Q7Z4V5	HDGR2_HUMAN	HDGFL2	Hepatoma-derived growth factor-related protein 2	9	9	1.3442e+07
Q7Z4W1	DCXR_HUMAN	DCXR	L-xylulose reductase	7	7	664695
Q7Z569	BRAP_HUMAN	BRAP	BRCA1-associated protein	9	8	6.9076e+06
Q7Z589	EMSY_HUMAN	EMSY	BRCA2-interacting transcriptional repressor EMSY	5	5	834295
