Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57373.raw
Q6UXH1	CREL2_HUMAN	CRELD2	Protein disulfide isomerase CRELD2	5	5	361871
Q6UXN9	WDR82_HUMAN	WDR82	WD repeat-containing protein 82	7	7	594800
Q6UXV4	MIC27_HUMAN	APOOL	MICOS complex subunit MIC27	6	6	221408
Q6V1X1	DPP8_HUMAN	DPP8	Dipeptidyl peptidase 8	3	3	221688
Q6VMQ6	MCAF1_HUMAN	ATF7IP	Activating transcription factor 7-interacting protein 1	5	5	7923.65
Q6VN20	RBP10_HUMAN	RANBP10	Ran-binding protein 10	5	5	194286
Q6VY07	PACS1_HUMAN	PACS1	Phosphofurin acidic cluster sorting protein 1	10	10	332945
Q6WCQ1	MPRIP_HUMAN	MPRIP	Myosin phosphatase Rho-interacting protein	10	10	140090
Q6WKZ4	RFIP1_HUMAN	RAB11FIP1	Rab11 family-interacting protein 1	12	11	841811
Q6WNK7	SUS1_YEAST	SUS1	Transcription and mRNA export factor SUS1	2	2	495636
Q6XE24	RBMS3_HUMAN	RBMS3	RNA-binding motif, single-stranded-interacting protein 3	2	1	11020.9
Q6XQN6	PNCB_HUMAN	NAPRT	Nicotinate phosphoribosyltransferase	8	8	1.3108e+06
Q6XZF7	DNMBP_HUMAN	DNMBP	Dynamin-binding protein	2	2	183265
Q6Y1H2	HACD2_HUMAN	HACD2	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2	1	1	6.68724e+06
Q6Y7W6	GGYF2_HUMAN	GIGYF2	GRB10-interacting GYF protein 2	16	16	4.78682e+06
Q6YHK3	CD109_HUMAN	CD109	CD109 antigen	19	19	1.44339e+06
Q6YHU6	THADA_HUMAN	THADA	Thyroid adenoma-associated protein	5	5	1.40492e+06
Q6YN16	HSDL2_HUMAN	HSDL2	Hydroxysteroid dehydrogenase-like protein 2	15	15	2.30593e+06
Q6YP21	KAT3_HUMAN	KYAT3	Kynurenine--oxoglutarate transaminase 3	5	5	269973
Q6ZMB5	T184A_HUMAN	TMEM184A	Transmembrane protein 184A	1	1	7433.15
Q6ZMI0	PPR21_HUMAN	PPP1R21	Protein phosphatase 1 regulatory subunit 21	2	2	179711
Q6ZMK1	CYHR1_HUMAN	CYHR1	Cysteine and histidine-rich protein 1	1	1	6701.52
Q6ZMP0	THSD4_HUMAN	THSD4	Thrombospondin type-1 domain-containing protein 4	4	4	1.12059e+06
Q6ZN18	AEBP2_HUMAN	AEBP2	Zinc finger protein AEBP2	1	1	1610.97
Q6ZN55	ZN574_HUMAN	ZNF574	Zinc finger protein 574	2	2	424850
Q6ZNB6	NFXL1_HUMAN	NFXL1	NF-X1-type zinc finger protein NFXL1	11	11	155707
Q6ZNJ1	NBEL2_HUMAN	NBEAL2	Neurobeachin-like protein 2	5	5	1.17988e+06
Q6ZRI6	CO039_HUMAN	C15orf39	Uncharacterized protein C15orf39	2	2	4824.2
Q6ZRP7	QSOX2_HUMAN	QSOX2	Sulfhydryl oxidase 2	10	10	3.22104e+06
Q6ZRQ5	MMS22_HUMAN	MMS22L	Protein MMS22-like	4	4	714160
Q6ZRS2	SRCAP_HUMAN	SRCAP	Helicase SRCAP	8	8	2.81717e+06
Q6ZRV2	FA83H_HUMAN	FAM83H	Protein FAM83H	4	4	4.74539e+06
Q6ZS17	RIPR1_HUMAN	RIPOR1	Rho family-interacting cell polarization regulator 1	2	2	147543
Q6ZSJ8	CA122_HUMAN	C1orf122	Uncharacterized protein C1orf122	2	2	85179.7
Q6ZSR9	YJ005_HUMAN		Uncharacterized protein FLJ45252	3	3	1.06466e+06
Q6ZSZ5	ARHGI_HUMAN	ARHGEF18	Rho guanine nucleotide exchange factor 18	2	2	1.40862e+06
Q6ZT21	TMPPE_HUMAN	TMPPE	Transmembrane protein with metallophosphoesterase domain	1	1	1758.66
Q6ZTW0	TPGS1_HUMAN	TPGS1	Tubulin polyglutamylase complex subunit 1	1	1	2520.21
Q6ZU35	CRACD_HUMAN	CRACD	Capping protein inhibiting regulator of actin dynamics	1	1	1767.27
Q6ZU65	UBN2_HUMAN	UBN2	Ubinuclein-2	2	2	1821.42
Q6ZUM4	RHG27_HUMAN	ARHGAP27	Rho GTPase-activating protein 27	2	2	186731
Q6ZVM7	TM1L2_HUMAN	TOM1L2	TOM1-like protein 2	3	3	19721.6
Q6ZW49	PAXI1_HUMAN	PAXIP1	PAX-interacting protein 1	1	1	45925.3
Q6ZXV5	TMTC3_HUMAN	TMTC3	Protein O-mannosyl-transferase TMTC3	7	7	4.68657e+06
Q709C8	VP13C_HUMAN	VPS13C	Vacuolar protein sorting-associated protein 13C	19	19	2.73245e+06
Q709F0	ACD11_HUMAN	ACAD11	Acyl-CoA dehydrogenase family member 11	4	4	216122
Q70CQ2	UBP34_HUMAN	USP34	Ubiquitin carboxyl-terminal hydrolase 34	12	12	1.49927e+06
Q70E73	RAPH1_HUMAN	RAPH1	Ras-associated and pleckstrin homology domains-containing protein 1	8	8	213033
Q70EL4	UBP43_HUMAN	USP43	Ubiquitin carboxyl-terminal hydrolase 43	2	2	52728.2
Q70J99	UN13D_HUMAN	UNC13D	Protein unc-13 homolog D	5	5	662146
Q70UQ0	IKIP_HUMAN	IKBIP	Inhibitor of nuclear factor kappa-B kinase-interacting protein	13	13	2.99147e+07
Q70Z53	F10C1_HUMAN	FRA10AC1	Protein FRA10AC1	1	1	10653.5
Q712K3	UB2R2_HUMAN	UBE2R2	Ubiquitin-conjugating enzyme E2 R2	3	3	1.57903e+06
Q71RC2	LARP4_HUMAN	LARP4	La-related protein 4	10	10	2.88018e+06
Q71RG4	TMUB2_HUMAN	TMUB2	Transmembrane and ubiquitin-like domain-containing protein 2	1	1	8.58911e+06
Q71SY5	MED25_HUMAN	MED25	Mediator of RNA polymerase II transcription subunit 25	3	3	349625
Q71UM5	RS27L_HUMAN	RPS27L	40S ribosomal protein S27-like	1	1	828256
Q75N03	HAKAI_HUMAN	CBLL1	E3 ubiquitin-protein ligase Hakai	5	5	127288
Q75QN2	INT8_HUMAN	INTS8	Integrator complex subunit 8	4	4	4.18526e+06
Q75VN4	H2B_ZHASC	histh2b	Histone H2B	1	0	5.44394e+07
Q765P7	MTSS2_HUMAN	MTSS2	Protein MTSS 2	2	2	82895.8
Q76FK4	NOL8_HUMAN	NOL8	Nucleolar protein 8	12	12	1.07827e+06
Q76L83	ASXL2_HUMAN	ASXL2	Putative Polycomb group protein ASXL2	2	2	1807.81
Q76LX8	ATS13_HUMAN	ADAMTS13	A disintegrin and metalloproteinase with thrombospondin motifs 13	1	1	14017.2
Q7KZ85	SPT6H_HUMAN	SUPT6H	Transcription elongation factor SPT6	27	27	3.81412e+06
Q7KZF4	SND1_HUMAN	SND1	Staphylococcal nuclease domain-containing protein 1	30	30	1.44032e+07
Q7KZI7	MARK2_HUMAN	MARK2	Serine/threonine-protein kinase MARK2	21	19	1.82677e+06
Q7KZN9	COX15_HUMAN	COX15	Cytochrome c oxidase assembly protein COX15 homolog	5	5	2.47392e+06
Q7L014	DDX46_HUMAN	DDX46	Probable ATP-dependent RNA helicase DDX46	33	33	2.72549e+06
Q7L0Y3	TM10C_HUMAN	TRMT10C	tRNA methyltransferase 10 homolog C	16	16	1.65648e+06
Q7L1Q6	BZW1_HUMAN	BZW1	Basic leucine zipper and W2 domain-containing protein 1	13	12	5.98763e+06
Q7L1S5	CHST9_HUMAN	CHST9	Carbohydrate sulfotransferase 9	1	1	1.04704e+07
Q7L1T6	NB5R4_HUMAN	CYB5R4	Cytochrome b5 reductase 4	2	2	195674
Q7L1W4	LRC8D_HUMAN	LRRC8D	Volume-regulated anion channel subunit LRRC8D	8	8	113283
Q7L266	ASGL1_HUMAN	ASRGL1	Isoaspartyl peptidase/L-asparaginase	3	3	93198
Q7L2E3	DHX30_HUMAN	DHX30	ATP-dependent RNA helicase DHX30	32	32	1.71739e+06
Q7L2H7	EIF3M_HUMAN	EIF3M	Eukaryotic translation initiation factor 3 subunit M	8	8	4.49156e+06
Q7L2J0	MEPCE_HUMAN	MEPCE	7SK snRNA methylphosphate capping enzyme	14	14	1.20774e+06
Q7L3B6	CD37L_HUMAN	CDC37L1	Hsp90 co-chaperone Cdc37-like 1	2	2	69612
Q7L4I2	RSRC2_HUMAN	RSRC2	Arginine/serine-rich coiled-coil protein 2	4	4	694963
Q7L523	RRAGA_HUMAN	RRAGA	Ras-related GTP-binding protein A	3	0	339763
Q7L576	CYFP1_HUMAN	CYFIP1	Cytoplasmic FMR1-interacting protein 1	22	14	1.79026e+06
Q7L592	NDUF7_HUMAN	NDUFAF7	Protein arginine methyltransferase NDUFAF7, mitochondrial	6	6	1.37836e+06
Q7L5A8	FA2H_HUMAN	FA2H	Fatty acid 2-hydroxylase	2	2	35563.3
Q7L5D6	GET4_HUMAN	GET4	Golgi to ER traffic protein 4 homolog	4	4	79809.8
Q7L5L3	GDPD3_HUMAN	GDPD3	Lysophospholipase D GDPD3	3	3	79790.9
Q7L5N1	CSN6_HUMAN	COPS6	COP9 signalosome complex subunit 6	8	8	896107
Q7L5Y1	ENOF1_HUMAN	ENOSF1	Mitochondrial enolase superfamily member 1	8	8	398445
Q7L5Y9	MAEA_HUMAN	MAEA	E3 ubiquitin-protein transferase MAEA	2	2	4467.82
Q7L775	EPMIP_HUMAN	EPM2AIP1	EPM2A-interacting protein 1	3	3	181839
Q7L7V1	DHX32_HUMAN	DHX32	Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX32	3	3	58843.4
Q7L7X3	TAOK1_HUMAN	TAOK1	Serine/threonine-protein kinase TAO1	8	7	1.92622e+06
Q7L8L6	FAKD5_HUMAN	FASTKD5	FAST kinase domain-containing protein 5, mitochondrial	6	6	344785
Q7L8W6	DPH6_HUMAN	DPH6	Diphthine--ammonia ligase	1	1	12410
Q7L9L4;Q9H8S9	MOB1A_HUMAN;MOB1B_HUMAN	MOB1A;MOB1B	MOB kinase activator 1B	4	0	1.00158e+06
Q7LBC6	KDM3B_HUMAN	KDM3B	Lysine-specific demethylase 3B	15	14	634273
Q7LBR1	CHM1B_HUMAN	CHMP1B	Charged multivesicular body protein 1b	3	3	1.85145e+06
Q7LG56	RIR2B_HUMAN	RRM2B	Ribonucleoside-diphosphate reductase subunit M2 B	3	3	1.34602e+06
Q7LGA3	HS2ST_HUMAN	HS2ST1	Heparan sulfate 2-O-sulfotransferase 1	2	2	3651.36
Q7RTP0	NIPA1_HUMAN	NIPA1	Magnesium transporter NIPA1	2	2	1.38062e+06
Q7RTP6	MICA3_HUMAN	MICAL3	[F-actin]-monooxygenase MICAL3	7	7	1.18558e+06
Q7RTV0	PHF5A_HUMAN	PHF5A	PHD finger-like domain-containing protein 5A	4	4	4.6177e+06
Q7Z2E3	APTX_HUMAN	APTX	Aprataxin	5	5	587173
Q7Z2K6	ERMP1_HUMAN	ERMP1	Endoplasmic reticulum metallopeptidase 1	13	13	3.1899e+06
Q7Z2K8	GRIN1_HUMAN	GPRIN1	G protein-regulated inducer of neurite outgrowth 1	1	1	42949.9
Q7Z2T5	TRM1L_HUMAN	TRMT1L	TRMT1-like protein	14	14	4.7664e+06
Q7Z2W4	ZCCHV_HUMAN	ZC3HAV1	Zinc finger CCCH-type antiviral protein 1	23	23	1.33652e+07
Q7Z2W9	RM21_HUMAN	MRPL21	39S ribosomal protein L21, mitochondrial	3	3	982245
Q7Z2Z2	EFL1_HUMAN	EFL1	Elongation factor-like GTPase 1	17	17	1.10925e+06
Q7Z309	F122B_HUMAN	FAM122B	Protein FAM122B	2	2	8825.97
Q7Z333	SETX_HUMAN	SETX	Probable helicase senataxin	21	21	2.12612e+06
Q7Z388	D19L4_HUMAN	DPY19L4	Probable C-mannosyltransferase DPY19L4	1	1	52726.9
Q7Z392	TPC11_HUMAN	TRAPPC11	Trafficking protein particle complex subunit 11	5	5	456948
Q7Z3B3	KANL1_HUMAN	KANSL1	KAT8 regulatory NSL complex subunit 1	1	1	3224.41
Q7Z3B4	NUP54_HUMAN	NUP54	Nucleoporin p54	13	13	7.58492e+06
Q7Z3C6	ATG9A_HUMAN	ATG9A	Autophagy-related protein 9A	5	5	79254.6
Q7Z3J2	VP35L_HUMAN	VPS35L	VPS35 endosomal protein sorting factor-like	5	5	318998
Q7Z3K3	POGZ_HUMAN	POGZ	Pogo transposable element with ZNF domain	11	11	366406
Q7Z3T8	ZFY16_HUMAN	ZFYVE16	Zinc finger FYVE domain-containing protein 16	7	7	154830
Q7Z3U7	MON2_HUMAN	MON2	Protein MON2 homolog	15	15	665987
Q7Z3V4	UBE3B_HUMAN	UBE3B	Ubiquitin-protein ligase E3B	2	2	4023.02
Q7Z401	MYCPP_HUMAN	DENND4A	C-myc promoter-binding protein	5	5	7086.6
Q7Z417	NUFP2_HUMAN	NUFIP2	Nuclear fragile X mental retardation-interacting protein 2	17	17	1.66182e+07
Q7Z422	SZRD1_HUMAN	SZRD1	SUZ domain-containing protein 1	6	6	2.72842e+06
Q7Z434	MAVS_HUMAN	MAVS	Mitochondrial antiviral-signaling protein	8	8	1.12788e+06
Q7Z460	CLAP1_HUMAN	CLASP1	CLIP-associating protein 1	18	17	1.36998e+06
Q7Z478	DHX29_HUMAN	DHX29	ATP-dependent RNA helicase DHX29	20	19	2.01902e+06
Q7Z4G1	COMD6_HUMAN	COMMD6	COMM domain-containing protein 6	2	2	59594.5
Q7Z4H3	HDDC2_HUMAN	HDDC2	5'-deoxynucleotidase HDDC2	3	3	678986
Q7Z4H7	HAUS6_HUMAN	HAUS6	HAUS augmin-like complex subunit 6	9	9	1.39516e+06
Q7Z4H8	PLGT3_HUMAN	POGLUT3	Protein O-glucosyltransferase 3	7	7	428299
Q7Z4Q2	HEAT3_HUMAN	HEATR3	HEAT repeat-containing protein 3	9	9	4.91499e+06
Q7Z4R8	CF120_HUMAN	C6orf120	UPF0669 protein C6orf120	1	1	52061.6
Q7Z4S6	KI21A_HUMAN	KIF21A	Kinesin-like protein KIF21A	17	16	878433
Q7Z4V5	HDGR2_HUMAN	HDGFL2	Hepatoma-derived growth factor-related protein 2	6	6	615990
Q7Z4W1	DCXR_HUMAN	DCXR	L-xylulose reductase	6	6	1.03196e+06
Q7Z569	BRAP_HUMAN	BRAP	BRCA1-associated protein	7	6	158737
Q7Z589	EMSY_HUMAN	EMSY	BRCA2-interacting transcriptional repressor EMSY	8	8	776722
Q7Z5G4	GOGA7_HUMAN	GOLGA7	Golgin subfamily A member 7	4	3	635412
Q7Z5J4	RAI1_HUMAN	RAI1	Retinoic acid-induced protein 1	5	5	5733.43
Q7Z5K2	WAPL_HUMAN	WAPL	Wings apart-like protein homolog	15	15	646217
Q7Z5L9	I2BP2_HUMAN	IRF2BP2	Interferon regulatory factor 2-binding protein 2	11	7	549330
Q7Z6B0	CCD91_HUMAN	CCDC91	Coiled-coil domain-containing protein 91	1	1	396663
Q7Z6B7	SRGP1_HUMAN	SRGAP1	SLIT-ROBO Rho GTPase-activating protein 1	6	5	277624
Q7Z6E9	RBBP6_HUMAN	RBBP6	E3 ubiquitin-protein ligase RBBP6	15	15	1.30655e+06
Q7Z6I8	CE024_HUMAN	C5orf24	UPF0461 protein C5orf24	1	1	66178.5
Q7Z6J9	SEN54_HUMAN	TSEN54	tRNA-splicing endonuclease subunit Sen54	2	2	8421.02
Q7Z6K3	PTAR1_HUMAN	PTAR1	Protein prenyltransferase alpha subunit repeat-containing protein 1	2	2	1.02385e+06
Q7Z6K5	ARPIN_HUMAN	ARPIN	Arpin	5	5	570581
Q7Z6M1	RABEK_HUMAN	RABEPK	Rab9 effector protein with kelch motifs	9	9	359917
Q7Z6M4	MTEF4_HUMAN	MTERF4	Transcription termination factor 4, mitochondrial	2	2	246863
Q7Z6V5	ADAT2_HUMAN	ADAT2	tRNA-specific adenosine deaminase 2	1	1	340742
Q7Z6Z7	HUWE1_HUMAN	HUWE1	E3 ubiquitin-protein ligase HUWE1	82	82	1.45032e+08
Q7Z739	YTHD3_HUMAN	YTHDF3	YTH domain-containing family protein 3	7	4	871749
Q7Z7A3	CTU1_HUMAN	CTU1	Cytoplasmic tRNA 2-thiolation protein 1	2	2	5534.42
Q7Z7C8	TAF8_HUMAN	TAF8	Transcription initiation factor TFIID subunit 8	3	3	48064.5
Q7Z7E8	UB2Q1_HUMAN	UBE2Q1	Ubiquitin-conjugating enzyme E2 Q1	1	1	269891
Q7Z7F0	KHDC4_HUMAN	KHDC4	KH homology domain-containing protein 4	4	4	26096.4
Q7Z7F7	RM55_HUMAN	MRPL55	39S ribosomal protein L55, mitochondrial	2	2	763385
Q7Z7H5	TMED4_HUMAN	TMED4	Transmembrane emp24 domain-containing protein 4	3	3	1.20902e+06
Q7Z7H8	RM10_HUMAN	MRPL10	39S ribosomal protein L10, mitochondrial	6	6	899457
Q7Z7K0	COXM1_HUMAN	CMC1	COX assembly mitochondrial protein homolog	1	1	51480.2
Q7Z7K6	CENPV_HUMAN	CENPV	Centromere protein V	6	6	723928
Q7Z7L1	SLN11_HUMAN	SLFN11	Schlafen family member 11	3	2	145165
Q7Z7N9	T179B_HUMAN	TMEM179B	Transmembrane protein 179B	1	1	48105.1
Q86SF2	GALT7_HUMAN	GALNT7	N-acetylgalactosaminyltransferase 7	8	8	3.09722e+06
Q86SQ0	PHLB2_HUMAN	PHLDB2	Pleckstrin homology-like domain family B member 2	21	21	660768
Q86SQ4	AGRG6_HUMAN	ADGRG6	Adhesion G-protein coupled receptor G6	1	1	735736
Q86SX3	TEDC1_HUMAN	TEDC1	Tubulin epsilon and delta complex protein 1	2	2	52871.7
Q86SX6	GLRX5_HUMAN	GLRX5	Glutaredoxin-related protein 5, mitochondrial	3	3	523616
Q86SZ2	TPC6B_HUMAN	TRAPPC6B	Trafficking protein particle complex subunit 6B	3	3	109410
Q86T03	PP4P1_HUMAN	PIP4P1	Type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase	4	3	232384
Q86T24	KAISO_HUMAN	ZBTB33	Transcriptional regulator Kaiso	2	2	2504.41
Q86TB9	PATL1_HUMAN	PATL1	Protein PAT1 homolog 1	8	8	1.00619e+06
Q86TC9	MYPN_HUMAN	MYPN	Myopalladin	15	15	571065
Q86TI2	DPP9_HUMAN	DPP9	Dipeptidyl peptidase 9	10	10	1.42447e+06
Q86TM6	SYVN1_HUMAN	SYVN1	E3 ubiquitin-protein ligase synoviolin	1	1	207782
Q86TN4	TRPT1_HUMAN	TRPT1	tRNA 2'-phosphotransferase 1	2	2	9548.76
Q86TP1	PRUN1_HUMAN	PRUNE1	Exopolyphosphatase PRUNE1	5	5	133240
Q86TU7	SETD3_HUMAN	SETD3	Actin-histidine N-methyltransferase	14	14	993622
Q86TW2	ADCK1_HUMAN	ADCK1	AarF domain-containing protein kinase 1	2	2	10443.1
Q86TX2	ACOT1_HUMAN	ACOT1	Acyl-coenzyme A thioesterase 1	7	1	1.14869e+06
Q86U28	ISCA2_HUMAN	ISCA2	Iron-sulfur cluster assembly 2 homolog, mitochondrial	5	5	54724.3
Q86U38	NOP9_HUMAN	NOP9	Nucleolar protein 9	10	10	322077
Q86U42	PABP2_HUMAN	PABPN1	Polyadenylate-binding protein 2	4	4	2.04265e+06
Q86U44	MTA70_HUMAN	METTL3	N6-adenosine-methyltransferase catalytic subunit	11	11	2.35965e+06
Q86U70	LDB1_HUMAN	LDB1	LIM domain-binding protein 1	2	1	136022
Q86U86	PB1_HUMAN	PBRM1	Protein polybromo-1	17	17	604300
Q86U90	YRDC_HUMAN	YRDC	YrdC domain-containing protein, mitochondrial	4	4	660833
Q86UA1	PRP39_HUMAN	PRPF39	Pre-mRNA-processing factor 39	4	4	168817
Q86UE4	LYRIC_HUMAN	MTDH	Protein LYRIC	19	19	1.72966e+06
Q86UK7	ZN598_HUMAN	ZNF598	E3 ubiquitin-protein ligase ZNF598	16	16	651317
Q86UL3	GPAT4_HUMAN	GPAT4	Glycerol-3-phosphate acyltransferase 4	6	6	122921
Q86UP2	KTN1_HUMAN	KTN1	Kinectin	47	47	2.89363e+07
Q86US8	EST1A_HUMAN	SMG6	Telomerase-binding protein EST1A	1	1	236843
Q86UT6	NLRX1_HUMAN	NLRX1	NLR family member X1	3	3	1.3236e+07
Q86UU0	BCL9L_HUMAN	BCL9L	B-cell CLL/lymphoma 9-like protein	6	6	174572
Q86UV5	UBP48_HUMAN	USP48	Ubiquitin carboxyl-terminal hydrolase 48	3	3	58579.1
Q86UX7	URP2_HUMAN	FERMT3	Fermitin family homolog 3	5	5	78156.6
Q86UY5	FA83A_HUMAN	FAM83A	Protein FAM83A	7	7	326823
Q86UY6	NAA40_HUMAN	NAA40	N-alpha-acetyltransferase 40	1	1	322534
Q86UY8	NT5D3_HUMAN	NT5DC3	5'-nucleotidase domain-containing protein 3	3	3	2.76769e+06
Q86V21	AACS_HUMAN	AACS	Acetoacetyl-CoA synthetase	12	12	612529
Q86V48	LUZP1_HUMAN	LUZP1	Leucine zipper protein 1	18	18	6.01748e+06
Q86V81	THOC4_HUMAN	ALYREF	THO complex subunit 4	8	8	3.7579e+06
Q86V85	GP180_HUMAN	GPR180	Integral membrane protein GPR180	2	2	5623.28
Q86V87	F16B2_HUMAN	FAM160B2	Protein FAM160B2	2	2	149460
Q86V88	MGDP1_HUMAN	MDP1	Magnesium-dependent phosphatase 1	2	2	207566
Q86VM9	ZCH18_HUMAN	ZC3H18	Zinc finger CCCH domain-containing protein 18	7	7	1.26242e+06
Q86VN1	VPS36_HUMAN	VPS36	Vacuolar protein-sorting-associated protein 36	10	10	297932
Q86VP6	CAND1_HUMAN	CAND1	Cullin-associated NEDD8-dissociated protein 1	31	29	5.13366e+06
Q86VQ1	GLCI1_HUMAN	GLCCI1	Glucocorticoid-induced transcript 1 protein	1	1	79064.9
Q86VR2	RETR3_HUMAN	RETREG3	Reticulophagy regulator 3	1	1	63169.6
Q86VS8	HOOK3_HUMAN	HOOK3	Protein Hook homolog 3	6	6	430353
Q86VU5	CMTD1_HUMAN	COMTD1	Catechol O-methyltransferase domain-containing protein 1	4	4	951000
Q86VW0	SESD1_HUMAN	SESTD1	SEC14 domain and spectrin repeat-containing protein 1	1	1	1310.68
Q86VX2	COMD7_HUMAN	COMMD7	COMM domain-containing protein 7	3	3	310478
Q86W34	AMZ2_HUMAN	AMZ2	Archaemetzincin-2	2	2	400650
Q86W42	THOC6_HUMAN	THOC6	THO complex subunit 6 homolog	9	9	827383
Q86W50	MET16_HUMAN	METTL16	RNA N6-adenosine-methyltransferase METTL16	8	8	3.04153e+06
Q86W56	PARG_HUMAN	PARG	Poly(ADP-ribose) glycohydrolase	8	8	836236
Q86W92	LIPB1_HUMAN	PPFIBP1	Liprin-beta-1	7	7	162548
Q86WA6	BPHL_HUMAN	BPHL	Valacyclovir hydrolase	3	3	2.54434e+06
Q86WA8	LONP2_HUMAN	LONP2	Lon protease homolog 2, peroxisomal	4	4	96599.8
Q86WB0	NIPA_HUMAN	ZC3HC1	Nuclear-interacting partner of ALK	10	10	277654
Q86WC4	OSTM1_HUMAN	OSTM1	Osteopetrosis-associated transmembrane protein 1	2	2	96634.8
Q86WJ1	CHD1L_HUMAN	CHD1L	Chromodomain-helicase-DNA-binding protein 1-like	9	9	2.77538e+06
Q86WQ0	NR2CA_HUMAN	NR2C2AP	Nuclear receptor 2C2-associated protein	2	2	95669.1
Q86WR0	CCD25_HUMAN	CCDC25	Coiled-coil domain-containing protein 25	6	6	491574
Q86WR7	PRSR2_HUMAN	PROSER2	Proline and serine-rich protein 2	3	3	48205.1
Q86WV6	STING_HUMAN	STING1	Stimulator of interferon genes protein	4	4	531130
Q86WX3	AROS_HUMAN	RPS19BP1	Active regulator of SIRT1	4	4	143169
Q86X10	RLGPB_HUMAN	RALGAPB	Ral GTPase-activating protein subunit beta	12	12	1.22336e+06
Q86X29	LSR_HUMAN	LSR	Lipolysis-stimulated lipoprotein receptor	9	9	249605
Q86X55	CARM1_HUMAN	CARM1	Histone-arginine methyltransferase CARM1	8	8	3.9094e+06
Q86X76	NIT1_HUMAN	NIT1	Deaminated glutathione amidase	8	8	972418
Q86XA9	HTR5A_HUMAN	HEATR5A	HEAT repeat-containing protein 5A	7	7	340520
Q86XI2	CNDG2_HUMAN	NCAPG2	Condensin-2 complex subunit G2	6	6	1.31826e+06
Q86XK3	SFR1_HUMAN	SFR1	Swi5-dependent recombination DNA repair protein 1 homolog	2	2	8162.08
Q86XL3	ANKL2_HUMAN	ANKLE2	Ankyrin repeat and LEM domain-containing protein 2	12	12	2.32539e+06
Q86XP3	DDX42_HUMAN	DDX42	ATP-dependent RNA helicase DDX42	22	22	953539
Q86XR8	CEP57_HUMAN	CEP57	Centrosomal protein of 57 kDa	1	1	60134.1
Q86XZ4	SPAS2_HUMAN	SPATS2	Spermatogenesis-associated serine-rich protein 2	10	10	291255
Q86Y07	VRK2_HUMAN	VRK2	Serine/threonine-protein kinase VRK2	4	4	41208.8
Q86Y37	CACL1_HUMAN	CACUL1	CDK2-associated and cullin domain-containing protein 1	4	4	5699.91
Q86Y39	NDUAB_HUMAN	NDUFA11	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11	4	4	426418
Q86Y56	DAAF5_HUMAN	DNAAF5	Dynein assembly factor 5, axonemal	9	9	3.33258e+06
Q86Y79	PTH_HUMAN	PTRH1	Probable peptidyl-tRNA hydrolase	3	3	246745
Q86Y82	STX12_HUMAN	STX12	Syntaxin-12	5	5	1.07854e+07
Q86Y91	KI18B_HUMAN	KIF18B	Kinesin-like protein KIF18B	1	1	4208.9
Q86YH6	DLP1_HUMAN	PDSS2	Decaprenyl-diphosphate synthase subunit 2	1	1	3248.46
Q86YP4	P66A_HUMAN	GATAD2A	Transcriptional repressor p66-alpha	18	16	676658
Q86YQ8	CPNE8_HUMAN	CPNE8	Copine-8	9	5	3.62301e+06
Q86YS7	C2CD5_HUMAN	C2CD5	C2 domain-containing protein 5	3	3	10482.3
Q86YT6	MIB1_HUMAN	MIB1	E3 ubiquitin-protein ligase MIB1	6	5	4574.94
Q86YV9	HPS6_HUMAN	HPS6	Hermansky-Pudlak syndrome 6 protein	6	6	3.51442e+06
Q86Z02	HIPK1_HUMAN	HIPK1	Homeodomain-interacting protein kinase 1	2	2	4477.07
Q86ZR7	YKD3A_YEAST	YKL033W-A	Probable pseudouridine-5'-phosphatase YKL033W-A	5	5	2.89724e+06
Q89AS3	GYRA_BUCBP	gyrA	DNA gyrase subunit A	1	1	197668
Q8IU81	I2BP1_HUMAN	IRF2BP1	Interferon regulatory factor 2-binding protein 1	4	4	72777.2
Q8IU85	KCC1D_HUMAN	CAMK1D	Calcium/calmodulin-dependent protein kinase type 1D	4	3	127530
Q8IUC4	RHPN2_HUMAN	RHPN2	Rhophilin-2	1	1	5393.43
Q8IUD2	RB6I2_HUMAN	ERC1	ELKS/Rab6-interacting/CAST family member 1	22	18	1.17706e+06
Q8IUF1;Q9BRT8	CBWD1_HUMAN;CBWD2_HUMAN	CBWD1;CBWD2	COBW domain-containing protein 2	3	0	3.86571e+06
Q8IUF8	RIOX2_HUMAN	RIOX2	Ribosomal oxygenase 2	2	2	9383.18
Q8IUH4	ZDH13_HUMAN	ZDHHC13	Palmitoyltransferase ZDHHC13	3	2	81092
Q8IUI8	CRLF3_HUMAN	CRLF3	Cytokine receptor-like factor 3	2	2	53527
Q8IUR0	TPPC5_HUMAN	TRAPPC5	Trafficking protein particle complex subunit 5	4	4	1.41854e+06
Q8IUR7	ARMC8_HUMAN	ARMC8	Armadillo repeat-containing protein 8	9	9	335198
Q8IUX1	T126B_HUMAN	TMEM126B	Complex I assembly factor TMEM126B, mitochondrial	1	1	22650.2
