Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57366.raw
Q8N766	EMC1_HUMAN	EMC1	ER membrane protein complex subunit 1	11	11	1.94887e+06
Q8N7H5	PAF1_HUMAN	PAF1	RNA polymerase II-associated factor 1 homolog	13	13	1.90781e+06
Q8N7X0	ADGB_HUMAN	ADGB	Androglobin	1	1	236195
Q8N806	UBR7_HUMAN	UBR7	Putative E3 ubiquitin-protein ligase UBR7	7	7	6.16495e+06
Q8N884	CGAS_HUMAN	CGAS	Cyclic GMP-AMP synthase	8	8	1.3097e+06
Q8N8A6	DDX51_HUMAN	DDX51	ATP-dependent RNA helicase DDX51	11	11	97082.1
Q8N8D1	PDCD7_HUMAN	PDCD7	Programmed cell death protein 7	1	1	56259.5
Q8N8S7	ENAH_HUMAN	ENAH	Protein enabled homolog	9	9	470841
Q8N8U2	CDYL2_HUMAN	CDYL2	Chromodomain Y-like protein 2	3	3	4.38714e+06
Q8N954	GPT11_HUMAN	GPATCH11	G patch domain-containing protein 11	2	2	4329.85
Q8N983	RM43_HUMAN	MRPL43	39S ribosomal protein L43, mitochondrial	7	7	1.78917e+07
Q8N999	CL029_HUMAN	C12orf29	Uncharacterized protein C12orf29	3	3	12937.3
Q8N9B5	JMY_HUMAN	JMY	Junction-mediating and -regulatory protein	3	3	104770
Q8N9F7	GDPD1_HUMAN	GDPD1	Lysophospholipase D GDPD1	2	2	44379
Q8N9M1	CS047_HUMAN	C19orf47	Uncharacterized protein C19orf47	4	4	55416.9
Q8N9N2	ASCC1_HUMAN	ASCC1	Activating signal cointegrator 1 complex subunit 1	3	3	1.07424e+07
Q8N9N7	LRC57_HUMAN	LRRC57	Leucine-rich repeat-containing protein 57	4	4	420512
Q8N9N8	EIF1A_HUMAN	EIF1AD	Probable RNA-binding protein EIF1AD	2	2	264913
Q8N9T8	KRI1_HUMAN	KRI1	Protein KRI1 homolog	9	9	382516
Q8NAF0	ZN579_HUMAN	ZNF579	Zinc finger protein 579	2	2	9072.9
Q8NAV1	PR38A_HUMAN	PRPF38A	Pre-mRNA-splicing factor 38A	4	4	195363
Q8NB15	ZN511_HUMAN	ZNF511	Zinc finger protein 511	1	1	1055.72
Q8NB16	MLKL_HUMAN	MLKL	Mixed lineage kinase domain-like protein	14	14	1.05398e+06
Q8NB37	GALD1_HUMAN	GATD1	Glutamine amidotransferase-like class 1 domain-containing protein 1	1	1	104397
Q8NB46	ANR52_HUMAN	ANKRD52	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C	2	2	51035.8
Q8NB49	AT11C_HUMAN	ATP11C	Phospholipid-transporting ATPase IG	5	5	99815
Q8NB78	KDM1B_HUMAN	KDM1B	Lysine-specific histone demethylase 1B	1	1	2048.53
Q8NB90	AFG2H_HUMAN	SPATA5	ATPase family protein 2 homolog	9	9	3.54934e+06
Q8NBF2	NHLC2_HUMAN	NHLRC2	NHL repeat-containing protein 2	11	11	1.79501e+06
Q8NBF6	AVL9_HUMAN	AVL9	Late secretory pathway protein AVL9 homolog	2	2	956752
Q8NBI6	XXLT1_HUMAN	XXYLT1	Xyloside xylosyltransferase 1	3	3	212981
Q8NBJ4	GOLM1_HUMAN	GOLM1	Golgi membrane protein 1	6	6	167268
Q8NBJ5	GT251_HUMAN	COLGALT1	Procollagen galactosyltransferase 1	23	23	4.1076e+06
Q8NBJ7	SUMF2_HUMAN	SUMF2	Inactive C-alpha-formylglycine-generating enzyme 2	6	6	464021
Q8NBK3	SUMF1_HUMAN	SUMF1	Formylglycine-generating enzyme	4	4	102000
Q8NBL1	PGLT1_HUMAN	POGLUT1	Protein O-glucosyltransferase 1	4	4	1.31501e+06
Q8NBM4	UBAC2_HUMAN	UBAC2	Ubiquitin-associated domain-containing protein 2	4	4	1.09801e+06
Q8NBN3	TM87A_HUMAN	TMEM87A	Transmembrane protein 87A	8	8	1.50232e+06
Q8NBN7	RDH13_HUMAN	RDH13	Retinol dehydrogenase 13	6	6	321326
Q8NBP0	TTC13_HUMAN	TTC13	Tetratricopeptide repeat protein 13	1	1	84891.4
Q8NBP7	PCSK9_HUMAN	PCSK9	Proprotein convertase subtilisin/kexin type 9	2	2	1.02819e+06
Q8NBQ5	DHB11_HUMAN	HSD17B11	Estradiol 17-beta-dehydrogenase 11	10	10	921869
Q8NBS9	TXND5_HUMAN	TXNDC5	Thioredoxin domain-containing protein 5	13	13	1.182e+07
Q8NBU5	ATAD1_HUMAN	ATAD1	ATPase family AAA domain-containing protein 1	9	9	759828
Q8NBW4	S38A9_HUMAN	SLC38A9	Sodium-coupled neutral amino acid transporter 9	1	1	4047.85
Q8NBX0	SCPDL_HUMAN	SCCPDH	Saccharopine dehydrogenase-like oxidoreductase	2	2	58827.7
Q8NBZ7	UXS1_HUMAN	UXS1	UDP-glucuronic acid decarboxylase 1	2	2	4.81002e+06
Q8NC42	RN149_HUMAN	RNF149	E3 ubiquitin-protein ligase RNF149	1	1	45918.7
Q8NC51	PAIRB_HUMAN	SERBP1	Plasminogen activator inhibitor 1 RNA-binding protein	18	18	5.5456e+06
Q8NC54	KCT2_HUMAN	KCT2	Keratinocyte-associated transmembrane protein 2	1	1	97497.4
Q8NC56	LEMD2_HUMAN	LEMD2	LEM domain-containing protein 2	9	9	2.91918e+07
Q8NC60	NOA1_HUMAN	NOA1	Nitric oxide-associated protein 1	2	2	55867.5
Q8NC96	NECP1_HUMAN	NECAP1	Adaptin ear-binding coat-associated protein 1	1	1	996152
Q8NCA5	FA98A_HUMAN	FAM98A	Protein FAM98A	5	5	1.88417e+06
Q8NCC3	PAG15_HUMAN	PLA2G15	Phospholipase A2 group XV	1	1	1258.35
Q8NCE0	SEN2_HUMAN	TSEN2	tRNA-splicing endonuclease subunit Sen2	3	3	89432.8
Q8NCE2	MTMRE_HUMAN	MTMR14	Myotubularin-related protein 14	1	1	914.028
Q8NCF5	NF2IP_HUMAN	NFATC2IP	NFATC2-interacting protein	2	2	139321
Q8NCG7	DGLB_HUMAN	DAGLB	Diacylglycerol lipase-beta	5	5	1.52831e+06
Q8NCH0	CHSTE_HUMAN	CHST14	Carbohydrate sulfotransferase 14	3	3	337327
Q8NCN4	RN169_HUMAN	RNF169	E3 ubiquitin-protein ligase RNF169	2	2	98695.9
Q8NCN5	PDPR_HUMAN	PDPR	Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial	7	7	418783
Q8NCW5	NNRE_HUMAN	NAXE	NAD(P)H-hydrate epimerase	11	11	1.15265e+07
Q8ND04	SMG8_HUMAN	SMG8	Protein SMG8	2	2	415068
Q8ND24	RN214_HUMAN	RNF214	RING finger protein 214	3	3	41300.6
Q8ND56	LS14A_HUMAN	LSM14A	Protein LSM14 homolog A	5	4	844063
Q8NDD1	CA131_HUMAN	C1orf131	Uncharacterized protein C1orf131	3	3	844993
Q8NDH3	PEPL1_HUMAN	NPEPL1	Probable aminopeptidase NPEPL1	5	5	351727
Q8NDI1	EHBP1_HUMAN	EHBP1	EH domain-binding protein 1	2	2	4959.64
Q8NDT2	RB15B_HUMAN	RBM15B	Putative RNA-binding protein 15B	2	2	3322.92
Q8NDX5	PHC3_HUMAN	PHC3	Polyhomeotic-like protein 3	3	2	276772
Q8NDX6	ZN740_HUMAN	ZNF740	Zinc finger protein 740	2	2	69752.7
Q8NDZ4	DIK2A_HUMAN	DIPK2A	Divergent protein kinase domain 2A	1	1	718207
Q8NE01	CNNM3_HUMAN	CNNM3	Metal transporter CNNM3	6	6	230743
Q8NE71	ABCF1_HUMAN	ABCF1	ATP-binding cassette sub-family F member 1	22	22	6.06658e+06
Q8NE86	MCU_HUMAN	MCU	Calcium uniporter protein, mitochondrial	8	8	1.32356e+06
Q8NEB9	PK3C3_HUMAN	PIK3C3	Phosphatidylinositol 3-kinase catalytic subunit type 3	8	8	1.44642e+06
Q8NEF9	SRFB1_HUMAN	SRFBP1	Serum response factor-binding protein 1	6	6	1.89435e+06
Q8NEJ9	NGDN_HUMAN	NGDN	Neuroguidin	8	8	766385
Q8NEM2	SHCBP_HUMAN	SHCBP1	SHC SH2 domain-binding protein 1	3	3	1.76544e+06
Q8NEU8	DP13B_HUMAN	APPL2	DCC-interacting protein 13-beta	2	2	130069
Q8NEW0	ZNT7_HUMAN	SLC30A7	Zinc transporter 7	6	6	491533
Q8NEY8	PPHLN_HUMAN	PPHLN1	Periphilin-1	2	2	64132.5
Q8NEZ2	VP37A_HUMAN	VPS37A	Vacuolar protein sorting-associated protein 37A	4	4	545112
Q8NEZ5	FBX22_HUMAN	FBXO22	F-box only protein 22	7	7	569304
Q8NF37	PCAT1_HUMAN	LPCAT1	Lysophosphatidylcholine acyltransferase 1	10	10	3.23138e+06
Q8NFC6	BD1L1_HUMAN	BOD1L1	Biorientation of chromosomes in cell division protein 1-like 1	15	14	2.54195e+06
Q8NFD5	ARI1B_HUMAN	ARID1B	AT-rich interactive domain-containing protein 1B	3	3	6053.85
Q8NFF5	FAD1_HUMAN	FLAD1	FAD synthase	7	7	694992
Q8NFH3	NUP43_HUMAN	NUP43	Nucleoporin Nup43	5	5	354283
Q8NFH4	NUP37_HUMAN	NUP37	Nucleoporin Nup37	8	8	999112
Q8NFH5	NUP35_HUMAN	NUP35	Nucleoporin NUP35	6	6	438599
Q8NFJ5	RAI3_HUMAN	GPRC5A	Retinoic acid-induced protein 3	4	4	2.31926e+06
Q8NFQ8	TOIP2_HUMAN	TOR1AIP2	Torsin-1A-interacting protein 2	8	8	1.26366e+06
Q8NFV4	ABHDB_HUMAN	ABHD11	Protein ABHD11	4	4	131423
Q8NFW8	NEUA_HUMAN	CMAS	N-acylneuraminate cytidylyltransferase	10	10	1.67283e+06
Q8NG31	KNL1_HUMAN	KNL1	Kinetochore scaffold 1	2	2	117489
Q8NGF0;Q8NGG4	O52B6_HUMAN;OR8H1_HUMAN	OR52B6;OR8H1	Olfactory receptor 52B6	1	0	417375
Q8NHG8	ZNRF2_HUMAN	ZNRF2	E3 ubiquitin-protein ligase ZNRF2	2	2	133773
Q8NHH9	ATLA2_HUMAN	ATL2	Atlastin-2	4	4	137431
Q8NHP6	MSPD2_HUMAN	MOSPD2	Motile sperm domain-containing protein 2	7	7	142428
Q8NHP8	PLBL2_HUMAN	PLBD2	Putative phospholipase B-like 2	4	4	221215
Q8NHQ9	DDX55_HUMAN	DDX55	ATP-dependent RNA helicase DDX55	5	5	9067.15
Q8NHV4	NEDD1_HUMAN	NEDD1	Protein NEDD1	7	7	136969
Q8NHZ8	CDC26_HUMAN	CDC26	Anaphase-promoting complex subunit CDC26	1	1	6105.45
Q8NI08	NCOA7_HUMAN	NCOA7	Nuclear receptor coactivator 7	5	5	367768
Q8NI22	MCFD2_HUMAN	MCFD2	Multiple coagulation factor deficiency protein 2	1	1	881616
Q8NI27	THOC2_HUMAN	THOC2	THO complex subunit 2	22	22	2.30097e+06
Q8NI35	INADL_HUMAN	PATJ	InaD-like protein	2	2	37493.7
Q8NI36	WDR36_HUMAN	WDR36	WD repeat-containing protein 36	16	16	499948
Q8NI60	COQ8A_HUMAN	COQ8A	Atypical kinase COQ8A, mitochondrial	2	2	52219.4
Q8TAA5	GRPE2_HUMAN	GRPEL2	GrpE protein homolog 2, mitochondrial	2	2	165990
Q8TAA9	VANG1_HUMAN	VANGL1	Vang-like protein 1	3	3	332303
Q8TAD4	ZNT5_HUMAN	SLC30A5	Zinc transporter 5	2	2	9325.56
Q8TAD8	SNIP1_HUMAN	SNIP1	Smad nuclear-interacting protein 1	1	1	8556.83
Q8TAE8	G45IP_HUMAN	GADD45GIP1	Growth arrest and DNA damage-inducible proteins-interacting protein 1	6	6	468033
Q8TAF3	WDR48_HUMAN	WDR48	WD repeat-containing protein 48	5	5	499774
Q8TAG9	EXOC6_HUMAN	EXOC6	Exocyst complex component 6	3	3	49044
Q8TAQ2	SMRC2_HUMAN	SMARCC2	SWI/SNF complex subunit SMARCC2	21	14	5.59874e+06
Q8TAT6	NPL4_HUMAN	NPLOC4	Nuclear protein localization protein 4 homolog	8	8	778212
Q8TB03	CX038_HUMAN	CXorf38	Uncharacterized protein CXorf38	2	2	14275.5
Q8TB36	GDAP1_HUMAN	GDAP1	Ganglioside-induced differentiation-associated protein 1	1	1	2554.95
Q8TB45	DPTOR_HUMAN	DEPTOR	DEP domain-containing mTOR-interacting protein	1	1	314079
Q8TB61	S35B2_HUMAN	SLC35B2	Adenosine 3'-phospho 5'-phosphosulfate transporter 1	6	6	594978
Q8TB72	PUM2_HUMAN	PUM2	Pumilio homolog 2	7	7	732851
Q8TBA6	GOGA5_HUMAN	GOLGA5	Golgin subfamily A member 5	1	1	481462
Q8TBB5	KLDC4_HUMAN	KLHDC4	Kelch domain-containing protein 4	8	8	820528
Q8TBC3	SHKB1_HUMAN	SHKBP1	SH3KBP1-binding protein 1	2	1	336735
Q8TBC4	UBA3_HUMAN	UBA3	NEDD8-activating enzyme E1 catalytic subunit	8	8	730782
Q8TBM8	DJB14_HUMAN	DNAJB14	DnaJ homolog subfamily B member 14	1	1	555412
Q8TBX8	PI42C_HUMAN	PIP4K2C	Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma	6	6	3.93905e+06
Q8TC07	TBC15_HUMAN	TBC1D15	TBC1 domain family member 15	13	13	816244
Q8TC12	RDH11_HUMAN	RDH11	Retinol dehydrogenase 11	5	5	1.75158e+06
Q8TCC3	RM30_HUMAN	MRPL30	39S ribosomal protein L30, mitochondrial	3	3	407684
Q8TCD1	CR032_HUMAN	C18orf32	UPF0729 protein C18orf32	1	1	98150.4
Q8TCD5	NT5C_HUMAN	NT5C	5'(3')-deoxyribonucleotidase, cytosolic type	5	5	140513
Q8TCE6	DEN10_HUMAN	DENND10	DENN domain-containing protein 10	4	1	311207
Q8TCG1	CIP2A_HUMAN	CIP2A	Protein CIP2A	4	4	413787
Q8TCJ2	STT3B_HUMAN	STT3B	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B	9	9	788401
Q8TCS8	PNPT1_HUMAN	PNPT1	Polyribonucleotide nucleotidyltransferase 1, mitochondrial	23	23	2.1947e+06
Q8TCT8	SPP2A_HUMAN	SPPL2A	Signal peptide peptidase-like 2A	1	1	371663
Q8TCT9	HM13_HUMAN	HM13	Minor histocompatibility antigen H13	8	8	2.03665e+06
Q8TCU6	PREX1_HUMAN	PREX1	Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein	2	2	11823
Q8TCZ2	C99L2_HUMAN	CD99L2	CD99 antigen-like protein 2	3	3	6994.68
Q8TD16	BICD2_HUMAN	BICD2	Protein bicaudal D homolog 2	3	3	48884.1
Q8TD19	NEK9_HUMAN	NEK9	Serine/threonine-protein kinase Nek9	15	15	814995
Q8TD30	ALAT2_HUMAN	GPT2	Alanine aminotransferase 2	2	2	5125.96
Q8TDB6	DTX3L_HUMAN	DTX3L	E3 ubiquitin-protein ligase DTX3L	5	5	201057
Q8TDD1	DDX54_HUMAN	DDX54	ATP-dependent RNA helicase DDX54	16	16	5.17296e+06
Q8TDJ6	DMXL2_HUMAN	DMXL2	DmX-like protein 2	2	2	121992
Q8TDN6	BRX1_HUMAN	BRIX1	Ribosome biogenesis protein BRX1 homolog	13	13	2.22132e+06
Q8TDP1	RNH2C_HUMAN	RNASEH2C	Ribonuclease H2 subunit C	2	2	377262
Q8TDQ7	GNPI2_HUMAN	GNPDA2	Glucosamine-6-phosphate isomerase 2	2	2	250898
Q8TDX7	NEK7_HUMAN	NEK7	Serine/threonine-protein kinase Nek7	10	9	414134
Q8TE77	SSH3_HUMAN	SSH3	Protein phosphatase Slingshot homolog 3	2	2	92606.1
Q8TEA8	DTD1_HUMAN	DTD1	D-aminoacyl-tRNA deacylase 1	2	2	131798
Q8TEB1	DCA11_HUMAN	DCAF11	DDB1- and CUL4-associated factor 11	2	2	100418
Q8TED0	UTP15_HUMAN	UTP15	U3 small nucleolar RNA-associated protein 15 homolog	15	15	1.80642e+06
Q8TED1	GPX8_HUMAN	GPX8	Probable glutathione peroxidase 8	4	4	2.40794e+06
Q8TEH3	DEN1A_HUMAN	DENND1A	DENN domain-containing protein 1A	3	3	43276.1
Q8TEM1	PO210_HUMAN	NUP210	Nuclear pore membrane glycoprotein 210	35	35	1.1695e+07
Q8TEQ6	GEMI5_HUMAN	GEMIN5	Gem-associated protein 5	31	31	1.26477e+07
Q8TEU7	RPGF6_HUMAN	RAPGEF6	Rap guanine nucleotide exchange factor 6	2	2	62231.6
Q8TEW0	PARD3_HUMAN	PARD3	Partitioning defective 3 homolog	4	4	4.47888e+06
Q8TEX9	IPO4_HUMAN	IPO4	Importin-4	17	17	1.6471e+06
Q8TF01	PNISR_HUMAN	PNISR	Arginine/serine-rich protein PNISR	2	2	34034.9
Q8TF05	PP4R1_HUMAN	PPP4R1	Serine/threonine-protein phosphatase 4 regulatory subunit 1	9	9	202288
Q8TF46	DI3L1_HUMAN	DIS3L	DIS3-like exonuclease 1	1	1	2191.37
Q8TF68	ZN384_HUMAN	ZNF384	Zinc finger protein 384	2	2	275541
Q8TF74	WIPF2_HUMAN	WIPF2	WAS/WASL-interacting protein family member 2	6	6	174448
Q8TGJ3	KISH_YEAST	KSH1	Protein Kish	2	2	354204
Q8TGU7	YB126_YEAST	YBR126W-A	Uncharacterized protein YBR126W-A	1	1	82197.9
Q8WTS6	SETD7_HUMAN	SETD7	Histone-lysine N-methyltransferase SETD7	5	5	880672
Q8WTT2	NOC3L_HUMAN	NOC3L	Nucleolar complex protein 3 homolog	11	11	6.58092e+06
Q8WTV0	SCRB1_HUMAN	SCARB1	Scavenger receptor class B member 1	5	5	968445
Q8WTW3	COG1_HUMAN	COG1	Conserved oligomeric Golgi complex subunit 1	6	6	210163
Q8WU76	SCFD2_HUMAN	SCFD2	Sec1 family domain-containing protein 2	2	2	113780
Q8WU79	SMAP2_HUMAN	SMAP2	Stromal membrane-associated protein 2	1	1	6184
Q8WU90	ZC3HF_HUMAN	ZC3H15	Zinc finger CCCH domain-containing protein 15	12	12	1.47572e+06
Q8WUA2	PPIL4_HUMAN	PPIL4	Peptidyl-prolyl cis-trans isomerase-like 4	7	7	2.20118e+06
Q8WUA4	TF3C2_HUMAN	GTF3C2	General transcription factor 3C polypeptide 2	4	4	2.33605e+06
Q8WUA7	TB22A_HUMAN	TBC1D22A	TBC1 domain family member 22A	2	2	114220
Q8WUB8	PHF10_HUMAN	PHF10	PHD finger protein 10	1	1	57021
Q8WUD1	RAB2B_HUMAN	RAB2B	Ras-related protein Rab-2B	1	1	44329.1
Q8WUD4	CCD12_HUMAN	CCDC12	Coiled-coil domain-containing protein 12	2	2	69383.5
Q8WUF5	IASPP_HUMAN	PPP1R13L	RelA-associated inhibitor	7	7	7.39478e+06
Q8WUH1	CHUR_HUMAN	CHURC1	Protein Churchill	2	2	110352
Q8WUH6	TM263_HUMAN	TMEM263	Transmembrane protein 263	3	3	171845
Q8WUI4	HDAC7_HUMAN	HDAC7	Histone deacetylase 7	3	3	3.98835e+07
Q8WUK0	PTPM1_HUMAN	PTPMT1	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1	3	3	6.52838e+06
Q8WUM0	NU133_HUMAN	NUP133	Nuclear pore complex protein Nup133	21	21	1.76479e+06
Q8WUM4	PDC6I_HUMAN	PDCD6IP	Programmed cell death 6-interacting protein	32	32	1.27281e+07
Q8WUN7;Q9HAC8	UBTD1_HUMAN;UBTD2_HUMAN	UBTD1;UBTD2	Ubiquitin domain-containing protein 2	1	0	13016.4
Q8WUQ7	CATIN_HUMAN	CACTIN	Cactin	1	1	1656.26
Q8WUR7	CO040_HUMAN	C15orf40	UPF0235 protein C15orf40	2	2	248363
Q8WUW1	BRK1_HUMAN	BRK1	Protein BRICK1	1	1	2046.27
Q8WUX1	S38A5_HUMAN	SLC38A5	Sodium-coupled neutral amino acid transporter 5	4	4	4.6693e+06
Q8WUX2	CHAC2_HUMAN	CHAC2	Glutathione-specific gamma-glutamylcyclotransferase 2	2	2	368927
Q8WUX9	CHMP7_HUMAN	CHMP7	Charged multivesicular body protein 7	1	1	114373
Q8WUY1	THEM6_HUMAN	THEM6	Protein THEM6	7	7	4.74414e+06
Q8WUZ0	BCL7C_HUMAN	BCL7C	B-cell CLL/lymphoma 7 protein family member C	3	2	167375
Q8WV41	SNX33_HUMAN	SNX33	Sorting nexin-33	2	2	8371.23
Q8WVB6	CTF18_HUMAN	CHTF18	Chromosome transmission fidelity protein 18 homolog	6	6	5.291e+06
Q8WVC0	LEO1_HUMAN	LEO1	RNA polymerase-associated protein LEO1	1	1	102113
Q8WVC6	DCAKD_HUMAN	DCAKD	Dephospho-CoA kinase domain-containing protein	3	3	2.37786e+06
Q8WVJ2	NUDC2_HUMAN	NUDCD2	NudC domain-containing protein 2	2	2	526714
Q8WVK2	SNR27_HUMAN	SNRNP27	U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein	2	2	849973
Q8WVM0	TFB1M_HUMAN	TFB1M	Dimethyladenosine transferase 1, mitochondrial	4	4	290868
Q8WVM7	STAG1_HUMAN	STAG1	Cohesin subunit SA-1	10	10	1.52581e+06
Q8WVM8	SCFD1_HUMAN	SCFD1	Sec1 family domain-containing protein 1	14	14	677601
Q8WVT3	TPC12_HUMAN	TRAPPC12	Trafficking protein particle complex subunit 12	5	5	720999
Q8WVV9	HNRLL_HUMAN	HNRNPLL	Heterogeneous nuclear ribonucleoprotein L-like	11	11	381532
Q8WVX3	CD003_HUMAN	C4orf3	Uncharacterized protein C4orf3	1	1	5047.4
Q8WVX9	FACR1_HUMAN	FAR1	Fatty acyl-CoA reductase 1	6	6	377068
Q8WVY7	UBCP1_HUMAN	UBLCP1	Ubiquitin-like domain-containing CTD phosphatase 1	9	9	1.50263e+06
Q8WW01	SEN15_HUMAN	TSEN15	tRNA-splicing endonuclease subunit Sen15	2	2	10515.3
Q8WW12	PCNP_HUMAN	PCNP	PEST proteolytic signal-containing nuclear protein	9	9	1.74348e+06
Q8WW22	DNJA4_HUMAN	DNAJA4	DnaJ homolog subfamily A member 4	5	5	98247.3
Q8WW59	SPRY4_HUMAN	SPRYD4	SPRY domain-containing protein 4	6	6	3.39902e+06
Q8WWC4	MAIP1_HUMAN	MAIP1	m-AAA protease-interacting protein 1, mitochondrial	5	5	206143
Q8WWH5	TRUB1_HUMAN	TRUB1	Probable tRNA pseudouridine synthase 1	4	4	1.62096e+06
Q8WWI1	LMO7_HUMAN	LMO7	LIM domain only protein 7	41	41	3.84892e+06
Q8WWI5	CTL1_HUMAN	SLC44A1	Choline transporter-like protein 1	7	7	148592
Q8WWK9	CKAP2_HUMAN	CKAP2	Cytoskeleton-associated protein 2	5	5	456219
Q8WWM7	ATX2L_HUMAN	ATXN2L	Ataxin-2-like protein	25	24	2.63991e+06
Q8WWQ0	PHIP_HUMAN	PHIP	PH-interacting protein	22	19	837090
Q8WWV3	RT4I1_HUMAN	RTN4IP1	Reticulon-4-interacting protein 1, mitochondrial	5	5	326061
Q8WWW0	RASF5_HUMAN	RASSF5	Ras association domain-containing protein 5	2	2	2906.21
Q8WWY3	PRP31_HUMAN	PRPF31	U4/U6 small nuclear ribonucleoprotein Prp31	8	8	7.84224e+06
Q8WX92	NELFB_HUMAN	NELFB	Negative elongation factor B	7	7	422763
Q8WX93	PALLD_HUMAN	PALLD	Palladin	23	22	2.07512e+06
Q8WXA9	SREK1_HUMAN	SREK1	Splicing regulatory glutamine/lysine-rich protein 1	6	6	256502
Q8WXD5	GEMI6_HUMAN	GEMIN6	Gem-associated protein 6	3	3	116704
Q8WXE0	CSKI2_HUMAN	CASKIN2	Caskin-2	1	1	1857.37
Q8WXE1	ATRIP_HUMAN	ATRIP	ATR-interacting protein	3	3	269652
Q8WXF1	PSPC1_HUMAN	PSPC1	Paraspeckle component 1	10	10	1.05314e+06
Q8WXG6	MADD_HUMAN	MADD	MAP kinase-activating death domain protein	9	9	197994
Q8WXH0	SYNE2_HUMAN	SYNE2	Nesprin-2	17	17	412566
Q8WXI7	MUC16_HUMAN	MUC16	Mucin-16	5	5	679761
Q8WXI9	P66B_HUMAN	GATAD2B	Transcriptional repressor p66-beta	13	11	451738
Q8WXX5	DNJC9_HUMAN	DNAJC9	DnaJ homolog subfamily C member 9	7	7	1.18194e+06
Q8WY22	BRI3B_HUMAN	BRI3BP	BRI3-binding protein	2	2	294089
Q8WY36	BBX_HUMAN	BBX	HMG box transcription factor BBX	2	2	228388
Q8WYA6	CTBL1_HUMAN	CTNNBL1	Beta-catenin-like protein 1	9	9	4.79489e+06
Q8WYP5	ELYS_HUMAN	AHCTF1	Protein ELYS	32	32	6.19307e+06
Q8WYQ5	DGCR8_HUMAN	DGCR8	Microprocessor complex subunit DGCR8	2	2	4060.06
Q8WZ82	OVCA2_HUMAN	OVCA2	Esterase OVCA2	4	4	196695
Q8WZA0	LZIC_HUMAN	LZIC	Protein LZIC	4	4	712578
Q8WZA9	IRGQ_HUMAN	IRGQ	Immunity-related GTPase family Q protein	2	2	8926.95
Q92316	OST5_YEAST	OST5	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST5	3	3	1.59081e+06
Q92317	NCB2_YEAST	NCB2	Negative cofactor 2 complex subunit beta	4	4	828654
Q92325	LAG2_YEAST	LAG2	Cullin-associated NEDD8-dissociated protein 1 homolog	4	4	603357
Q92331	VPS5_YEAST	VPS5	Vacuolar protein sorting-associated protein 5	14	14	925911
Q92466	DDB2_HUMAN	DDB2	DNA damage-binding protein 2	7	7	631152
Q92478	CLC2B_HUMAN	CLEC2B	C-type lectin domain family 2 member B	2	2	3848.82
Q92499	DDX1_HUMAN	DDX1	ATP-dependent RNA helicase DDX1	28	28	5.56495e+06
Q92504	S39A7_HUMAN	SLC39A7	Zinc transporter SLC39A7	1	1	598674
Q92506	DHB8_HUMAN	HSD17B8	Estradiol 17-beta-dehydrogenase 8	6	6	513432
Q92508	PIEZ1_HUMAN	PIEZO1	Piezo-type mechanosensitive ion channel component 1	2	2	290197
Q92520	FAM3C_HUMAN	FAM3C	Protein FAM3C	4	4	1.27445e+06
Q92522	H1X_HUMAN	H1-10	Histone H1.10	8	8	4.25313e+06
Q92530	PSMF1_HUMAN	PSMF1	Proteasome inhibitor PI31 subunit	2	2	598830
Q92538	GBF1_HUMAN	GBF1	Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1	23	23	4.30166e+06
Q92540	SMG7_HUMAN	SMG7	Protein SMG7	1	1	1711.16
Q92541	RTF1_HUMAN	RTF1	RNA polymerase-associated protein RTF1 homolog	15	15	826137
Q92542	NICA_HUMAN	NCSTN	Nicastrin	6	6	920646
Q92544	TM9S4_HUMAN	TM9SF4	Transmembrane 9 superfamily member 4	7	7	2.07582e+06
Q92547	TOPB1_HUMAN	TOPBP1	DNA topoisomerase 2-binding protein 1	5	5	242094
Q92552	RT27_HUMAN	MRPS27	28S ribosomal protein S27, mitochondrial	12	12	1.64816e+06
Q92572	AP3S1_HUMAN	AP3S1	AP-3 complex subunit sigma-1	2	2	555976
Q92575	UBXN4_HUMAN	UBXN4	UBX domain-containing protein 4	3	3	80087.9
Q92576	PHF3_HUMAN	PHF3	PHD finger protein 3	15	15	1.20399e+06
Q92581	SL9A6_HUMAN	SLC9A6	Sodium/hydrogen exchanger 6	1	1	200096
Q92597	NDRG1_HUMAN	NDRG1	Protein NDRG1	6	6	179604
Q92598	HS105_HUMAN	HSPH1	Heat shock protein 105 kDa	28	26	1.62447e+06
Q92599	SEPT8_HUMAN	SEPTIN8	Septin-8	12	8	2.14934e+06
Q92600	CNOT9_HUMAN	CNOT9	CCR4-NOT transcription complex subunit 9	7	7	1.46314e+06
