Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57361.raw
Q9NPQ8	RIC8A_HUMAN	RIC8A	Synembryn-A	10	9	1.22741e+06
Q9NQ29	LUC7L_HUMAN	LUC7L	Putative RNA-binding protein Luc7-like 1	6	6	3.75947e+06
Q9NQ48	LZTL1_HUMAN	LZTFL1	Leucine zipper transcription factor-like protein 1	5	5	531180
Q9NQ50	RM40_HUMAN	MRPL40	39S ribosomal protein L40, mitochondrial	2	2	174231
Q9NQ55	SSF1_HUMAN	PPAN	Suppressor of SWI4 1 homolog	7	7	3.01532e+06
Q9NQ88	TIGAR_HUMAN	TIGAR	Fructose-2,6-bisphosphatase TIGAR	5	5	1.15126e+06
Q9NQA3	WASH6_HUMAN	WASH6P	WAS protein family homolog 6	3	1	505757
Q9NQC3	RTN4_HUMAN	RTN4	Reticulon-4	7	7	1.19656e+07
Q9NQC7	CYLD_HUMAN	CYLD	Ubiquitin carboxyl-terminal hydrolase CYLD	1	1	10183
Q9NQE9	HINT3_HUMAN	HINT3	Histidine triad nucleotide-binding protein 3	4	4	201453
Q9NQG1	MANBL_HUMAN	MANBAL	Protein MANBAL	1	1	85343.8
Q9NQG5	RPR1B_HUMAN	RPRD1B	Regulation of nuclear pre-mRNA domain-containing protein 1B	10	9	1.51554e+06
Q9NQG6	MID51_HUMAN	MIEF1	Mitochondrial dynamics protein MID51	2	2	28131
Q9NQH7	XPP3_HUMAN	XPNPEP3	Xaa-Pro aminopeptidase 3	1	1	6101.32
Q9NQP4	PFD4_HUMAN	PFDN4	Prefoldin subunit 4	2	2	1.93259e+06
Q9NQR4	NIT2_HUMAN	NIT2	Omega-amidase NIT2	12	12	2.65366e+06
Q9NQS1	AVEN_HUMAN	AVEN	Cell death regulator Aven	4	4	4.78922e+06
Q9NQS7	INCE_HUMAN	INCENP	Inner centromere protein	6	6	781053
Q9NQT4	EXOS5_HUMAN	EXOSC5	Exosome complex component RRP46	3	3	513865
Q9NQT5	EXOS3_HUMAN	EXOSC3	Exosome complex component RRP40	5	5	730918
Q9NQT8	KI13B_HUMAN	KIF13B	Kinesin-like protein KIF13B	5	4	216858
Q9NQV6	PRD10_HUMAN	PRDM10	PR domain zinc finger protein 10	2	2	75245.8
Q9NQW6	ANLN_HUMAN	ANLN	Anillin	15	15	3.48058e+06
Q9NQW7	XPP1_HUMAN	XPNPEP1	Xaa-Pro aminopeptidase 1	17	17	2.73144e+06
Q9NQX3	GEPH_HUMAN	GPHN	Gephyrin	11	11	1.6843e+06
Q9NQZ2	SAS10_HUMAN	UTP3	Something about silencing protein 10	4	4	1.234e+06
Q9NR09	BIRC6_HUMAN	BIRC6	Baculoviral IAP repeat-containing protein 6	18	18	525091
Q9NR12	PDLI7_HUMAN	PDLIM7	PDZ and LIM domain protein 7	11	11	1.40974e+06
Q9NR19	ACSA_HUMAN	ACSS2	Acetyl-coenzyme A synthetase, cytoplasmic	7	7	411986
Q9NR28	DBLOH_HUMAN	DIABLO	Diablo homolog, mitochondrial	5	5	1.93992e+07
Q9NR30	DDX21_HUMAN	DDX21	Nucleolar RNA helicase 2	34	31	1.34512e+07
Q9NR31	SAR1A_HUMAN	SAR1A	GTP-binding protein SAR1a	7	5	6.35544e+06
Q9NR33	DPOE4_HUMAN	POLE4	DNA polymerase epsilon subunit 4	3	3	661329
Q9NR45	SIAS_HUMAN	NANS	Sialic acid synthase	11	11	3.80506e+06
Q9NR46	SHLB2_HUMAN	SH3GLB2	Endophilin-B2	11	10	1.69073e+06
Q9NR50	EI2BG_HUMAN	EIF2B3	Translation initiation factor eIF-2B subunit gamma	10	10	1.92775e+07
Q9NR56	MBNL1_HUMAN	MBNL1	Muscleblind-like protein 1	5	1	3.21499e+06
Q9NR77	PXMP2_HUMAN	PXMP2	Peroxisomal membrane protein 2	2	2	353447
Q9NRA2	S17A5_HUMAN	SLC17A5	Sialin	2	2	126370
Q9NRA8	4ET_HUMAN	EIF4ENIF1	Eukaryotic translation initiation factor 4E transporter	4	4	751449
Q9NRF8	PYRG2_HUMAN	CTPS2	CTP synthase 2	11	11	1.16723e+06
Q9NRF9	DPOE3_HUMAN	POLE3	DNA polymerase epsilon subunit 3	2	2	1.89792e+07
Q9NRG0	CHRC1_HUMAN	CHRAC1	Chromatin accessibility complex protein 1	2	2	1.90783e+06
Q9NRG1	PRDC1_HUMAN	PRTFDC1	Phosphoribosyltransferase domain-containing protein 1	2	2	48474
Q9NRG4	SMYD2_HUMAN	SMYD2	N-lysine methyltransferase SMYD2	2	2	160929
Q9NRG7	D39U1_HUMAN	SDR39U1	Epimerase family protein SDR39U1	2	2	747964
Q9NRG9	AAAS_HUMAN	AAAS	Aladin	9	9	444050
Q9NRJ4	TULP4_HUMAN	TULP4	Tubby-related protein 4	1	1	1.14669e+06
Q9NRK6	ABCBA_HUMAN	ABCB10	ATP-binding cassette sub-family B member 10, mitochondrial	9	9	3.84848e+06
Q9NRL2	BAZ1A_HUMAN	BAZ1A	Bromodomain adjacent to zinc finger domain protein 1A	14	14	275277
Q9NRL3	STRN4_HUMAN	STRN4	Striatin-4	5	5	327354
Q9NRN7	ADPPT_HUMAN	AASDHPPT	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	5	5	181192
Q9NRN9	METL5_HUMAN	METTL5	rRNA N6-adenosine-methyltransferase METTL5	3	3	1.31453e+06
Q9NRP0	OSTC_HUMAN	OSTC	Oligosaccharyltransferase complex subunit OSTC	1	1	1.11544e+06
Q9NRP2	COXM2_HUMAN	CMC2	COX assembly mitochondrial protein 2 homolog	2	2	712558
Q9NRR3	C42S2_HUMAN	CDC42SE2	CDC42 small effector protein 2	1	1	13185
Q9NRR5	UBQL4_HUMAN	UBQLN4	Ubiquilin-4	6	5	1.04098e+06
Q9NRS6	SNX15_HUMAN	SNX15	Sorting nexin-15	4	4	1.01004e+06
Q9NRV9	HEBP1_HUMAN	HEBP1	Heme-binding protein 1	7	7	2.35962e+06
Q9NRW7	VPS45_HUMAN	VPS45	Vacuolar protein sorting-associated protein 45	9	9	1.85141e+06
Q9NRX1	PNO1_HUMAN	PNO1	RNA-binding protein PNO1	4	4	1.17686e+06
Q9NRX2	RM17_HUMAN	MRPL17	39S ribosomal protein L17, mitochondrial	9	9	2.92525e+06
Q9NRX4	PHP14_HUMAN	PHPT1	14 kDa phosphohistidine phosphatase	5	5	2.47008e+06
Q9NRX5	SERC1_HUMAN	SERINC1	Serine incorporator 1	3	3	2.10869e+06
Q9NRY2	SOSSC_HUMAN	INIP	SOSS complex subunit C	3	3	1.87133e+06
Q9NRY4	RHG35_HUMAN	ARHGAP35	Rho GTPase-activating protein 35	4	4	87828.1
Q9NRY5	F1142_HUMAN	FAM114A2	Protein FAM114A2	7	7	171332
Q9NRZ9	HELLS_HUMAN	HELLS	Lymphoid-specific helicase	15	14	4.93145e+07
Q9NS69	TOM22_HUMAN	TOMM22	Mitochondrial import receptor subunit TOM22 homolog	4	4	2.79848e+06
Q9NS73	MBIP1_HUMAN	MBIP	MAP3K12-binding inhibitory protein 1	1	1	6757.24
Q9NS86	LANC2_HUMAN	LANCL2	LanC-like protein 2	6	6	271779
Q9NS87	KIF15_HUMAN	KIF15	Kinesin-like protein KIF15	4	4	100003
Q9NS91	RAD18_HUMAN	RAD18	E3 ubiquitin-protein ligase RAD18	6	6	1.62337e+06
Q9NS93	TM7S3_HUMAN	TM7SF3	Transmembrane 7 superfamily member 3	2	2	6.36577e+07
Q9NSC5	HOME3_HUMAN	HOMER3	Homer protein homolog 3	1	1	2306.82
Q9NSD9	SYFB_HUMAN	FARSB	Phenylalanine--tRNA ligase beta subunit	20	20	8.35883e+06
Q9NSE4	SYIM_HUMAN	IARS2	Isoleucine--tRNA ligase, mitochondrial	21	21	1.60543e+06
Q9NSI2	F207A_HUMAN	FAM207A	Protein FAM207A	6	6	703777
Q9NSK0	KLC4_HUMAN	KLC4	Kinesin light chain 4	5	5	79336
Q9NSU2	TREX1_HUMAN	TREX1	Three-prime repair exonuclease 1	2	2	355458
Q9NSV4	DIAP3_HUMAN	DIAPH3	Protein diaphanous homolog 3	7	7	1.16662e+06
Q9NT62	ATG3_HUMAN	ATG3	Ubiquitin-like-conjugating enzyme ATG3	4	4	864182
Q9NTI5	PDS5B_HUMAN	PDS5B	Sister chromatid cohesion protein PDS5 homolog B	18	18	996453
Q9NTJ3	SMC4_HUMAN	SMC4	Structural maintenance of chromosomes protein 4	35	35	2.09524e+06
Q9NTJ5	SAC1_HUMAN	SACM1L	Phosphatidylinositol-3-phosphatase SAC1	13	13	3.5217e+06
Q9NTK5	OLA1_HUMAN	OLA1	Obg-like ATPase 1	18	17	4.7567e+06
Q9NTM9	CUTC_HUMAN	CUTC	Copper homeostasis protein cutC homolog	5	5	1.64121e+06
Q9NTX5	ECHD1_HUMAN	ECHDC1	Ethylmalonyl-CoA decarboxylase	8	8	1.46054e+07
Q9NTZ6	RBM12_HUMAN	RBM12	RNA-binding protein 12	20	20	1.48998e+06
Q9NU22	MDN1_HUMAN	MDN1	Midasin	42	42	4.52618e+06
Q9NU23	LYRM2_HUMAN	LYRM2	LYR motif-containing protein 2	3	3	143936
Q9NUA8	ZBT40_HUMAN	ZBTB40	Zinc finger and BTB domain-containing protein 40	2	2	4321.81
Q9NUG6	PDRG1_HUMAN	PDRG1	p53 and DNA damage-regulated protein 1	2	2	353456
Q9NUI1	DECR2_HUMAN	DECR2	Peroxisomal 2,4-dienoyl-CoA reductase	6	6	632995
Q9NUJ1	ABHDA_HUMAN	ABHD10	Mycophenolic acid acyl-glucuronide esterase, mitochondrial	7	7	945565
Q9NUJ3	T11L1_HUMAN	TCP11L1	T-complex protein 11-like protein 1	1	1	1.38212e+06
Q9NUL3	STAU2_HUMAN	STAU2	Double-stranded RNA-binding protein Staufen homolog 2	9	9	450655
Q9NUL7	DDX28_HUMAN	DDX28	Probable ATP-dependent RNA helicase DDX28	5	5	182910
Q9NUM4	T106B_HUMAN	TMEM106B	Transmembrane protein 106B	7	7	169521
Q9NUN5	LMBD1_HUMAN	LMBRD1	Lysosomal cobalamin transport escort protein LMBD1	1	1	661782
Q9NUP1	BL1S4_HUMAN	BLOC1S4	Biogenesis of lysosome-related organelles complex 1 subunit 4	3	3	333637
Q9NUP7	TRM13_HUMAN	TRMT13	tRNA:m(4)X modification enzyme TRM13 homolog	3	3	1.84611e+06
Q9NUP9	LIN7C_HUMAN	LIN7C	Protein lin-7 homolog C	3	1	870722
Q9NUQ2	PLCE_HUMAN	AGPAT5	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon	4	4	702283
Q9NUQ3	TXLNG_HUMAN	TXLNG	Gamma-taxilin	12	12	2.80499e+06
Q9NUQ6	SPS2L_HUMAN	SPATS2L	SPATS2-like protein	5	5	808863
Q9NUQ7	UFSP2_HUMAN	UFSP2	Ufm1-specific protease 2	7	7	386068
Q9NUQ8	ABCF3_HUMAN	ABCF3	ATP-binding cassette sub-family F member 3	17	17	9.54412e+06
Q9NUQ9	CYRIB_HUMAN	CYRIB	CYFIP-related Rac1 interactor B	12	10	1.63488e+06
Q9NUU7	DD19A_HUMAN	DDX19A	ATP-dependent RNA helicase DDX19A	13	2	2.33965e+06
Q9NUW8	TYDP1_HUMAN	TDP1	Tyrosyl-DNA phosphodiesterase 1	5	5	477238
Q9NUY8	TBC23_HUMAN	TBC1D23	TBC1 domain family member 23	9	9	395079
Q9NV06	DCA13_HUMAN	DCAF13	DDB1- and CUL4-associated factor 13	11	11	1.92775e+06
Q9NV31	IMP3_HUMAN	IMP3	U3 small nucleolar ribonucleoprotein protein IMP3	3	3	1.1714e+06
Q9NV35	NUD15_HUMAN	NUDT15	Nucleotide triphosphate diphosphatase NUDT15	2	2	85864.6
Q9NV56	MRGBP_HUMAN	MRGBP	MRG/MORF4L-binding protein	2	2	6259.75
Q9NV70	EXOC1_HUMAN	EXOC1	Exocyst complex component 1	11	11	1.85495e+06
Q9NV88	INT9_HUMAN	INTS9	Integrator complex subunit 9	2	2	296771
Q9NV96	CC50A_HUMAN	TMEM30A	Cell cycle control protein 50A	4	3	1.17373e+06
Q9NVA1	UQCC1_HUMAN	UQCC1	Ubiquinol-cytochrome-c reductase complex assembly factor 1	5	5	760806
Q9NVA2	SEP11_HUMAN	SEPTIN11	Septin-11	5	3	9.45668e+06
Q9NVA4	T184C_HUMAN	TMEM184C	Transmembrane protein 184C	1	1	1.45288e+06
Q9NVC3	S38A7_HUMAN	SLC38A7	Putative sodium-coupled neutral amino acid transporter 7	2	2	244002
Q9NVC6	MED17_HUMAN	MED17	Mediator of RNA polymerase II transcription subunit 17	3	3	12089.1
Q9NVD7	PARVA_HUMAN	PARVA	Alpha-parvin	8	6	976757
Q9NVE7	PANK4_HUMAN	PANK4	4'-phosphopantetheine phosphatase	6	6	1.4154e+06
Q9NVG8	TBC13_HUMAN	TBC1D13	TBC1 domain family member 13	10	10	374786
Q9NVH0	EXD2_HUMAN	EXD2	Exonuclease 3'-5' domain-containing protein 2	5	5	863594
Q9NVH1	DJC11_HUMAN	DNAJC11	DnaJ homolog subfamily C member 11	8	8	3.5431e+06
Q9NVH2	INT7_HUMAN	INTS7	Integrator complex subunit 7	8	8	3.10252e+06
Q9NVI1	FANCI_HUMAN	FANCI	Fanconi anemia group I protein	16	16	1.18481e+06
Q9NVI7	ATD3A_HUMAN	ATAD3A	ATPase family AAA domain-containing protein 3A	17	7	2.80254e+06
Q9NVJ2	ARL8B_HUMAN	ARL8B	ADP-ribosylation factor-like protein 8B	8	4	5.4522e+06
Q9NVM4	ANM7_HUMAN	PRMT7	Protein arginine N-methyltransferase 7	5	5	127493
Q9NVM6	DJC17_HUMAN	DNAJC17	DnaJ homolog subfamily C member 17	6	6	249993
Q9NVM9	INT13_HUMAN	INTS13	Integrator complex subunit 13	14	14	3.09201e+06
Q9NVN8	GNL3L_HUMAN	GNL3L	Guanine nucleotide-binding protein-like 3-like protein	11	11	1.11957e+06
Q9NVP1	DDX18_HUMAN	DDX18	ATP-dependent RNA helicase DDX18	18	18	3.0152e+06
Q9NVP2	ASF1B_HUMAN	ASF1B	Histone chaperone ASF1B	3	2	776409
Q9NVQ4	FAIM1_HUMAN	FAIM	Fas apoptotic inhibitory molecule 1	2	2	1.29143e+06
Q9NVR0	KLH11_HUMAN	KLHL11	Kelch-like protein 11	2	2	12007.6
Q9NVR2	INT10_HUMAN	INTS10	Integrator complex subunit 10	6	6	415716
Q9NVS2	RT18A_HUMAN	MRPS18A	39S ribosomal protein S18a, mitochondrial	7	7	956995
Q9NVS9	PNPO_HUMAN	PNPO	Pyridoxine-5'-phosphate oxidase	6	6	6.26096e+06
Q9NVT9	ARMC1_HUMAN	ARMC1	Armadillo repeat-containing protein 1	4	4	1.01157e+07
Q9NVU0	RPC5_HUMAN	POLR3E	DNA-directed RNA polymerase III subunit RPC5	6	6	389440
Q9NVU7	SDA1_HUMAN	SDAD1	Protein SDA1 homolog	8	8	484138
Q9NVV0	TM38B_HUMAN	TMEM38B	Trimeric intracellular cation channel type B	1	1	94398.6
Q9NVV4	PAPD1_HUMAN	MTPAP	Poly(A) RNA polymerase, mitochondrial	4	4	635104
Q9NVV5	AIG1_HUMAN	AIG1	Androgen-induced gene 1 protein	1	1	104916
Q9NVX0	HAUS2_HUMAN	HAUS2	HAUS augmin-like complex subunit 2	1	1	1437.61
Q9NVX2	NLE1_HUMAN	NLE1	Notchless protein homolog 1	9	9	4.60519e+06
Q9NVX7	KBTB4_HUMAN	KBTBD4	Kelch repeat and BTB domain-containing protein 4	3	3	606239
Q9NVZ3	NECP2_HUMAN	NECAP2	Adaptin ear-binding coat-associated protein 2	2	2	93045.9
Q9NW08	RPC2_HUMAN	POLR3B	DNA-directed RNA polymerase III subunit RPC2	7	7	90364
Q9NW13	RBM28_HUMAN	RBM28	RNA-binding protein 28	16	16	1.39342e+06
Q9NW15	ANO10_HUMAN	ANO10	Anoctamin-10	1	1	6.53956e+06
Q9NW64	RBM22_HUMAN	RBM22	Pre-mRNA-splicing factor RBM22	7	7	788957
Q9NW68	BSDC1_HUMAN	BSDC1	BSD domain-containing protein 1	1	1	6094.97
Q9NW81	DMAC2_HUMAN	DMAC2	Distal membrane-arm assembly complex protein 2	1	1	524170
Q9NW82	WDR70_HUMAN	WDR70	WD repeat-containing protein 70	9	9	629498
Q9NW97	TMM51_HUMAN	TMEM51	Transmembrane protein 51	1	1	264899
Q9NWA0	MED9_HUMAN	MED9	Mediator of RNA polymerase II transcription subunit 9	1	1	83195.7
Q9NWB6	ARGL1_HUMAN	ARGLU1	Arginine and glutamate-rich protein 1	4	4	4.09482e+06
Q9NWH9	SLTM_HUMAN	SLTM	SAFB-like transcription modulator	16	16	1.48492e+06
Q9NWK9	BCD1_HUMAN	ZNHIT6	Box C/D snoRNA protein 1	2	2	8601.97
Q9NWM8	FKB14_HUMAN	FKBP14	Peptidyl-prolyl cis-trans isomerase FKBP14	1	1	94831.5
Q9NWR8	MCUB_HUMAN	MCUB	Calcium uniporter regulatory subunit MCUb, mitochondrial	2	2	832536
Q9NWS0	PIHD1_HUMAN	PIH1D1	PIH1 domain-containing protein 1	8	8	1.21982e+08
Q9NWS8	RMND1_HUMAN	RMND1	Required for meiotic nuclear division protein 1 homolog	2	2	7832.72
Q9NWT1	PK1IP_HUMAN	PAK1IP1	p21-activated protein kinase-interacting protein 1	8	8	1.88398e+06
Q9NWT6	HIF1N_HUMAN	HIF1AN	Hypoxia-inducible factor 1-alpha inhibitor	2	2	7703.74
Q9NWT8	AKIP_HUMAN	AURKAIP1	Aurora kinase A-interacting protein	1	1	484023
Q9NWU1	OXSM_HUMAN	OXSM	3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial	3	3	111907
Q9NWU2	GID8_HUMAN	GID8	Glucose-induced degradation protein 8 homolog	5	5	235236
Q9NWU5	RM22_HUMAN	MRPL22	39S ribosomal protein L22, mitochondrial	8	8	639880
Q9NWV4	CZIB_HUMAN	CZIB	CXXC motif containing zinc binding protein	5	5	1.55537e+06
Q9NWV8	BABA1_HUMAN	BABAM1	BRISC and BRCA1-A complex member 1	8	8	2.13751e+06
Q9NWW5	CLN6_HUMAN	CLN6	Ceroid-lipofuscinosis neuronal protein 6	2	2	738964
Q9NWX6	THG1_HUMAN	THG1L	Probable tRNA(His) guanylyltransferase	1	1	190435
Q9NWY4	HPF1_HUMAN	HPF1	Histone PARylation factor 1	5	5	837994
Q9NWZ5	UCKL1_HUMAN	UCKL1	Uridine-cytidine kinase-like 1	2	2	115074
Q9NWZ8	GEMI8_HUMAN	GEMIN8	Gem-associated protein 8	2	2	15256.4
Q9NX00	TM160_HUMAN	TMEM160	Transmembrane protein 160	2	2	154651
Q9NX05	F120C_HUMAN	FAM120C	Constitutive coactivator of PPAR-gamma-like protein 2	13	13	391212
Q9NX08	COMD8_HUMAN	COMMD8	COMM domain-containing protein 8	2	2	628884
Q9NX14	NDUBB_HUMAN	NDUFB11	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial	5	5	4.16521e+06
Q9NX18	SDHF2_HUMAN	SDHAF2	Succinate dehydrogenase assembly factor 2, mitochondrial	1	1	246552
Q9NX20	RM16_HUMAN	MRPL16	39S ribosomal protein L16, mitochondrial	4	4	961298
Q9NX24	NHP2_HUMAN	NHP2	H/ACA ribonucleoprotein complex subunit 2	5	5	3.70949e+06
Q9NX40	OCAD1_HUMAN	OCIAD1	OCIA domain-containing protein 1	9	9	1.26683e+06
Q9NX46	ADPRS_HUMAN	ADPRS	ADP-ribose glycohydrolase ARH3	5	5	1.29471e+06
Q9NX47	MARH5_HUMAN	MARCHF5	E3 ubiquitin-protein ligase MARCHF5	5	5	608529
Q9NX55	HYPK_HUMAN	HYPK	Huntingtin-interacting protein K	5	5	977917
Q9NX58	LYAR_HUMAN	LYAR	Cell growth-regulating nucleolar protein	10	10	1.37044e+06
Q9NX62	IMPA3_HUMAN	BPNT2	Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase	2	2	3.73199e+06
Q9NX63	MIC19_HUMAN	CHCHD3	MICOS complex subunit MIC19	9	9	3.83231e+06
Q9NX70	MED29_HUMAN	MED29	Mediator of RNA polymerase II transcription subunit 29	3	3	619013
Q9NX74	DUS2L_HUMAN	DUS2	tRNA-dihydrouridine(20) synthase [NAD(P)+]-like	6	6	365439
Q9NXA8	SIR5_HUMAN	SIRT5	NAD-dependent protein deacylase sirtuin-5, mitochondrial	3	3	528414
Q9NXC5	MIO_HUMAN	MIOS	GATOR complex protein MIOS	7	7	335121
Q9NXE4	NSMA3_HUMAN	SMPD4	Sphingomyelin phosphodiesterase 4	12	12	685195
Q9NXF1	TEX10_HUMAN	TEX10	Testis-expressed protein 10	18	18	721172
Q9NXF7	DCA16_HUMAN	DCAF16	DDB1- and CUL4-associated factor 16	2	2	1.44474e+06
Q9NXG2	THUM1_HUMAN	THUMPD1	THUMP domain-containing protein 1	11	11	657089
Q9NXG6	P4HTM_HUMAN	P4HTM	Transmembrane prolyl 4-hydroxylase	2	2	50348.6
Q9NXH8	TOR4A_HUMAN	TOR4A	Torsin-4A	7	7	619213
Q9NXH9	TRM1_HUMAN	TRMT1	tRNA (guanine(26)-N(2))-dimethyltransferase	16	16	1.96961e+06
Q9NXN4	GDAP2_HUMAN	GDAP2	Ganglioside-induced differentiation-associated protein 2	3	3	1.41594e+07
Q9NXR1	NDE1_HUMAN	NDE1	Nuclear distribution protein nudE homolog 1	2	1	60783.8
Q9NXR7	BABA2_HUMAN	BABAM2	BRISC and BRCA1-A complex member 2	7	7	1.85306e+06
Q9NXR8	ING3_HUMAN	ING3	Inhibitor of growth protein 3	1	1	10278.2
Q9NXS2	QPCTL_HUMAN	QPCTL	Glutaminyl-peptide cyclotransferase-like protein	2	2	1.3143e+06
Q9NXU5	ARL15_HUMAN	ARL15	ADP-ribosylation factor-like protein 15	2	2	159664
Q9NXV6	CARF_HUMAN	CDKN2AIP	CDKN2A-interacting protein	20	20	1.83831e+06
Q9NXW2	DJB12_HUMAN	DNAJB12	DnaJ homolog subfamily B member 12	9	9	433630
Q9NXX6	NSE4A_HUMAN	NSMCE4A	Non-structural maintenance of chromosomes element 4 homolog A	4	4	224056
Q9NY12	GAR1_HUMAN	GAR1	H/ACA ribonucleoprotein complex subunit 1	6	6	3.49275e+06
Q9NY26	S39A1_HUMAN	SLC39A1	Zinc transporter ZIP1	1	1	155086
Q9NY27	PP4R2_HUMAN	PPP4R2	Serine/threonine-protein phosphatase 4 regulatory subunit 2	9	9	627099
Q9NY33	DPP3_HUMAN	DPP3	Dipeptidyl peptidase 3	19	19	4.33289e+06
Q9NY61	AATF_HUMAN	AATF	Protein AATF	7	7	6.3324e+06
Q9NY93	DDX56_HUMAN	DDX56	Probable ATP-dependent RNA helicase DDX56	13	13	1.63716e+06
Q9NYB0	TE2IP_HUMAN	TERF2IP	Telomeric repeat-binding factor 2-interacting protein 1	9	9	1.15281e+06
Q9NYB9	ABI2_HUMAN	ABI2	Abl interactor 2	1	1	82480.7
Q9NYF8	BCLF1_HUMAN	BCLAF1	Bcl-2-associated transcription factor 1	20	20	7.25557e+06
Q9NYG2	ZDHC3_HUMAN	ZDHHC3	Palmitoyltransferase ZDHHC3	2	2	10991.9
Q9NYH9	UTP6_HUMAN	UTP6	U3 small nucleolar RNA-associated protein 6 homolog	12	12	1.49589e+06
Q9NYJ1	COA4_HUMAN	COA4	Cytochrome c oxidase assembly factor 4 homolog, mitochondrial	4	4	789459
Q9NYJ8	TAB2_HUMAN	TAB2	TGF-beta-activated kinase 1 and MAP3K7-binding protein 2	2	2	2352.02
Q9NYK5	RM39_HUMAN	MRPL39	39S ribosomal protein L39, mitochondrial	9	9	1.33397e+06
Q9NYL2	M3K20_HUMAN	MAP3K20	Mitogen-activated protein kinase kinase kinase 20	3	3	879368
Q9NYL4	FKB11_HUMAN	FKBP11	Peptidyl-prolyl cis-trans isomerase FKBP11	4	4	3.33571e+06
Q9NYL9	TMOD3_HUMAN	TMOD3	Tropomodulin-3	16	14	1.84343e+06
Q9NYM9	BET1L_HUMAN	BET1L	BET1-like protein	2	2	3.04381e+06
Q9NYP3	DONS_HUMAN	DONSON	Protein downstream neighbor of Son	2	2	749485
Q9NYP7	ELOV5_HUMAN	ELOVL5	Elongation of very long chain fatty acids protein 5	1	1	463754
Q9NYR9	KBRS2_HUMAN	NKIRAS2	NF-kappa-B inhibitor-interacting Ras-like protein 2	1	1	14938.3
Q9NYT0	PLEK2_HUMAN	PLEK2	Pleckstrin-2	6	6	640509
Q9NYU1	UGGG2_HUMAN	UGGT2	UDP-glucose:glycoprotein glucosyltransferase 2	6	6	646119
Q9NYU2	UGGG1_HUMAN	UGGT1	UDP-glucose:glycoprotein glucosyltransferase 1	30	28	2.77709e+06
Q9NYV4	CDK12_HUMAN	CDK12	Cyclin-dependent kinase 12	14	13	1.22092e+06
Q9NYV6	RRN3_HUMAN	RRN3	RNA polymerase I-specific transcription initiation factor RRN3	3	1	119221
Q9NYY8	FAKD2_HUMAN	FASTKD2	FAST kinase domain-containing protein 2, mitochondrial	6	6	275859
Q9NYZ3	GTSE1_HUMAN	GTSE1	G2 and S phase-expressed protein 1	4	4	16144
Q9NZ01	TECR_HUMAN	TECR	Very-long-chain enoyl-CoA reductase	8	8	1.82387e+07
Q9NZ08	ERAP1_HUMAN	ERAP1	Endoplasmic reticulum aminopeptidase 1	18	18	645377
Q9NZ09	UBAP1_HUMAN	UBAP1	Ubiquitin-associated protein 1	2	2	57423.4
Q9NZ32	ARP10_HUMAN	ACTR10	Actin-related protein 10	5	5	4.30181e+06
Q9NZ42	PEN2_HUMAN	PSENEN	Gamma-secretase subunit PEN-2	1	1	5294.04
Q9NZ43	USE1_HUMAN	USE1	Vesicle transport protein USE1	5	5	121140
Q9NZ45	CISD1_HUMAN	CISD1	CDGSH iron-sulfur domain-containing protein 1	5	5	8.06605e+06
Q9NZ52	GGA3_HUMAN	GGA3	ADP-ribosylation factor-binding protein GGA3	4	4	81698.5
Q9NZ63	TLS1_HUMAN	C9orf78	Telomere length and silencing protein 1 homolog	5	5	1.64897e+06
Q9NZB2	F120A_HUMAN	FAM120A	Constitutive coactivator of PPAR-gamma-like protein 1	30	26	5.38146e+06
Q9NZC3	GDE1_HUMAN	GDE1	Glycerophosphodiester phosphodiesterase 1	1	1	1.56375e+07
Q9NZC7	WWOX_HUMAN	WWOX	WW domain-containing oxidoreductase	3	3	81396.5
Q9NZC9	SMAL1_HUMAN	SMARCAL1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1	3	3	2.19673e+06
Q9NZD2	GLTP_HUMAN	GLTP	Glycolipid transfer protein	2	2	765874
Q9NZD8	SPG21_HUMAN	SPG21	Maspardin	3	3	468340
Q9NZE8	RM35_HUMAN	MRPL35	39S ribosomal protein L35, mitochondrial	3	3	476911
Q9NZI7	UBIP1_HUMAN	UBP1	Upstream-binding protein 1	2	2	213043
Q9NZI8	IF2B1_HUMAN	IGF2BP1	Insulin-like growth factor 2 mRNA-binding protein 1	14	14	2.68525e+06
Q9NZJ0	DTL_HUMAN	DTL	Denticleless protein homolog	4	4	191593
Q9NZJ6	COQ3_HUMAN	COQ3	Ubiquinone biosynthesis O-methyltransferase, mitochondrial	4	4	1.08657e+07
Q9NZJ7	MTCH1_HUMAN	MTCH1	Mitochondrial carrier homolog 1	4	4	651628
Q9NZJ9	NUDT4_HUMAN	NUDT4	Diphosphoinositol polyphosphate phosphohydrolase 2	3	1	201874
Q9NZL4	HPBP1_HUMAN	HSPBP1	Hsp70-binding protein 1	10	10	1.95807e+06
